gbifID	occurrenceStatus	species	speciesKey	decimalLatitude	decimalLongitude	coordinateUncertaintyInMeters	year	datasetKey
3957627680	PRESENT	Heracleum mantegazzianum	3034825	51.061667	4.783611		2019	14d5676a-2c54-4f94-9023-1e8dcd822aa0
3957535285	PRESENT	Heracleum mantegazzianum	3034825	50.986222	5.065487	5	2019	14d5676a-2c54-4f94-9023-1e8dcd822aa0
3957501159	PRESENT	Heracleum mantegazzianum	3034825	50.926667	5.706389		2021	14d5676a-2c54-4f94-9023-1e8dcd822aa0
3957471193	PRESENT	Heracleum mantegazzianum	3034825	50.948459	4.412683		2016	14d5676a-2c54-4f94-9023-1e8dcd822aa0
3957444126	PRESENT	Heracleum mantegazzianum	3034825	50.88717	5.344158	5	2021	14d5676a-2c54-4f94-9023-1e8dcd822aa0
3957315842	PRESENT	Heracleum mantegazzianum	3034825	50.94903	3.187608	19	2020	14d5676a-2c54-4f94-9023-1e8dcd822aa0
3957214711	PRESENT	Heracleum mantegazzianum	3034825	50.926667	5.706389		2021	14d5676a-2c54-4f94-9023-1e8dcd822aa0
3957196190	PRESENT	Heracleum mantegazzianum	3034825	50.789713	4.912054	55	2022	14d5676a-2c54-4f94-9023-1e8dcd822aa0
3957067064	PRESENT	Heracleum mantegazzianum	3034825	51.02653	5.300845	19	2020	14d5676a-2c54-4f94-9023-1e8dcd822aa0
3957037659	PRESENT	Heracleum mantegazzianum	3034825	50.82489	4.07645		2021	14d5676a-2c54-4f94-9023-1e8dcd822aa0
3956795695	PRESENT	Heracleum mantegazzianum	3034825	50.913691	4.384345	10	2020	14d5676a-2c54-4f94-9023-1e8dcd822aa0
3956778043	PRESENT	Heracleum mantegazzianum	3034825	51.036104	3.771908	17	2020	14d5676a-2c54-4f94-9023-1e8dcd822aa0
3956733655	PRESENT	Heracleum mantegazzianum	3034825	50.924778	4.06387		2018	14d5676a-2c54-4f94-9023-1e8dcd822aa0
3956691225	PRESENT	Heracleum mantegazzianum	3034825	51.201882	3.882057	30	2019	14d5676a-2c54-4f94-9023-1e8dcd822aa0
3956656244	PRESENT	Heracleum mantegazzianum	3034825	51.061704	4.78316	6	2021	14d5676a-2c54-4f94-9023-1e8dcd822aa0
3956638104	PRESENT	Heracleum mantegazzianum	3034825	51.172326	4.13485	65	2019	14d5676a-2c54-4f94-9023-1e8dcd822aa0
3956566445	PRESENT	Heracleum mantegazzianum	3034825	50.778905	3.635317	8	2022	14d5676a-2c54-4f94-9023-1e8dcd822aa0
3956537732	PRESENT	Heracleum mantegazzianum	3034825	51.036205	3.691799		2019	14d5676a-2c54-4f94-9023-1e8dcd822aa0
3956528976	PRESENT	Heracleum mantegazzianum	3034825	51.204589	2.96474	19	2020	14d5676a-2c54-4f94-9023-1e8dcd822aa0
3956401175	PRESENT	Heracleum mantegazzianum	3034825	51.310556	4.260556		2019	14d5676a-2c54-4f94-9023-1e8dcd822aa0
3956357385	PRESENT	Heracleum mantegazzianum	3034825	51.26827	4.570408	16	2022	14d5676a-2c54-4f94-9023-1e8dcd822aa0
3956300307	PRESENT	Heracleum mantegazzianum	3034825	50.95893	4.731475	16	2021	14d5676a-2c54-4f94-9023-1e8dcd822aa0
3956131189	PRESENT	Heracleum mantegazzianum	3034825	51.042616	3.418736		2016	14d5676a-2c54-4f94-9023-1e8dcd822aa0
3956121062	PRESENT	Heracleum mantegazzianum	3034825	51.225167	4.48702	30	2019	14d5676a-2c54-4f94-9023-1e8dcd822aa0
3956105430	PRESENT	Heracleum mantegazzianum	3034825	51.063889	4.819444		2021	14d5676a-2c54-4f94-9023-1e8dcd822aa0
3956097240	PRESENT	Heracleum mantegazzianum	3034825	51.078623	4.739859		2021	14d5676a-2c54-4f94-9023-1e8dcd822aa0
3956090573	PRESENT	Heracleum mantegazzianum	3034825	50.817538	3.98304	1	2019	14d5676a-2c54-4f94-9023-1e8dcd822aa0
3955954862	PRESENT	Heracleum mantegazzianum	3034825	51.221918	4.573652		2016	14d5676a-2c54-4f94-9023-1e8dcd822aa0
3955930014	PRESENT	Heracleum mantegazzianum	3034825	50.895783	3.844792		2022	14d5676a-2c54-4f94-9023-1e8dcd822aa0
3955885992	PRESENT	Heracleum mantegazzianum	3034825	50.873222	4.7821109999999996	23	2021	14d5676a-2c54-4f94-9023-1e8dcd822aa0
3955819389	PRESENT	Heracleum mantegazzianum	3034825	50.929714	4.38741	65	2019	14d5676a-2c54-4f94-9023-1e8dcd822aa0
3955816053	PRESENT	Heracleum mantegazzianum	3034825	50.91817	4.385442	9	2019	14d5676a-2c54-4f94-9023-1e8dcd822aa0
3955781973	PRESENT	Heracleum mantegazzianum	3034825	50.763611	5.336389		2020	14d5676a-2c54-4f94-9023-1e8dcd822aa0
3955776510	PRESENT	Heracleum mantegazzianum	3034825	51.359093	4.994406	24	2022	14d5676a-2c54-4f94-9023-1e8dcd822aa0
3955683245	PRESENT	Heracleum mantegazzianum	3034825	51.166667	4.129444		2021	14d5676a-2c54-4f94-9023-1e8dcd822aa0
3955568164	PRESENT	Heracleum mantegazzianum	3034825	51.158511	3.38508		2016	14d5676a-2c54-4f94-9023-1e8dcd822aa0
3955470734	PRESENT	Heracleum mantegazzianum	3034825	51.281414	5.497871		2021	14d5676a-2c54-4f94-9023-1e8dcd822aa0
3955349524	PRESENT	Heracleum mantegazzianum	3034825	50.785465	3.463774		2021	14d5676a-2c54-4f94-9023-1e8dcd822aa0
3955246305	PRESENT	Heracleum mantegazzianum	3034825	51.114722	4.545		2021	14d5676a-2c54-4f94-9023-1e8dcd822aa0
3955100689	PRESENT	Heracleum mantegazzianum	3034825	51.040994	3.450017	5	2021	14d5676a-2c54-4f94-9023-1e8dcd822aa0
3955049517	PRESENT	Heracleum mantegazzianum	3034825	51.063889	4.819444		2021	14d5676a-2c54-4f94-9023-1e8dcd822aa0
3954695904	PRESENT	Heracleum mantegazzianum	3034825	50.74046	4.404927	48	2020	14d5676a-2c54-4f94-9023-1e8dcd822aa0
3954679592	PRESENT	Heracleum mantegazzianum	3034825	50.87628	2.761684	19	2021	14d5676a-2c54-4f94-9023-1e8dcd822aa0
3954594738	PRESENT	Heracleum mantegazzianum	3034825	51.222365	4.574025	24	2021	14d5676a-2c54-4f94-9023-1e8dcd822aa0
3954557315	PRESENT	Heracleum mantegazzianum	3034825	51.269167	4.516389		2021	14d5676a-2c54-4f94-9023-1e8dcd822aa0
3954412094	PRESENT	Heracleum mantegazzianum	3034825	50.935357	3.165051	7	2022	14d5676a-2c54-4f94-9023-1e8dcd822aa0
3954373688	PRESENT	Heracleum mantegazzianum	3034825	51.122388	4.227903	12	2022	14d5676a-2c54-4f94-9023-1e8dcd822aa0
3954214290	PRESENT	Heracleum mantegazzianum	3034825	50.917926	4.333603	11	2021	14d5676a-2c54-4f94-9023-1e8dcd822aa0
3953927662	PRESENT	Heracleum mantegazzianum	3034825	50.749086	4.369167		2021	14d5676a-2c54-4f94-9023-1e8dcd822aa0
3953919528	PRESENT	Heracleum mantegazzianum	3034825	50.958028	4.165168	5	2021	14d5676a-2c54-4f94-9023-1e8dcd822aa0
3953629375	PRESENT	Heracleum mantegazzianum	3034825	50.763611	5.336389		2020	14d5676a-2c54-4f94-9023-1e8dcd822aa0
3953511944	PRESENT	Heracleum mantegazzianum	3034825	50.883611	5.635278		2020	14d5676a-2c54-4f94-9023-1e8dcd822aa0
3953506518	PRESENT	Heracleum mantegazzianum	3034825	50.748734	4.36886	14	2021	14d5676a-2c54-4f94-9023-1e8dcd822aa0
3953407769	PRESENT	Heracleum mantegazzianum	3034825	51.114803	4.545013	5	2021	14d5676a-2c54-4f94-9023-1e8dcd822aa0
3953378047	PRESENT	Heracleum mantegazzianum	3034825	50.887243	5.344056	20	2020	14d5676a-2c54-4f94-9023-1e8dcd822aa0
3953304402	PRESENT	Heracleum mantegazzianum	3034825	50.824783	4.515561		2020	14d5676a-2c54-4f94-9023-1e8dcd822aa0
3953290556	PRESENT	Heracleum mantegazzianum	3034825	51.353632	4.507743	63	2021	14d5676a-2c54-4f94-9023-1e8dcd822aa0
3953136074	PRESENT	Heracleum mantegazzianum	3034825	50.990833	3.725833		2020	14d5676a-2c54-4f94-9023-1e8dcd822aa0
3953071558	PRESENT	Heracleum mantegazzianum	3034825	51.022811	3.662968	31	2021	14d5676a-2c54-4f94-9023-1e8dcd822aa0
3953068683	PRESENT	Heracleum mantegazzianum	3034825	50.882707	4.679953		2021	14d5676a-2c54-4f94-9023-1e8dcd822aa0
3953005152	PRESENT	Heracleum mantegazzianum	3034825	50.854706	4.47933		2021	14d5676a-2c54-4f94-9023-1e8dcd822aa0
3952969924	PRESENT	Heracleum mantegazzianum	3034825	50.825216	4.516427	3	2021	14d5676a-2c54-4f94-9023-1e8dcd822aa0
3952959458	PRESENT	Heracleum mantegazzianum	3034825	51.014167	4.510833		2020	14d5676a-2c54-4f94-9023-1e8dcd822aa0
3952907861	PRESENT	Heracleum mantegazzianum	3034825	50.767723	4.353698	48	2020	14d5676a-2c54-4f94-9023-1e8dcd822aa0
3952902887	PRESENT	Heracleum mantegazzianum	3034825	50.922074	4.402175	22	2020	14d5676a-2c54-4f94-9023-1e8dcd822aa0
3952834859	PRESENT	Heracleum mantegazzianum	3034825	50.952679	3.957479	87	2020	14d5676a-2c54-4f94-9023-1e8dcd822aa0
3952816990	PRESENT	Heracleum mantegazzianum	3034825	51.22247	4.573753	53	2020	14d5676a-2c54-4f94-9023-1e8dcd822aa0
3952672716	PRESENT	Heracleum mantegazzianum	3034825	50.950194	4.433771	55	2020	14d5676a-2c54-4f94-9023-1e8dcd822aa0
3952625679	PRESENT	Heracleum mantegazzianum	3034825	50.939194	4.383636	64	2022	14d5676a-2c54-4f94-9023-1e8dcd822aa0
3952591133	PRESENT	Heracleum mantegazzianum	3034825	51.028285	5.322945	38	2020	14d5676a-2c54-4f94-9023-1e8dcd822aa0
3952438970	PRESENT	Heracleum mantegazzianum	3034825	51.061746	4.782651	19	2020	14d5676a-2c54-4f94-9023-1e8dcd822aa0
3952268976	PRESENT	Heracleum mantegazzianum	3034825	51.336589	4.501189	65	2019	14d5676a-2c54-4f94-9023-1e8dcd822aa0
3952196384	PRESENT	Heracleum mantegazzianum	3034825	51.05075	3.661267	6	2020	14d5676a-2c54-4f94-9023-1e8dcd822aa0
3952128590	PRESENT	Heracleum mantegazzianum	3034825	50.9675	5.408889		2019	14d5676a-2c54-4f94-9023-1e8dcd822aa0
3952038714	PRESENT	Heracleum mantegazzianum	3034825	51.026604	5.301058		2021	14d5676a-2c54-4f94-9023-1e8dcd822aa0
3952033331	PRESENT	Heracleum mantegazzianum	3034825	50.909072	4.312185	6	2020	14d5676a-2c54-4f94-9023-1e8dcd822aa0
3952015559	PRESENT	Heracleum mantegazzianum	3034825	51.201752	3.882181	8	2019	14d5676a-2c54-4f94-9023-1e8dcd822aa0
3951977767	PRESENT	Heracleum mantegazzianum	3034825	51.162259	4.460906	65	2021	14d5676a-2c54-4f94-9023-1e8dcd822aa0
3951926191	PRESENT	Heracleum mantegazzianum	3034825	50.929714	4.38741	65	2019	14d5676a-2c54-4f94-9023-1e8dcd822aa0
3951915120	PRESENT	Heracleum mantegazzianum	3034825	50.940361	4.384502		2021	14d5676a-2c54-4f94-9023-1e8dcd822aa0
3951900108	PRESENT	Heracleum mantegazzianum	3034825	51.201704	3.881968	15	2019	14d5676a-2c54-4f94-9023-1e8dcd822aa0
3951872126	PRESENT	Heracleum mantegazzianum	3034825	50.986892	4.884939	65	2021	14d5676a-2c54-4f94-9023-1e8dcd822aa0
3951815288	PRESENT	Heracleum mantegazzianum	3034825	50.904942	4.325263		2019	14d5676a-2c54-4f94-9023-1e8dcd822aa0
3951755545	PRESENT	Heracleum mantegazzianum	3034825	50.986222	5.065487	5	2019	14d5676a-2c54-4f94-9023-1e8dcd822aa0
3951709329	PRESENT	Heracleum mantegazzianum	3034825	50.888002	5.344231	12	2018	14d5676a-2c54-4f94-9023-1e8dcd822aa0
3951707653	PRESENT	Heracleum mantegazzianum	3034825	50.933777	5.702888		2019	14d5676a-2c54-4f94-9023-1e8dcd822aa0
3951654949	PRESENT	Heracleum mantegazzianum	3034825	50.797628	3.70344	10	2019	14d5676a-2c54-4f94-9023-1e8dcd822aa0
3951577890	PRESENT	Heracleum mantegazzianum	3034825	51.338103	4.853138	1414	2021	14d5676a-2c54-4f94-9023-1e8dcd822aa0
3951514115	PRESENT	Heracleum mantegazzianum	3034825	50.8175	5.652778		2021	14d5676a-2c54-4f94-9023-1e8dcd822aa0
3951507607	PRESENT	Heracleum mantegazzianum	3034825	51.287983	4.462553		2016	14d5676a-2c54-4f94-9023-1e8dcd822aa0
3951470302	PRESENT	Heracleum mantegazzianum	3034825	51.164578	4.306642		2017	14d5676a-2c54-4f94-9023-1e8dcd822aa0
3951412547	PRESENT	Heracleum mantegazzianum	3034825	50.857031	4.12669		2016	14d5676a-2c54-4f94-9023-1e8dcd822aa0
3951399585	PRESENT	Heracleum mantegazzianum	3034825	50.923897	4.313065	11	2022	14d5676a-2c54-4f94-9023-1e8dcd822aa0
3951371865	PRESENT	Heracleum mantegazzianum	3034825	51.042616	3.418736		2016	14d5676a-2c54-4f94-9023-1e8dcd822aa0
3949679436	PRESENT	Heracleum mantegazzianum	3034825	51.159861	3.102426	10	2021	7a3679ef-5582-4aaa-81f0-8c2545cafc81
3949509524	PRESENT	Heracleum mantegazzianum	3034825	51.03524	3.696028	19	2020	7a3679ef-5582-4aaa-81f0-8c2545cafc81
3949437962	PRESENT	Heracleum mantegazzianum	3034825	50.824471	4.20981	7	2022	7a3679ef-5582-4aaa-81f0-8c2545cafc81
3949435562	PRESENT	Heracleum mantegazzianum	3034825	50.833121	3.31714	33	2022	7a3679ef-5582-4aaa-81f0-8c2545cafc81
3949332354	PRESENT	Heracleum mantegazzianum	3034825	51.211755	2.89013	41	2019	7a3679ef-5582-4aaa-81f0-8c2545cafc81
3949303489	PRESENT	Heracleum mantegazzianum	3034825	51.04836	3.09634		2021	7a3679ef-5582-4aaa-81f0-8c2545cafc81
3949199931	PRESENT	Heracleum mantegazzianum	3034825	50.772778	4.542778		2021	7a3679ef-5582-4aaa-81f0-8c2545cafc81
3949121349	PRESENT	Heracleum mantegazzianum	3034825	51.100831	4.560135	32	2021	7a3679ef-5582-4aaa-81f0-8c2545cafc81
3949114679	PRESENT	Heracleum mantegazzianum	3034825	50.869002	4.561983	48	2021	7a3679ef-5582-4aaa-81f0-8c2545cafc81
3949108719	PRESENT	Heracleum mantegazzianum	3034825	51.160054	3.102453	16	2021	7a3679ef-5582-4aaa-81f0-8c2545cafc81
3944671284	PRESENT	Heracleum mantegazzianum	3034825	50.8353	3.58083	30	2019	4ba6a4ac-bf1c-4631-a6d5-4f2d29d22e40
3944671283	PRESENT	Heracleum mantegazzianum	3034825	50.83569	3.58209	30	2019	4ba6a4ac-bf1c-4631-a6d5-4f2d29d22e40
3944671282	PRESENT	Heracleum mantegazzianum	3034825	51.03614	3.66776	30	2021	4ba6a4ac-bf1c-4631-a6d5-4f2d29d22e40
3944671281	PRESENT	Heracleum mantegazzianum	3034825	51.00052	3.6904	30	2019	4ba6a4ac-bf1c-4631-a6d5-4f2d29d22e40
3944671278	PRESENT	Heracleum mantegazzianum	3034825	51.00062	3.69047	30	2019	4ba6a4ac-bf1c-4631-a6d5-4f2d29d22e40
3944671277	PRESENT	Heracleum mantegazzianum	3034825	51.0577	3.80362	30	2019	4ba6a4ac-bf1c-4631-a6d5-4f2d29d22e40
3944671276	PRESENT	Heracleum mantegazzianum	3034825	51.14763	3.8323	30	2019	4ba6a4ac-bf1c-4631-a6d5-4f2d29d22e40
3944671275	PRESENT	Heracleum mantegazzianum	3034825	51.15442	3.85479	30	2019	4ba6a4ac-bf1c-4631-a6d5-4f2d29d22e40
3944671274	PRESENT	Heracleum mantegazzianum	3034825	50.92196	3.57838	30	2021	4ba6a4ac-bf1c-4631-a6d5-4f2d29d22e40
3944671273	PRESENT	Heracleum mantegazzianum	3034825	50.98836	3.77224	30	2019	4ba6a4ac-bf1c-4631-a6d5-4f2d29d22e40
3944671272	PRESENT	Heracleum mantegazzianum	3034825	50.9883	3.77204	30	2019	4ba6a4ac-bf1c-4631-a6d5-4f2d29d22e40
3944671271	PRESENT	Heracleum mantegazzianum	3034825	51.01686	3.79234	30	2019	4ba6a4ac-bf1c-4631-a6d5-4f2d29d22e40
3944671268	PRESENT	Heracleum mantegazzianum	3034825	50.96033	3.69028	30	2021	4ba6a4ac-bf1c-4631-a6d5-4f2d29d22e40
3944671266	PRESENT	Heracleum mantegazzianum	3034825	50.96157	3.69258	30	2021	4ba6a4ac-bf1c-4631-a6d5-4f2d29d22e40
3944671264	PRESENT	Heracleum mantegazzianum	3034825	50.96146	3.6926	30	2021	4ba6a4ac-bf1c-4631-a6d5-4f2d29d22e40
3944671262	PRESENT	Heracleum mantegazzianum	3034825	50.96161	3.69281	30	2021	4ba6a4ac-bf1c-4631-a6d5-4f2d29d22e40
3944671259	PRESENT	Heracleum mantegazzianum	3034825	50.9617	3.69257	30	2021	4ba6a4ac-bf1c-4631-a6d5-4f2d29d22e40
3944671258	PRESENT	Heracleum mantegazzianum	3034825	50.96252	3.6922	30	2021	4ba6a4ac-bf1c-4631-a6d5-4f2d29d22e40
3944671256	PRESENT	Heracleum mantegazzianum	3034825	50.96243	3.69252	30	2021	4ba6a4ac-bf1c-4631-a6d5-4f2d29d22e40
3944671255	PRESENT	Heracleum mantegazzianum	3034825	50.96241	3.69283	30	2021	4ba6a4ac-bf1c-4631-a6d5-4f2d29d22e40
3944671253	PRESENT	Heracleum mantegazzianum	3034825	51.02427	4.04562	30	2021	4ba6a4ac-bf1c-4631-a6d5-4f2d29d22e40
3944671250	PRESENT	Heracleum mantegazzianum	3034825	50.92749	4.06	30	2020	4ba6a4ac-bf1c-4631-a6d5-4f2d29d22e40
3944671249	PRESENT	Heracleum mantegazzianum	3034825	51.01598	3.78845	30	2016	4ba6a4ac-bf1c-4631-a6d5-4f2d29d22e40
3944671246	PRESENT	Heracleum mantegazzianum	3034825	51.04483	3.6713	30	2020	4ba6a4ac-bf1c-4631-a6d5-4f2d29d22e40
3944671242	PRESENT	Heracleum mantegazzianum	3034825	50.97416	3.78725	30	2020	4ba6a4ac-bf1c-4631-a6d5-4f2d29d22e40
3944671236	PRESENT	Heracleum mantegazzianum	3034825	50.96521	3.69755	30	2021	4ba6a4ac-bf1c-4631-a6d5-4f2d29d22e40
3944671235	PRESENT	Heracleum mantegazzianum	3034825	51.0944	3.36206	30	2020	4ba6a4ac-bf1c-4631-a6d5-4f2d29d22e40
3944671233	PRESENT	Heracleum mantegazzianum	3034825	50.96539	3.69517	30	2021	4ba6a4ac-bf1c-4631-a6d5-4f2d29d22e40
3944671231	PRESENT	Heracleum mantegazzianum	3034825	50.90637	3.50467	30	2021	4ba6a4ac-bf1c-4631-a6d5-4f2d29d22e40
3944671230	PRESENT	Heracleum mantegazzianum	3034825	50.9654	3.69527	30	2021	4ba6a4ac-bf1c-4631-a6d5-4f2d29d22e40
3944671227	PRESENT	Heracleum mantegazzianum	3034825	50.96534	3.69499	30	2021	4ba6a4ac-bf1c-4631-a6d5-4f2d29d22e40
3944671224	PRESENT	Heracleum mantegazzianum	3034825	50.96535	3.69512	30	2021	4ba6a4ac-bf1c-4631-a6d5-4f2d29d22e40
3944671221	PRESENT	Heracleum mantegazzianum	3034825	50.96535	3.6984	30	2021	4ba6a4ac-bf1c-4631-a6d5-4f2d29d22e40
3944671219	PRESENT	Heracleum mantegazzianum	3034825	50.96535	3.69527	30	2021	4ba6a4ac-bf1c-4631-a6d5-4f2d29d22e40
3944671215	PRESENT	Heracleum mantegazzianum	3034825	50.96376	3.69448	30	2021	4ba6a4ac-bf1c-4631-a6d5-4f2d29d22e40
3944671213	PRESENT	Heracleum mantegazzianum	3034825	50.96365	3.69394	30	2021	4ba6a4ac-bf1c-4631-a6d5-4f2d29d22e40
3944671211	PRESENT	Heracleum mantegazzianum	3034825	50.96528	3.69518	30	2021	4ba6a4ac-bf1c-4631-a6d5-4f2d29d22e40
3944671209	PRESENT	Heracleum mantegazzianum	3034825	51.07999	3.66931	30	2020	4ba6a4ac-bf1c-4631-a6d5-4f2d29d22e40
3944671206	PRESENT	Heracleum mantegazzianum	3034825	51.0081	3.80416	30	2021	4ba6a4ac-bf1c-4631-a6d5-4f2d29d22e40
3944671202	PRESENT	Heracleum mantegazzianum	3034825	51.02272	3.66291	30	2021	4ba6a4ac-bf1c-4631-a6d5-4f2d29d22e40
3944671200	PRESENT	Heracleum mantegazzianum	3034825	51.02255	3.66282	30	2021	4ba6a4ac-bf1c-4631-a6d5-4f2d29d22e40
3944671198	PRESENT	Heracleum mantegazzianum	3034825	51.02265	3.66292	30	2021	4ba6a4ac-bf1c-4631-a6d5-4f2d29d22e40
3944671191	PRESENT	Heracleum mantegazzianum	3034825	51.0497	3.73632	30	2020	4ba6a4ac-bf1c-4631-a6d5-4f2d29d22e40
3944671189	PRESENT	Heracleum mantegazzianum	3034825	51.14737	3.90539	30	2020	4ba6a4ac-bf1c-4631-a6d5-4f2d29d22e40
3944671187	PRESENT	Heracleum mantegazzianum	3034825	50.9889	3.77052	30	2021	4ba6a4ac-bf1c-4631-a6d5-4f2d29d22e40
3944671182	PRESENT	Heracleum mantegazzianum	3034825	51.0548	3.68649	30	2021	4ba6a4ac-bf1c-4631-a6d5-4f2d29d22e40
3944671180	PRESENT	Heracleum mantegazzianum	3034825	51.04498	3.67124	30	2021	4ba6a4ac-bf1c-4631-a6d5-4f2d29d22e40
3944671179	PRESENT	Heracleum mantegazzianum	3034825	51.04477	3.67138	30	2021	4ba6a4ac-bf1c-4631-a6d5-4f2d29d22e40
3944671178	PRESENT	Heracleum mantegazzianum	3034825	51.04891	3.6673	30	2021	4ba6a4ac-bf1c-4631-a6d5-4f2d29d22e40
3944671177	PRESENT	Heracleum mantegazzianum	3034825	51.04889	3.66734	30	2021	4ba6a4ac-bf1c-4631-a6d5-4f2d29d22e40
3944671176	PRESENT	Heracleum mantegazzianum	3034825	50.83876	3.58772	30	2021	4ba6a4ac-bf1c-4631-a6d5-4f2d29d22e40
3944671175	PRESENT	Heracleum mantegazzianum	3034825	51.04887	3.6673	30	2021	4ba6a4ac-bf1c-4631-a6d5-4f2d29d22e40
3944671173	PRESENT	Heracleum mantegazzianum	3034825	51.04887	3.66736	30	2021	4ba6a4ac-bf1c-4631-a6d5-4f2d29d22e40
3944671171	PRESENT	Heracleum mantegazzianum	3034825	51.0489	3.66714	30	2021	4ba6a4ac-bf1c-4631-a6d5-4f2d29d22e40
3944671168	PRESENT	Heracleum mantegazzianum	3034825	51.05476	3.6865	30	2021	4ba6a4ac-bf1c-4631-a6d5-4f2d29d22e40
3944671166	PRESENT	Heracleum mantegazzianum	3034825	51.02276	3.66268	30	2020	4ba6a4ac-bf1c-4631-a6d5-4f2d29d22e40
3944671165	PRESENT	Heracleum mantegazzianum	3034825	51.02269	3.66258	30	2020	4ba6a4ac-bf1c-4631-a6d5-4f2d29d22e40
3944671164	PRESENT	Heracleum mantegazzianum	3034825	50.9999	3.62795	30	2020	4ba6a4ac-bf1c-4631-a6d5-4f2d29d22e40
3944671163	PRESENT	Heracleum mantegazzianum	3034825	51.05478	3.68642	30	2021	4ba6a4ac-bf1c-4631-a6d5-4f2d29d22e40
3944671162	PRESENT	Heracleum mantegazzianum	3034825	50.96418	3.69923	30	2021	4ba6a4ac-bf1c-4631-a6d5-4f2d29d22e40
3944671161	PRESENT	Heracleum mantegazzianum	3034825	50.96413	3.69945	30	2021	4ba6a4ac-bf1c-4631-a6d5-4f2d29d22e40
3944671160	PRESENT	Heracleum mantegazzianum	3034825	50.96444	3.69916	30	2021	4ba6a4ac-bf1c-4631-a6d5-4f2d29d22e40
3944671158	PRESENT	Heracleum mantegazzianum	3034825	50.96444	3.69942	30	2021	4ba6a4ac-bf1c-4631-a6d5-4f2d29d22e40
3944671155	PRESENT	Heracleum mantegazzianum	3034825	50.96519	3.6981	30	2021	4ba6a4ac-bf1c-4631-a6d5-4f2d29d22e40
3944671154	PRESENT	Heracleum mantegazzianum	3034825	50.96506	3.69831	30	2021	4ba6a4ac-bf1c-4631-a6d5-4f2d29d22e40
3944671153	PRESENT	Heracleum mantegazzianum	3034825	50.96472	3.69843	30	2021	4ba6a4ac-bf1c-4631-a6d5-4f2d29d22e40
3944671152	PRESENT	Heracleum mantegazzianum	3034825	50.96494	3.69852	30	2021	4ba6a4ac-bf1c-4631-a6d5-4f2d29d22e40
3944671151	PRESENT	Heracleum mantegazzianum	3034825	50.96439	3.6988	30	2021	4ba6a4ac-bf1c-4631-a6d5-4f2d29d22e40
3944671150	PRESENT	Heracleum mantegazzianum	3034825	50.96431	3.6991	30	2021	4ba6a4ac-bf1c-4631-a6d5-4f2d29d22e40
3944671148	PRESENT	Heracleum mantegazzianum	3034825	51.0272	3.66443	30	2020	4ba6a4ac-bf1c-4631-a6d5-4f2d29d22e40
3944671147	PRESENT	Heracleum mantegazzianum	3034825	50.83976	3.59201	30	2021	4ba6a4ac-bf1c-4631-a6d5-4f2d29d22e40
3944671146	PRESENT	Heracleum mantegazzianum	3034825	50.83922	3.58854	30	2021	4ba6a4ac-bf1c-4631-a6d5-4f2d29d22e40
3944671145	PRESENT	Heracleum mantegazzianum	3034825	51.07485	3.71808	30	2022	4ba6a4ac-bf1c-4631-a6d5-4f2d29d22e40
3944671143	PRESENT	Heracleum mantegazzianum	3034825	50.83889	3.58783	30	2021	4ba6a4ac-bf1c-4631-a6d5-4f2d29d22e40
3944671141	PRESENT	Heracleum mantegazzianum	3034825	50.96597	3.70033	30	2021	4ba6a4ac-bf1c-4631-a6d5-4f2d29d22e40
3944671140	PRESENT	Heracleum mantegazzianum	3034825	50.96603	3.70036	30	2021	4ba6a4ac-bf1c-4631-a6d5-4f2d29d22e40
3944671139	PRESENT	Heracleum mantegazzianum	3034825	50.97193	3.71175	30	2021	4ba6a4ac-bf1c-4631-a6d5-4f2d29d22e40
3944671138	PRESENT	Heracleum mantegazzianum	3034825	51.03748	3.62375	30	2021	4ba6a4ac-bf1c-4631-a6d5-4f2d29d22e40
3944671137	PRESENT	Heracleum mantegazzianum	3034825	50.83982	3.59082	30	2021	4ba6a4ac-bf1c-4631-a6d5-4f2d29d22e40
3944671136	PRESENT	Heracleum mantegazzianum	3034825	50.83987	3.5911	30	2021	4ba6a4ac-bf1c-4631-a6d5-4f2d29d22e40
3944671135	PRESENT	Heracleum mantegazzianum	3034825	50.83989	3.59131	30	2021	4ba6a4ac-bf1c-4631-a6d5-4f2d29d22e40
3944671134	PRESENT	Heracleum mantegazzianum	3034825	50.9664	3.69897	30	2021	4ba6a4ac-bf1c-4631-a6d5-4f2d29d22e40
3944671133	PRESENT	Heracleum mantegazzianum	3034825	50.96646	3.69884	30	2021	4ba6a4ac-bf1c-4631-a6d5-4f2d29d22e40
3944671132	PRESENT	Heracleum mantegazzianum	3034825	50.96698	3.69814	30	2021	4ba6a4ac-bf1c-4631-a6d5-4f2d29d22e40
3944671131	PRESENT	Heracleum mantegazzianum	3034825	50.96726	3.69783	30	2021	4ba6a4ac-bf1c-4631-a6d5-4f2d29d22e40
3944671130	PRESENT	Heracleum mantegazzianum	3034825	50.96722	3.69759	30	2021	4ba6a4ac-bf1c-4631-a6d5-4f2d29d22e40
3944671129	PRESENT	Heracleum mantegazzianum	3034825	50.96714	3.69642	30	2021	4ba6a4ac-bf1c-4631-a6d5-4f2d29d22e40
3944671128	PRESENT	Heracleum mantegazzianum	3034825	50.96532	3.69524	30	2021	4ba6a4ac-bf1c-4631-a6d5-4f2d29d22e40
