id,date,species,n_fishes,n_traps,location_id,location_name,location_x,location_y,weight,weight_total,weight_unit,weight_calibration,length,length_unit,depth,depth_unit
195,2009-07-08,kolblei,1,2,81200100,Zandplaat Kastel,137700,193386,143.5,,g,-2.46935305185616,21.8,cm,85,cm
196,2009-07-08,blankvoorn,1,2,81200100,Zandplaat Kastel,137700,193386,1.9,,g,2.9831661516800523,5.7,cm,138,cm
197,2009-07-08,blankvoorn,1,2,81200100,Zandplaat Kastel,137700,193386,4.4,,g,0.9267854341305792,9,cm,117,cm
198,2009-07-08,snoekbaars,1,2,81200100,Zandplaat Kastel,137700,193386,5.4,,g,-3.2281555281952024,8.5,cm,157,cm
199,2009-07-08,rietvoorn,1,2,81200100,Zandplaat Kastel,137700,193386,0.8,,g,-4.079081327654421,4.8,cm,139,cm
200,2009-07-08,paling,1,2,81200100,Zandplaat Kastel,137700,193386,256.7,,g,4.850449527148157,49.7,cm,101,cm
201,2009-07-08,kolblei,1,2,81200100,Zandplaat Kastel,137700,193386,433,,g,2.698498151730746,30.6,cm,29,cm
202,2009-07-08,snoekbaars,1,2,81200100,Zandplaat Kastel,137700,193386,6.4,,g,0.7885169540531933,9.7,cm,91,cm
203,2009-07-08,haring,1,2,81200100,Zandplaat Kastel,137700,193386,2.1,,g,-1.8003613594919443,6.2,cm,116,cm
204,2009-07-08,brasem,1,2,81200100,Zandplaat Kastel,137700,193386,269.4,,g,-3.2754280418157578,27.6,cm,146,cm
205,2009-07-08,blankvoorn,1,2,81200100,Zandplaat Kastel,137700,193386,3.5,,g,-4.804445027839392,7.9,cm,176,cm
206,2009-07-08,paling,1,2,81200100,Zandplaat Kastel,137700,193386,132.6,,g,-3.786190412938595,47.3,cm,149,cm
207,2009-07-08,brasem,1,2,81200100,Zandplaat Kastel,137700,193386,194.4,,g,-4.620108685921878,25.2,cm,90,cm
208,2009-07-08,brasem,1,2,81200100,Zandplaat Kastel,137700,193386,403.4,,g,1.4610738819465041,30.7,cm,47,cm
209,2009-07-08,paling,1,2,81200100,Zandplaat Kastel,137700,193386,34.7,,g,-4.37050742097199,27.4,cm,121,cm
210,2009-07-08,paling,1,2,81200100,Zandplaat Kastel,137700,193386,43.4,,g,4.064868576824665,27.8,cm,183,cm
211,2009-07-08,paling,1,2,81200100,Zandplaat Kastel,137700,193386,49.7,,g,-2.7364989649504423,30.4,cm,39,cm
212,2009-07-08,paling,1,2,81200100,Zandplaat Kastel,137700,193386,56.3,,g,2.7908611739985645,30.6,cm,37,cm
213,2009-07-08,paling,1,2,81200100,Zandplaat Kastel,137700,193386,60.2,,g,0.9819409996271133,31.4,cm,114,cm
214,2009-07-08,paling,1,2,81200100,Zandplaat Kastel,137700,193386,60.4,,g,3.444628808647394,32.3,cm,120,cm
215,2009-07-08,paling,1,2,81200100,Zandplaat Kastel,137700,193386,55.7,,g,2.168922363780439,32.4,cm,140,cm
216,2009-07-08,paling,1,2,81200100,Zandplaat Kastel,137700,193386,68.6,,g,-1.3061022036708891,34,cm,165,cm
217,2009-07-08,paling,1,2,81200100,Zandplaat Kastel,137700,193386,137.5,,g,2.744285415392369,43,cm,194,cm
218,2009-07-08,paling,1,2,81200100,Zandplaat Kastel,137700,193386,121.6,,g,0.16900857910513878,40,cm,148,cm
219,2009-07-08,paling,1,2,81200100,Zandplaat Kastel,137700,193386,69,,g,2.823449713177979,34.7,cm,191,cm
220,2009-10-15,steurgarnaal,6385,2,81200100,Zandplaat Kastel,137700,193386,,3129,g,-1.9265265227295458,,cm,174,cm
221,2009-10-15,chinese_wolhandkrab,42,2,81200100,Zandplaat Kastel,137700,193386,,418.91554476959783,g,-1.4409795845858753,,cm,192,cm
222,2009-10-15,brakwatergrondel,1,2,81200100,Zandplaat Kastel,137700,193386,0.4,,g,-0.1355142635293305,3.5,cm,61,cm
223,2009-10-15,brakwatergrondel,1,2,81200100,Zandplaat Kastel,137700,193386,0.5,,g,1.2008049665018916,3.6,cm,165,cm
224,2009-10-15,brakwatergrondel,1,2,81200100,Zandplaat Kastel,137700,193386,0.5,,g,-3.080569766461849,3.6,cm,173,cm
225,2009-10-15,brakwatergrondel,1,2,81200100,Zandplaat Kastel,137700,193386,0.5,,g,2.9293267289176583,3.6,cm,123,cm
226,2009-10-15,brakwatergrondel,1,2,81200100,Zandplaat Kastel,137700,193386,0.5,,g,-2.193672622088343,3.6,cm,131,cm
227,2009-10-15,brakwatergrondel,1,2,81200100,Zandplaat Kastel,137700,193386,0.5,,g,2.679044767282903,3.6,cm,101,cm
228,2009-10-15,brakwatergrondel,1,2,81200100,Zandplaat Kastel,137700,193386,0.5,,g,-0.9873149404302239,3.4,cm,131,cm
229,2009-10-15,brakwatergrondel,1,2,81200100,Zandplaat Kastel,137700,193386,0.4,,g,-4.66951439389959,3.6,cm,193,cm
230,2009-10-15,brakwatergrondel,1,2,81200100,Zandplaat Kastel,137700,193386,0.4,,g,1.230023275129497,3.4,cm,21,cm
231,2009-10-15,brakwatergrondel,1,2,81200100,Zandplaat Kastel,137700,193386,0.4,,g,-2.1484243008308113,3.5,cm,51,cm
232,2009-10-15,brakwatergrondel,1,2,81200100,Zandplaat Kastel,137700,193386,0.3,,g,1.8760417867451906,3.5,cm,179,cm
233,2009-10-15,brakwatergrondel,1,2,81200100,Zandplaat Kastel,137700,193386,0.5,,g,1.8490686872974038,3.8,cm,172,cm
234,2009-10-15,brakwatergrondel,1,2,81200100,Zandplaat Kastel,137700,193386,0.3,,g,0.9864024422131479,3.4,cm,68,cm
235,2009-10-15,brakwatergrondel,1,2,81200100,Zandplaat Kastel,137700,193386,0.5,,g,-1.192951591219753,3.6,cm,54,cm
236,2009-10-15,blankvoorn,1,2,81200100,Zandplaat Kastel,137700,193386,2.3,,g,-2.989449235610664,6.2,cm,187,cm
237,2009-10-15,brakwatergrondel,1,2,81200100,Zandplaat Kastel,137700,193386,0.1,,g,0.39405707269907,2.7,cm,159,cm
238,2009-10-15,brakwatergrondel,1,2,81200100,Zandplaat Kastel,137700,193386,0.3,,g,4.920208649709821,3.4,cm,50,cm
239,2009-10-15,blankvoorn,1,2,81200100,Zandplaat Kastel,137700,193386,223.6,,g,2.315558416303247,25.1,cm,26,cm
240,2009-10-15,blankvoorn,1,2,81200100,Zandplaat Kastel,137700,193386,104.8,,g,1.8509551207534969,20.9,cm,75,cm
241,2009-10-15,blankvoorn,1,2,81200100,Zandplaat Kastel,137700,193386,7.4,,g,2.9405759554356337,9.2,cm,143,cm
242,2009-10-15,blankvoorn,1,2,81200100,Zandplaat Kastel,137700,193386,5,,g,1.3297311612404883,8.2,cm,152,cm
243,2009-10-15,brakwatergrondel,1,2,81200100,Zandplaat Kastel,137700,193386,0.6,,g,2.8980812965892255,4.1,cm,172,cm
244,2009-10-15,blankvoorn,1,2,81200100,Zandplaat Kastel,137700,193386,4.3,,g,-1.0262826248072088,7.1,cm,77,cm
245,2009-10-15,brakwatergrondel,1,2,81200100,Zandplaat Kastel,137700,193386,0.6,,g,-0.329068754799664,3.8,cm,135,cm
246,2009-10-15,brakwatergrondel,469,2,81200100,Zandplaat Kastel,137700,193386,,192,g,-0.06458303425461054,,cm,91,cm
247,2009-10-15,brakwatergrondel,1,2,81200100,Zandplaat Kastel,137700,193386,0.3,,g,-0.6731668650172651,33,cm,53,cm
248,2009-10-15,brakwatergrondel,1,2,81200100,Zandplaat Kastel,137700,193386,0.9,,g,0.7276177499443293,4.2,cm,84,cm
249,2009-10-15,brakwatergrondel,1,2,81200100,Zandplaat Kastel,137700,193386,0.6,,g,2.1979289525188506,4,cm,192,cm
250,2009-10-15,brakwatergrondel,1,2,81200100,Zandplaat Kastel,137700,193386,0.4,,g,4.167413027025759,4,cm,43,cm
251,2009-10-15,brakwatergrondel,1,2,81200100,Zandplaat Kastel,137700,193386,0.8,,g,3.6341877398081124,3.8,cm,53,cm
252,2009-10-15,blankvoorn,1,2,81200100,Zandplaat Kastel,137700,193386,3.4,,g,-1.2249084562063217,7.5,cm,111,cm
253,2009-10-15,brakwatergrondel,1,2,81200100,Zandplaat Kastel,137700,193386,0.3,,g,3.8778719841502607,2.3,cm,105,cm
254,2009-10-15,brakwatergrondel,1,2,81200100,Zandplaat Kastel,137700,193386,0.2,,g,3.2788106403313577,2.8,cm,114,cm
255,2009-10-15,brakwatergrondel,1,2,81200100,Zandplaat Kastel,137700,193386,0.3,,g,-2.6392707088962197,2.8,cm,188,cm
256,2009-10-15,blankvoorn,1,2,81200100,Zandplaat Kastel,137700,193386,218.1,,g,0.5015687667764723,26,cm,93,cm
257,2009-10-15,brakwatergrondel,1,2,81200100,Zandplaat Kastel,137700,193386,0.1,,g,-4.176155177410692,2.8,cm,77,cm
258,2009-10-15,paling,1,2,81200100,Zandplaat Kastel,137700,193386,181.9,,g,-1.3740486628375947,49.2,cm,115,cm
259,2009-10-15,brakwatergrondel,1,2,81200100,Zandplaat Kastel,137700,193386,0.4,,g,4.159875710029155,2.6,cm,166,cm
260,2009-10-15,brakwatergrondel,1,2,81200100,Zandplaat Kastel,137700,193386,0.6,,g,-4.550304429139942,2.9,cm,48,cm
261,2009-10-15,brakwatergrondel,1,2,81200100,Zandplaat Kastel,137700,193386,0.1,,g,1.2620239006355405,2.5,cm,106,cm
262,2009-10-15,brakwatergrondel,1,2,81200100,Zandplaat Kastel,137700,193386,0.2,,g,-3.177139402832836,3.1,cm,159,cm
263,2009-10-15,bot,1,2,81200100,Zandplaat Kastel,137700,193386,6.3,,g,4.4769627414643764,8.7,cm,183,cm
264,2009-10-15,baars,1,2,81200100,Zandplaat Kastel,137700,193386,279.4,,g,3.393395491875708,26,cm,80,cm
265,2009-10-15,baars,1,2,81200100,Zandplaat Kastel,137700,193386,187,,g,2.7864487608894706,23.2,cm,92,cm
266,2009-10-15,baars,1,2,81200100,Zandplaat Kastel,137700,193386,136.6,,g,2.431723498739302,20.6,cm,166,cm
267,2009-10-15,steurgarnaal,216,2,81200100,Zandplaat Kastel,137700,193386,,107,g,-2.5426413607783616,,cm,84,cm
268,2009-10-15,driedoornige_stekelbaars,1,2,81200100,Zandplaat Kastel,137700,193386,1.1,,g,-3.4588504931889474,4.6,cm,35,cm
269,2009-10-15,driedoornige_stekelbaars,1,2,81200100,Zandplaat Kastel,137700,193386,0.8,,g,-0.1475829677656293,4.3,cm,152,cm
270,2009-10-15,brakwatergrondel,1,2,81200100,Zandplaat Kastel,137700,193386,0.1,,g,3.7602304155007005,2.5,cm,138,cm
271,2009-10-15,brakwatergrondel,1,2,81200100,Zandplaat Kastel,137700,193386,0.5,,g,-0.8608385524712503,3.2,cm,43,cm
272,2009-10-15,brakwatergrondel,1,2,81200100,Zandplaat Kastel,137700,193386,0.2,,g,-2.749974497128278,3.4,cm,170,cm
273,2009-10-15,brakwatergrondel,1,2,81200100,Zandplaat Kastel,137700,193386,0.4,,g,-0.10432289680466056,3.3,cm,40,cm
274,2009-10-15,brakwatergrondel,1,2,81200100,Zandplaat Kastel,137700,193386,0.3,,g,-3.742675413377583,3.3,cm,157,cm
275,2009-10-15,brakwatergrondel,1,2,81200100,Zandplaat Kastel,137700,193386,0.3,,g,-1.9795176619663835,3.3,cm,188,cm
276,2009-10-15,brakwatergrondel,1,2,81200100,Zandplaat Kastel,137700,193386,0.3,,g,4.6568449679762125,3.3,cm,114,cm
277,2009-10-15,brakwatergrondel,1,2,81200100,Zandplaat Kastel,137700,193386,0.3,,g,1.6624400857836008,3.3,cm,119,cm
278,2009-10-15,brakwatergrondel,1,2,81200100,Zandplaat Kastel,137700,193386,0.3,,g,-3.6357353487983346,2.8,cm,90,cm
279,2009-10-15,brakwatergrondel,1,2,81200100,Zandplaat Kastel,137700,193386,0.2,,g,4.3628749856725335,3.3,cm,97,cm
280,2009-10-15,brakwatergrondel,1,2,81200100,Zandplaat Kastel,137700,193386,0.2,,g,-3.9926903252489865,3.4,cm,74,cm
281,2009-10-15,brakwatergrondel,1,2,81200100,Zandplaat Kastel,137700,193386,0.4,,g,-1.5758057753555477,3.2,cm,192,cm
282,2009-10-15,brakwatergrondel,1,2,81200100,Zandplaat Kastel,137700,193386,0.3,,g,4.510174430906773,3.2,cm,113,cm
283,2009-10-15,brakwatergrondel,1,2,81200100,Zandplaat Kastel,137700,193386,0.2,,g,-0.9879770618863404,3.2,cm,35,cm
284,2009-10-15,brakwatergrondel,1,2,81200100,Zandplaat Kastel,137700,193386,0.2,,g,4.567500571720302,3.2,cm,109,cm
285,2009-10-15,brakwatergrondel,1,2,81200100,Zandplaat Kastel,137700,193386,0.1,,g,-0.8874453860335052,3.2,cm,28,cm
286,2009-10-15,brakwatergrondel,1,2,81200100,Zandplaat Kastel,137700,193386,0.1,,g,4.134714046958834,3.2,cm,129,cm
287,2009-10-15,brakwatergrondel,1,2,81200100,Zandplaat Kastel,137700,193386,0.3,,g,4.492286955937743,3.1,cm,181,cm
288,2009-10-15,brakwatergrondel,1,2,81200100,Zandplaat Kastel,137700,193386,0.3,,g,-4.767891368828714,3.3,cm,127,cm
289,2009-10-15,paling,1,2,81200100,Zandplaat Kastel,137700,193386,63.2,,g,1.8053537770174444,35.1,cm,190,cm
290,2009-10-15,paling,1,2,81200100,Zandplaat Kastel,137700,193386,83.8,,g,4.035584069788456,38.2,cm,197,cm
291,2009-10-15,paling,1,2,81200100,Zandplaat Kastel,137700,193386,66.6,,g,-4.924841660540551,33.1,cm,166,cm
292,2009-10-15,paling,1,2,81200100,Zandplaat Kastel,137700,193386,54.4,,g,-2.3706970922648907,33.3,cm,52,cm
293,2009-10-15,paling,1,2,81200100,Zandplaat Kastel,137700,193386,59,,g,-4.436114334966987,34.2,cm,169,cm
294,2009-10-15,paling,1,2,81200100,Zandplaat Kastel,137700,193386,61.7,,g,4.195392418187112,34.5,cm,184,cm
295,2009-10-15,paling,1,2,81200100,Zandplaat Kastel,137700,193386,53.5,,g,0.12342675821855664,34.6,cm,155,cm
296,2009-10-15,paling,1,2,81200100,Zandplaat Kastel,137700,193386,53.1,,g,1.5105590503662825,32.5,cm,81,cm
297,2009-10-15,paling,1,2,81200100,Zandplaat Kastel,137700,193386,69.7,,g,2.6699701859615743,34.8,cm,149,cm
298,2009-10-15,paling,1,2,81200100,Zandplaat Kastel,137700,193386,44.1,,g,0.5590509017929435,32,cm,110,cm
299,2009-10-15,paling,1,2,81200100,Zandplaat Kastel,137700,193386,62.2,,g,-0.7332476321607828,35.2,cm,76,cm
300,2009-10-15,paling,1,2,81200100,Zandplaat Kastel,137700,193386,61.2,,g,-3.5781883005984128,35.8,cm,176,cm
301,2009-10-15,paling,1,2,81200100,Zandplaat Kastel,137700,193386,78,,g,2.898125525098294,35.8,cm,111,cm
302,2009-10-15,paling,1,2,81200100,Zandplaat Kastel,137700,193386,69.3,,g,1.5709580294787884,36,cm,131,cm
303,2009-10-15,paling,1,2,81200100,Zandplaat Kastel,137700,193386,85.7,,g,-0.02289358526468277,36.3,cm,35,cm
304,2009-10-15,paling,1,2,81200100,Zandplaat Kastel,137700,193386,62.4,,g,-3.473564994055778,36.8,cm,156,cm
305,2009-10-15,paling,1,2,81200100,Zandplaat Kastel,137700,193386,59.7,,g,-1.1060745758004487,34.8,cm,140,cm
306,2009-10-15,paling,1,2,81200100,Zandplaat Kastel,137700,193386,49.5,,g,-2.476364935282618,30.8,cm,28,cm
307,2009-10-15,brasem,1,2,81200100,Zandplaat Kastel,137700,193386,58.3,,g,4.727208644617349,18.6,cm,147,cm
308,2009-10-15,brasem,1,2,81200100,Zandplaat Kastel,137700,193386,365.7,,g,-1.748433425091207,30.1,cm,185,cm
309,2009-10-15,brasem,1,2,81200100,Zandplaat Kastel,137700,193386,592.6,,g,4.1416811384260654,36.1,cm,96,cm
310,2009-10-15,paling,1,2,81200100,Zandplaat Kastel,137700,193386,21.6,,g,2.3626179806888103,23.8,cm,183,cm
311,2009-10-15,paling,1,2,81200100,Zandplaat Kastel,137700,193386,39.9,,g,4.928259430453181,29.5,cm,56,cm
312,2009-10-15,paling,1,2,81200100,Zandplaat Kastel,137700,193386,40.1,,g,-1.6927974601276219,29.9,cm,116,cm
313,2009-10-15,paling,1,2,81200100,Zandplaat Kastel,137700,193386,50.9,,g,-0.3752201911993325,32.6,cm,169,cm
314,2009-10-15,paling,1,2,81200100,Zandplaat Kastel,137700,193386,46.7,,g,4.826021799817681,30.8,cm,151,cm
315,2009-10-15,paling,1,2,81200100,Zandplaat Kastel,137700,193386,92.4,,g,4.705247124657035,38.7,cm,135,cm
316,2009-10-15,paling,1,2,81200100,Zandplaat Kastel,137700,193386,44.5,,g,-2.0810760208405554,31,cm,162,cm
317,2009-10-15,paling,1,2,81200100,Zandplaat Kastel,137700,193386,43.5,,g,4.43313141586259,31.1,cm,24,cm
318,2009-10-15,paling,1,2,81200100,Zandplaat Kastel,137700,193386,49.6,,g,0.16628188313916326,31.5,cm,91,cm
319,2009-10-15,paling,1,2,81200100,Zandplaat Kastel,137700,193386,46.5,,g,-3.3539075357839465,31.7,cm,71,cm
320,2009-10-15,paling,1,2,81200100,Zandplaat Kastel,137700,193386,50.8,,g,-4.231975174043328,31.8,cm,30,cm
321,2009-10-15,paling,1,2,81200100,Zandplaat Kastel,137700,193386,46,,g,-0.1790602132678032,31.9,cm,147,cm
322,2009-10-15,paling,1,2,81200100,Zandplaat Kastel,137700,193386,42,,g,-2.1086788456887007,30.4,cm,43,cm
323,2009-10-15,snoekbaars,1,2,81200100,Zandplaat Kastel,137700,193386,365.9,,g,3.150814624968916,36.6,cm,114,cm
324,2009-10-15,paling,1,2,81200100,Zandplaat Kastel,137700,193386,482.6,,g,-0.6295047234743834,63.6,cm,42,cm
325,2009-10-15,paling,1,2,81200100,Zandplaat Kastel,137700,193386,514.4,,g,0.24036555318161845,66.3,cm,46,cm
326,2009-10-15,kolblei,1,2,81200100,Zandplaat Kastel,137700,193386,4.4,,g,2.24840140203014,7.6,cm,124,cm
327,2009-10-15,kolblei,1,2,81200100,Zandplaat Kastel,137700,193386,3.9,,g,-0.32556444872170687,7.7,cm,105,cm
328,2009-10-15,kolblei,1,2,81200100,Zandplaat Kastel,137700,193386,4.8,,g,-1.2323250155895948,8,cm,21,cm
329,2009-10-15,zeebaars,1,2,81200100,Zandplaat Kastel,137700,193386,1.3,,g,3.0141588882543147,4.9,cm,151,cm
330,2009-10-15,paling,1,2,81200100,Zandplaat Kastel,137700,193386,82.1,,g,0.49027835484594107,37.5,cm,102,cm
331,2009-10-15,zeebaars,1,2,81200100,Zandplaat Kastel,137700,193386,3.6,,g,3.8698537508025765,6.5,cm,35,cm
332,2009-10-15,paling,1,2,81200100,Zandplaat Kastel,137700,193386,256.14,,g,-2.5838492694310844,54,cm,37,cm
333,2009-10-15,snoekbaars,1,2,81200100,Zandplaat Kastel,137700,193386,341.6,,g,-1.717209229245782,35.2,cm,147,cm
334,2009-10-15,snoekbaars,1,2,81200100,Zandplaat Kastel,137700,193386,296.7,,g,2.649509203620255,32.6,cm,42,cm
335,2009-10-15,snoekbaars,1,2,81200100,Zandplaat Kastel,137700,193386,223.8,,g,-4.9900041171349585,31,cm,183,cm
336,2009-10-15,snoekbaars,1,2,81200100,Zandplaat Kastel,137700,193386,56.5,,g,-1.540545409079641,18.8,cm,82,cm
337,2009-10-15,snoekbaars,1,2,81200100,Zandplaat Kastel,137700,193386,47.3,,g,-0.6802542577497661,18.7,cm,69,cm
338,2009-10-15,snoekbaars,1,2,81200100,Zandplaat Kastel,137700,193386,39.9,,g,-3.431948493234813,16.2,cm,21,cm
339,2009-10-15,zeebaars,1,2,81200100,Zandplaat Kastel,137700,193386,2.7,,g,1.8146975175477564,6,cm,43,cm
340,2009-10-15,snoekbaars,1,2,81200100,Zandplaat Kastel,137700,193386,440.5,,g,0.12986060697585344,38.2,cm,149,cm
341,2009-10-15,paling,1,2,81200100,Zandplaat Kastel,137700,193386,115.8,,g,0.5834440002217889,41.7,cm,32,cm
342,2009-10-15,paling,1,2,81200100,Zandplaat Kastel,137700,193386,116.7,,g,2.840496809221804,41.8,cm,66,cm
343,2009-10-15,paling,1,2,81200100,Zandplaat Kastel,137700,193386,134.7,,g,-1.565343663096428,41.9,cm,199,cm
344,2009-10-15,paling,1,2,81200100,Zandplaat Kastel,137700,193386,115.7,,g,2.270326321013272,42.3,cm,131,cm
345,2009-10-15,paling,1,2,81200100,Zandplaat Kastel,137700,193386,155.1,,g,2.8443799796514213,46.3,cm,89,cm
346,2009-10-15,paling,1,2,81200100,Zandplaat Kastel,137700,193386,465.3,,g,-0.9915569587610662,62.1,cm,43,cm
347,2009-10-15,paling,1,2,81200100,Zandplaat Kastel,137700,193386,191.1,,g,-4.870142352301627,48.7,cm,101,cm
348,2009-10-15,paling,1,2,81200100,Zandplaat Kastel,137700,193386,370.1,,g,-3.1175846536643803,60,cm,22,cm
349,2009-10-15,snoekbaars,1,2,81200100,Zandplaat Kastel,137700,193386,458.4,,g,-4.300881500821561,38.2,cm,107,cm
350,2009-10-15,paling,1,2,81200100,Zandplaat Kastel,137700,193386,217.3,,g,1.7906165029853582,50.3,cm,98,cm
351,2009-10-15,zeebaars,1,2,81200100,Zandplaat Kastel,137700,193386,4.9,,g,1.4310930273495615,7.7,cm,122,cm
352,2009-10-15,paling,1,2,81200100,Zandplaat Kastel,137700,193386,363.5,,g,-1.17360315984115,51,cm,188,cm
353,2009-10-15,blankvoorn,1,2,81200100,Zandplaat Kastel,137700,193386,282.4,,g,-1.408083310816437,26.4,cm,103,cm
354,2009-10-15,paling,1,2,81200100,Zandplaat Kastel,137700,193386,188.4,,g,0.46521036187186837,48.2,cm,103,cm
355,2009-10-16,steurgarnaal,100,2,81200100,Zandplaat Kastel,137700,193386,,113,g,-1.6440775897353888,,cm,152,cm
356,2009-10-16,chinese_wolhandkrab,73,2,81200100,Zandplaat Kastel,137700,193386,,728.1151135281104,g,-4.973106456454843,,cm,51,cm
357,2009-10-16,snoekbaars,1,2,81200100,Zandplaat Kastel,137700,193386,113.4,,g,0.9562011854723096,23.9,cm,104,cm
358,2009-10-16,kolblei,1,2,81200100,Zandplaat Kastel,137700,193386,1.8,,g,3.5514248884283006,6.4,cm,173,cm
359,2009-10-16,snoekbaars,1,2,81200100,Zandplaat Kastel,137700,193386,451,,g,1.8358658743090928,37.5,cm,84,cm
360,2009-10-16,kolblei,1,2,81200100,Zandplaat Kastel,137700,193386,4.4,,g,1.1967682465910912,7.5,cm,49,cm
361,2009-10-16,brakwatergrondel,1,2,81200100,Zandplaat Kastel,137700,193386,0.5,,g,4.286100915633142,3.8,cm,123,cm
362,2009-10-16,kolblei,1,2,81200100,Zandplaat Kastel,137700,193386,5.6,,g,0.034699400421231985,8.7,cm,198,cm
363,2009-10-16,kolblei,1,2,81200100,Zandplaat Kastel,137700,193386,5.9,,g,-0.1341055892407894,8.6,cm,66,cm
364,2009-10-16,kolblei,1,2,81200100,Zandplaat Kastel,137700,193386,5.3,,g,3.1165254744701087,8.4,cm,185,cm
365,2009-10-16,kolblei,1,2,81200100,Zandplaat Kastel,137700,193386,5.2,,g,-1.1824629339389503,8.4,cm,98,cm
366,2009-10-16,kolblei,1,2,81200100,Zandplaat Kastel,137700,193386,5.7,,g,3.424107695464045,8.3,cm,131,cm
367,2009-10-16,kolblei,1,2,81200100,Zandplaat Kastel,137700,193386,5.5,,g,-4.599477753508836,8,cm,67,cm
368,2009-10-16,paling,1,2,81200100,Zandplaat Kastel,137700,193386,221.2,,g,-3.951708311215043,54,cm,135,cm
369,2009-10-16,kolblei,1,2,81200100,Zandplaat Kastel,137700,193386,4.2,,g,3.426989174913615,8,cm,106,cm
370,2009-10-16,paling,1,2,81200100,Zandplaat Kastel,137700,193386,47.1,,g,1.9417837169021368,35.3,cm,28,cm
371,2009-10-16,kolblei,1,2,81200100,Zandplaat Kastel,137700,193386,4.1,,g,-1.51478172512725,7.5,cm,61,cm
372,2009-10-16,kolblei,1,2,81200100,Zandplaat Kastel,137700,193386,3,,g,-4.894997142255306,7.5,cm,31,cm
373,2009-10-16,kolblei,1,2,81200100,Zandplaat Kastel,137700,193386,2.9,,g,0.5712968134321272,6.7,cm,44,cm
374,2009-10-16,kolblei,1,2,81200100,Zandplaat Kastel,137700,193386,2.8,,g,0.8662985498085618,6.7,cm,113,cm
375,2009-10-16,paling,1,2,81200100,Zandplaat Kastel,137700,193386,371.2,,g,-3.359252172522247,63,cm,29,cm
376,2009-10-16,paling,1,2,81200100,Zandplaat Kastel,137700,193386,123.5,,g,-0.7306590816006064,41,cm,195,cm
377,2009-10-16,paling,1,2,81200100,Zandplaat Kastel,137700,193386,75.4,,g,-1.227420293726027,38.5,cm,41,cm
378,2009-10-16,paling,1,2,81200100,Zandplaat Kastel,137700,193386,109.9,,g,1.3234048918820918,36.9,cm,50,cm
379,2009-10-16,kolblei,1,2,81200100,Zandplaat Kastel,137700,193386,5,,g,-0.13745638774707913,8,cm,162,cm
380,2009-10-16,brakwatergrondel,1,2,81200100,Zandplaat Kastel,137700,193386,0.5,,g,-0.5230665858834982,3.7,cm,142,cm
381,2009-10-16,brakwatergrondel,1,2,81200100,Zandplaat Kastel,137700,193386,0.7,,g,-4.758174745365977,3.5,cm,34,cm
382,2009-10-16,blankvoorn,1,2,81200100,Zandplaat Kastel,137700,193386,1.9,,g,-2.942821648903191,5.3,cm,186,cm
383,2009-10-16,brakwatergrondel,111,2,81200100,Zandplaat Kastel,137700,193386,,40,g,4.438132424838841,,cm,47,cm
384,2009-10-16,brakwatergrondel,1,2,81200100,Zandplaat Kastel,137700,193386,0.5,,g,-4.708804911933839,4,cm,85,cm
385,2009-10-16,brakwatergrondel,1,2,81200100,Zandplaat Kastel,137700,193386,0.6,,g,1.4069058070890605,3.9,cm,77,cm
386,2009-10-16,brakwatergrondel,1,2,81200100,Zandplaat Kastel,137700,193386,0.6,,g,1.5218290593475103,3.8,cm,71,cm
387,2009-10-16,brakwatergrondel,1,2,81200100,Zandplaat Kastel,137700,193386,0.5,,g,2.0565846539102495,3.8,cm,109,cm
388,2009-10-16,brakwatergrondel,1,2,81200100,Zandplaat Kastel,137700,193386,0.5,,g,-2.006512195803225,3.8,cm,53,cm
389,2009-10-16,blankvoorn,1,2,81200100,Zandplaat Kastel,137700,193386,4.3,,g,-2.65090249478817,7.4,cm,160,cm
390,2009-10-16,brakwatergrondel,1,2,81200100,Zandplaat Kastel,137700,193386,0.5,,g,2.682408392429352,3.7,cm,189,cm
391,2009-10-16,blankvoorn,1,2,81200100,Zandplaat Kastel,137700,193386,5.3,,g,-2.2733129747211933,7.8,cm,125,cm
392,2009-10-16,brakwatergrondel,1,2,81200100,Zandplaat Kastel,137700,193386,0.5,,g,0.7197115011513233,3.7,cm,108,cm
393,2009-10-16,brakwatergrondel,1,2,81200100,Zandplaat Kastel,137700,193386,0.4,,g,2.515624153893441,3.7,cm,150,cm
394,2009-10-16,brakwatergrondel,1,2,81200100,Zandplaat Kastel,137700,193386,0.2,,g,1.790601669345051,3.7,cm,126,cm
395,2009-10-16,brakwatergrondel,1,2,81200100,Zandplaat Kastel,137700,193386,0.5,,g,2.6630148384720087,3.6,cm,38,cm
396,2009-10-16,brakwatergrondel,1,2,81200100,Zandplaat Kastel,137700,193386,0.4,,g,-1.0550613747909665,3.6,cm,133,cm
397,2009-10-16,brakwatergrondel,1,2,81200100,Zandplaat Kastel,137700,193386,0.3,,g,-2.463747973088175,3.6,cm,121,cm
398,2009-10-16,brakwatergrondel,1,2,81200100,Zandplaat Kastel,137700,193386,0.2,,g,0.454867675434798,3.6,cm,117,cm
399,2009-10-16,brakwatergrondel,1,2,81200100,Zandplaat Kastel,137700,193386,1,,g,-1.5705837006680667,3.5,cm,117,cm
