datum,meetpuntnummer,meetpuntomschrijving,lambertx,lamberty,aantal_fuiken,soort,aantal,lengte,gewicht,totaal_gewicht
2015-07-15,85000100,"Antwerpen, Kennedytunnel",150151.9337,210616.119,2,spiering,1,5.1,1,NA
2015-07-15,85000100,"Antwerpen, Kennedytunnel",150151.9337,210616.119,2,spiering,1,4.6,0.6,NA
2015-07-15,85000100,"Antwerpen, Kennedytunnel",150151.9337,210616.119,2,spiering,1,7,1.3,NA
2015-07-15,85000100,"Antwerpen, Kennedytunnel",150151.9337,210616.119,2,spiering,1,5.8,1.3,NA
2015-07-15,85000100,"Antwerpen, Kennedytunnel",150151.9337,210616.119,2,spiering,1,4.1,0.5,NA
2015-07-15,85000100,"Antwerpen, Kennedytunnel",150151.9337,210616.119,2,spiering,1,5.1,0.8,NA
2015-07-15,85000100,"Antwerpen, Kennedytunnel",150151.9337,210616.119,2,spiering,1,5,0.8,NA
2015-07-15,85000100,"Antwerpen, Kennedytunnel",150151.9337,210616.119,2,spiering,1,5.3,0.9,NA
2015-07-15,85000100,"Antwerpen, Kennedytunnel",150151.9337,210616.119,2,spiering,1,6.7,2.1,NA
2015-07-15,85000100,"Antwerpen, Kennedytunnel",150151.9337,210616.119,2,spiering,1,4.6,0.7,NA
2015-07-15,85000100,"Antwerpen, Kennedytunnel",150151.9337,210616.119,2,bot,1,4.3,1.8,NA
2015-07-15,85000100,"Antwerpen, Kennedytunnel",150151.9337,210616.119,2,bot,1,3.8,1.8,NA
2015-07-15,85000100,"Antwerpen, Kennedytunnel",150151.9337,210616.119,2,bot,1,4.3,1.8,NA
2015-07-15,85000100,"Antwerpen, Kennedytunnel",150151.9337,210616.119,2,bot,1,4.4,1.8,NA
2015-07-15,85000100,"Antwerpen, Kennedytunnel",150151.9337,210616.119,2,bot,1,5.5,1.8,NA
2015-07-15,85000100,"Antwerpen, Kennedytunnel",150151.9337,210616.119,2,bot,1,6.5,1.8,NA
2015-07-15,85000100,"Antwerpen, Kennedytunnel",150151.9337,210616.119,2,bot,1,5,1.8,NA
2015-07-15,85000100,"Antwerpen, Kennedytunnel",150151.9337,210616.119,2,bot,1,5.2,1.8,NA
2015-07-15,85000100,"Antwerpen, Kennedytunnel",150151.9337,210616.119,2,bot,1,4.7,1.8,NA
2015-07-15,85000100,"Antwerpen, Kennedytunnel",150151.9337,210616.119,2,bot,1,5.5,1.8,NA
2015-07-15,85000100,"Antwerpen, Kennedytunnel",150151.9337,210616.119,2,bot,1,6.1,1.8,NA
2015-07-15,85000100,"Antwerpen, Kennedytunnel",150151.9337,210616.119,2,bot,1,5.2,1.8,NA
2015-07-15,85000100,"Antwerpen, Kennedytunnel",150151.9337,210616.119,2,bot,1,4.1,1.8,NA
2015-07-15,85000100,"Antwerpen, Kennedytunnel",150151.9337,210616.119,2,bot,1,6.7,1.8,NA
2015-07-15,85000100,"Antwerpen, Kennedytunnel",150151.9337,210616.119,2,bot,1,5.4,1.8,NA
2015-07-15,85000100,"Antwerpen, Kennedytunnel",150151.9337,210616.119,2,bot,1,5.6,1.8,NA
2015-07-15,85000100,"Antwerpen, Kennedytunnel",150151.9337,210616.119,2,bot,1,5.7,1.8,NA
2015-07-15,85000100,"Antwerpen, Kennedytunnel",150151.9337,210616.119,2,snoekbaars,1,7.2,3.2,NA
2015-07-15,85000100,"Antwerpen, Kennedytunnel",150151.9337,210616.119,2,bot,1,4.5,0.9,NA
2015-07-15,85000100,"Antwerpen, Kennedytunnel",150151.9337,210616.119,2,bot,1,3.4,1.8,NA
2015-07-15,85000100,"Antwerpen, Kennedytunnel",150151.9337,210616.119,2,bot,1,6.7,1.8,NA
2015-07-15,85000100,"Antwerpen, Kennedytunnel",150151.9337,210616.119,2,bot,1,5,1.8,NA
2015-07-15,85000100,"Antwerpen, Kennedytunnel",150151.9337,210616.119,2,bot,1,6.4,1.8,NA
2015-07-15,85000100,"Antwerpen, Kennedytunnel",150151.9337,210616.119,2,bot,1,5.5,1.8,NA
2015-07-15,85000100,"Antwerpen, Kennedytunnel",150151.9337,210616.119,2,bot,1,4.6,1.8,NA
2015-07-15,85000100,"Antwerpen, Kennedytunnel",150151.9337,210616.119,2,bot,1,3.5,1.8,NA
2015-07-15,85000100,"Antwerpen, Kennedytunnel",150151.9337,210616.119,2,bot,1,4,1.8,NA
2015-07-15,85000100,"Antwerpen, Kennedytunnel",150151.9337,210616.119,2,bot,1,5,1.8,NA
2015-07-15,85000100,"Antwerpen, Kennedytunnel",150151.9337,210616.119,2,bot,1,6.9,1.8,NA
2015-07-15,85000100,"Antwerpen, Kennedytunnel",150151.9337,210616.119,2,bot,1,5,1.8,NA
2015-07-15,85000100,"Antwerpen, Kennedytunnel",150151.9337,210616.119,2,bot,1,5.5,1.8,NA
2015-07-15,85000100,"Antwerpen, Kennedytunnel",150151.9337,210616.119,2,bot,1,4,1.8,NA
2015-07-15,85000100,"Antwerpen, Kennedytunnel",150151.9337,210616.119,2,bot,1,4.8,1.8,NA
2015-07-15,85000100,"Antwerpen, Kennedytunnel",150151.9337,210616.119,2,spiering,1,5.4,1,NA
2015-07-15,85000100,"Antwerpen, Kennedytunnel",150151.9337,210616.119,2,bot,1,6,1.8,NA
2015-07-15,85000100,"Antwerpen, Kennedytunnel",150151.9337,210616.119,2,bot,1,5.1,1.8,NA
2015-07-15,85000100,"Antwerpen, Kennedytunnel",150151.9337,210616.119,2,bot,1,5.8,1.8,NA
2015-07-15,85000100,"Antwerpen, Kennedytunnel",150151.9337,210616.119,2,bot,1,4.9,1.8,NA
2015-07-15,85000100,"Antwerpen, Kennedytunnel",150151.9337,210616.119,2,bot,1,5,1.8,NA
2015-07-15,85000100,"Antwerpen, Kennedytunnel",150151.9337,210616.119,2,bot,1,5.4,1.8,NA
2015-07-15,85000100,"Antwerpen, Kennedytunnel",150151.9337,210616.119,2,bot,1,5.1,1.8,NA
2015-07-15,85000100,"Antwerpen, Kennedytunnel",150151.9337,210616.119,2,bot,1,5.4,1.8,NA
2015-07-15,85000100,"Antwerpen, Kennedytunnel",150151.9337,210616.119,2,bot,1,6,1.8,NA
2015-07-15,85000100,"Antwerpen, Kennedytunnel",150151.9337,210616.119,2,bot,1,5,1.8,NA
2015-07-15,85000100,"Antwerpen, Kennedytunnel",150151.9337,210616.119,2,snoekbaars,1,8.6,3.2,NA
2015-07-15,85000100,"Antwerpen, Kennedytunnel",150151.9337,210616.119,2,snoekbaars,1,6,3.2,NA
2015-07-15,85000100,"Antwerpen, Kennedytunnel",150151.9337,210616.119,2,spiering,1,4.7,0.6,NA
2015-07-15,85000100,"Antwerpen, Kennedytunnel",150151.9337,210616.119,2,snoekbaars,1,8.5,3.2,NA
2015-07-15,85000100,"Antwerpen, Kennedytunnel",150151.9337,210616.119,2,spiering,1,4,0.9,NA
2015-07-15,85000100,"Antwerpen, Kennedytunnel",150151.9337,210616.119,2,snoekbaars,1,9.2,3.2,NA
2015-07-15,85000100,"Antwerpen, Kennedytunnel",150151.9337,210616.119,2,snoekbaars,1,8.5,3.2,NA
2015-07-15,85000100,"Antwerpen, Kennedytunnel",150151.9337,210616.119,2,snoekbaars,1,7,3.2,NA
2015-07-15,85000100,"Antwerpen, Kennedytunnel",150151.9337,210616.119,2,snoekbaars,1,5.8,3.2,NA
2015-07-15,85000100,"Antwerpen, Kennedytunnel",150151.9337,210616.119,2,snoekbaars,1,6.5,3.2,NA
2015-07-15,85000100,"Antwerpen, Kennedytunnel",150151.9337,210616.119,2,snoekbaars,1,8.7,3.2,NA
2015-07-15,85000100,"Antwerpen, Kennedytunnel",150151.9337,210616.119,2,snoekbaars,1,5,3.2,NA
2015-07-15,85000100,"Antwerpen, Kennedytunnel",150151.9337,210616.119,2,snoekbaars,1,6.5,3.2,NA
2015-07-15,85000100,"Antwerpen, Kennedytunnel",150151.9337,210616.119,2,snoekbaars,1,7.8,3.2,NA
2015-07-15,85000100,"Antwerpen, Kennedytunnel",150151.9337,210616.119,2,snoekbaars,1,6.5,3.2,NA
2015-07-15,85000100,"Antwerpen, Kennedytunnel",150151.9337,210616.119,2,snoekbaars,1,5.8,3.2,NA
2015-07-15,85000100,"Antwerpen, Kennedytunnel",150151.9337,210616.119,2,snoekbaars,1,10.9,3.2,NA
2015-07-15,85000100,"Antwerpen, Kennedytunnel",150151.9337,210616.119,2,snoekbaars,1,10,3.2,NA
2015-07-15,85000100,"Antwerpen, Kennedytunnel",150151.9337,210616.119,2,snoekbaars,1,6,3.2,NA
2015-07-15,85000100,"Antwerpen, Kennedytunnel",150151.9337,210616.119,2,snoekbaars,1,6.5,3.2,NA
2015-07-15,85000100,"Antwerpen, Kennedytunnel",150151.9337,210616.119,2,snoekbaars,1,8,3.2,NA
2015-07-15,85000100,"Antwerpen, Kennedytunnel",150151.9337,210616.119,2,snoekbaars,1,8.2,3.2,NA
2015-07-15,85000100,"Antwerpen, Kennedytunnel",150151.9337,210616.119,2,snoekbaars,1,7.9,3.2,NA
2015-07-15,85000100,"Antwerpen, Kennedytunnel",150151.9337,210616.119,2,bot,1,5.6,1.6,NA
2015-07-15,85000100,"Antwerpen, Kennedytunnel",150151.9337,210616.119,2,bot,1,5,1.7,NA
2015-07-15,85000100,"Antwerpen, Kennedytunnel",150151.9337,210616.119,2,bot,1,4,0.9,NA
2015-07-15,85000100,"Antwerpen, Kennedytunnel",150151.9337,210616.119,2,bot,1,5,1.9,NA
2015-07-15,85000100,"Antwerpen, Kennedytunnel",150151.9337,210616.119,2,bot,1,6.2,3.1,NA
2015-07-15,85000100,"Antwerpen, Kennedytunnel",150151.9337,210616.119,2,snoekbaars,1,4.9,0.1,NA
2015-07-15,85000100,"Antwerpen, Kennedytunnel",150151.9337,210616.119,2,snoekbaars,1,4.3,3.2,NA
2015-07-15,85000100,"Antwerpen, Kennedytunnel",150151.9337,210616.119,2,snoekbaars,1,4.8,3.2,NA
2015-07-15,85000100,"Antwerpen, Kennedytunnel",150151.9337,210616.119,2,snoekbaars,1,4.8,3.2,NA
2015-07-15,85000100,"Antwerpen, Kennedytunnel",150151.9337,210616.119,2,snoekbaars,1,7.3,3.2,NA
2015-07-15,85000100,"Antwerpen, Kennedytunnel",150151.9337,210616.119,2,snoekbaars,1,6.2,3.2,NA
2015-07-15,85000100,"Antwerpen, Kennedytunnel",150151.9337,210616.119,2,bot,1,5,1.8,NA
2015-07-15,85000100,"Antwerpen, Kennedytunnel",150151.9337,210616.119,2,snoekbaars,1,7.1,3.2,NA
2015-07-15,85000100,"Antwerpen, Kennedytunnel",150151.9337,210616.119,2,snoekbaars,1,9.2,3.2,NA
2015-07-15,85000100,"Antwerpen, Kennedytunnel",150151.9337,210616.119,2,snoekbaars,1,8.4,3.2,NA
2015-07-15,85000100,"Antwerpen, Kennedytunnel",150151.9337,210616.119,2,snoekbaars,1,5.8,3.2,NA
2015-07-15,85000100,"Antwerpen, Kennedytunnel",150151.9337,210616.119,2,snoekbaars,1,5.2,3.2,NA
2015-07-15,85000100,"Antwerpen, Kennedytunnel",150151.9337,210616.119,2,snoekbaars,1,5.1,3.2,NA
2015-07-15,85000100,"Antwerpen, Kennedytunnel",150151.9337,210616.119,2,snoekbaars,1,7.9,3.2,NA
2015-07-15,85000100,"Antwerpen, Kennedytunnel",150151.9337,210616.119,2,snoekbaars,1,5.4,3.2,NA
2015-07-15,85000100,"Antwerpen, Kennedytunnel",150151.9337,210616.119,2,snoekbaars,1,6.6,3.2,NA
2015-07-15,85000100,"Antwerpen, Kennedytunnel",150151.9337,210616.119,2,snoekbaars,1,6.2,3.2,NA
2015-07-15,85000100,"Antwerpen, Kennedytunnel",150151.9337,210616.119,2,spiering,1,4.8,0.6,NA
2015-07-15,85000100,"Antwerpen, Kennedytunnel",150151.9337,210616.119,2,dikkopje,1,4,1.7,NA
2015-07-15,85000100,"Antwerpen, Kennedytunnel",150151.9337,210616.119,2,dikkopje,1,4.1,1.7,NA
2015-07-15,85000100,"Antwerpen, Kennedytunnel",150151.9337,210616.119,2,dikkopje,1,4,1.7,NA
2015-07-15,85000100,"Antwerpen, Kennedytunnel",150151.9337,210616.119,2,dikkopje,1,3.8,1.7,NA
2015-07-15,85000100,"Antwerpen, Kennedytunnel",150151.9337,210616.119,2,dikkopje,1,4.1,1.7,NA
2015-07-15,85000100,"Antwerpen, Kennedytunnel",150151.9337,210616.119,2,dikkopje,1,4.2,0.5,NA
2015-07-15,85000100,"Antwerpen, Kennedytunnel",150151.9337,210616.119,2,dikkopje,1,4,0.6,NA
2015-07-15,85000100,"Antwerpen, Kennedytunnel",150151.9337,210616.119,2,dikkopje,1,4.6,1,NA
2015-07-15,85000100,"Antwerpen, Kennedytunnel",150151.9337,210616.119,2,dikkopje,1,3.8,1.7,NA
2015-07-15,85000100,"Antwerpen, Kennedytunnel",150151.9337,210616.119,2,dikkopje,1,3.7,0.6,NA
2015-07-15,85000100,"Antwerpen, Kennedytunnel",150151.9337,210616.119,2,spiering,1,5,0.8,NA
2015-07-15,85000100,"Antwerpen, Kennedytunnel",150151.9337,210616.119,2,spiering,1,5.5,1,NA
2015-07-15,85000100,"Antwerpen, Kennedytunnel",150151.9337,210616.119,2,spiering,1,4.8,0.6,NA
2015-07-15,85000100,"Antwerpen, Kennedytunnel",150151.9337,210616.119,2,snoekbaars,1,8,3.2,NA
2015-07-15,85000100,"Antwerpen, Kennedytunnel",150151.9337,210616.119,2,spiering,1,4.1,0.4,NA
2015-07-15,85000100,"Antwerpen, Kennedytunnel",150151.9337,210616.119,2,snoekbaars,1,4.7,3.2,NA
2015-07-15,85000100,"Antwerpen, Kennedytunnel",150151.9337,210616.119,2,spiering,1,4.5,0.6,NA
2015-07-15,85000100,"Antwerpen, Kennedytunnel",150151.9337,210616.119,2,spiering,1,4.5,0.5,NA
2015-07-15,85000100,"Antwerpen, Kennedytunnel",150151.9337,210616.119,2,spiering,1,5.2,0.9,NA
2015-07-15,85000100,"Antwerpen, Kennedytunnel",150151.9337,210616.119,2,dikkopje,1,4,0.7,NA
2015-07-15,85000100,"Antwerpen, Kennedytunnel",150151.9337,210616.119,2,snoekbaars,1,8.2,3.2,NA
2015-07-15,85000100,"Antwerpen, Kennedytunnel",150151.9337,210616.119,2,spiering,1,4.4,0.4,NA
2015-07-15,85000100,"Antwerpen, Kennedytunnel",150151.9337,210616.119,2,dikkopje,1,4.5,1.7,NA
2015-07-15,85000100,"Antwerpen, Kennedytunnel",150151.9337,210616.119,2,snoekbaars,1,7.8,3.2,NA
2015-07-15,85000100,"Antwerpen, Kennedytunnel",150151.9337,210616.119,2,snoekbaars,1,8.2,3.2,NA
2015-07-15,85000100,"Antwerpen, Kennedytunnel",150151.9337,210616.119,2,snoekbaars,1,8.4,3.2,NA
2015-07-15,85000100,"Antwerpen, Kennedytunnel",150151.9337,210616.119,2,snoekbaars,1,9.4,5.5,NA
2015-07-15,85000100,"Antwerpen, Kennedytunnel",150151.9337,210616.119,2,brakwatergrondel,1,3.2,0.4,NA
2015-07-15,85000100,"Antwerpen, Kennedytunnel",150151.9337,210616.119,2,brakwatergrondel,1,3.6,0.5,NA
2015-07-15,85000100,"Antwerpen, Kennedytunnel",150151.9337,210616.119,2,brakwatergrondel,1,3.5,0.6,NA
2015-07-15,85000100,"Antwerpen, Kennedytunnel",150151.9337,210616.119,2,brakwatergrondel,1,3.9,0.7,NA
2015-07-15,85000100,"Antwerpen, Kennedytunnel",150151.9337,210616.119,2,dikkopje,1,2.5,1.7,NA
2015-07-15,85000100,"Antwerpen, Kennedytunnel",150151.9337,210616.119,2,dikkopje,1,3.8,1.7,NA
2015-07-15,85000100,"Antwerpen, Kennedytunnel",150151.9337,210616.119,2,dikkopje,1,4,1.7,NA
2015-07-15,85000100,"Antwerpen, Kennedytunnel",150151.9337,210616.119,2,dikkopje,1,4,1.7,NA
2015-07-15,85000100,"Antwerpen, Kennedytunnel",150151.9337,210616.119,2,dikkopje,1,4.2,1.7,NA
2015-07-15,85000100,"Antwerpen, Kennedytunnel",150151.9337,210616.119,2,dikkopje,1,4.6,1.7,NA
2015-07-15,85000100,"Antwerpen, Kennedytunnel",150151.9337,210616.119,2,dikkopje,1,4,1.7,NA
2015-07-15,85000100,"Antwerpen, Kennedytunnel",150151.9337,210616.119,2,dikkopje,1,4.2,1.7,NA
2015-07-15,85000100,"Antwerpen, Kennedytunnel",150151.9337,210616.119,2,snoekbaars,1,8.5,3.2,NA
2015-07-15,85000100,"Antwerpen, Kennedytunnel",150151.9337,210616.119,2,dikkopje,1,4.1,1.7,NA
2015-07-15,85000100,"Antwerpen, Kennedytunnel",150151.9337,210616.119,2,dikkopje,1,3.9,1.7,NA
2015-09-10,85000100,"Antwerpen, Kennedytunnel",150151.9337,210616.119,2,bot,1,5.4,1.5,NA
2015-09-10,85000100,"Antwerpen, Kennedytunnel",150151.9337,210616.119,2,bot,1,5,1.7,NA
2015-09-10,85000100,"Antwerpen, Kennedytunnel",150151.9337,210616.119,2,bot,1,4.5,1,NA
2015-09-10,85000100,"Antwerpen, Kennedytunnel",150151.9337,210616.119,2,bot,1,5.4,2,NA
2015-09-10,85000100,"Antwerpen, Kennedytunnel",150151.9337,210616.119,2,bot,1,6.2,2.9,NA
2015-09-10,85000100,"Antwerpen, Kennedytunnel",150151.9337,210616.119,2,bot,1,6.9,3.2,NA
2015-09-10,85000100,"Antwerpen, Kennedytunnel",150151.9337,210616.119,2,bot,1,5.8,2.2,NA
2015-09-10,85000100,"Antwerpen, Kennedytunnel",150151.9337,210616.119,2,bot,1,6.5,2,NA
2015-09-10,85000100,"Antwerpen, Kennedytunnel",150151.9337,210616.119,2,bot,1,6,2.6,NA
2015-09-10,85000100,"Antwerpen, Kennedytunnel",150151.9337,210616.119,2,bot,1,6.4,3,NA
2015-09-10,85000100,"Antwerpen, Kennedytunnel",150151.9337,210616.119,2,bot,1,7.2,4.3,NA
2015-09-10,85000100,"Antwerpen, Kennedytunnel",150151.9337,210616.119,2,bot,1,6.3,3.2,NA
2015-09-10,85000100,"Antwerpen, Kennedytunnel",150151.9337,210616.119,2,bot,1,5.7,2.4,NA
2015-09-10,85000100,"Antwerpen, Kennedytunnel",150151.9337,210616.119,2,bot,1,6,2.3,NA
2015-09-10,85000100,"Antwerpen, Kennedytunnel",150151.9337,210616.119,2,rietvoorn,1,28.3,305,NA
2015-09-10,85000100,"Antwerpen, Kennedytunnel",150151.9337,210616.119,2,rietvoorn,1,5.5,1.6,NA
2015-09-10,85000100,"Antwerpen, Kennedytunnel",150151.9337,210616.119,2,blankvoorn,1,7,3.5,NA
2015-09-10,85000100,"Antwerpen, Kennedytunnel",150151.9337,210616.119,2,blankvoorn,1,7.7,4.3,NA
2015-09-10,85000100,"Antwerpen, Kennedytunnel",150151.9337,210616.119,2,blankvoorn,1,7.7,4.3,NA
2015-09-10,85000100,"Antwerpen, Kennedytunnel",150151.9337,210616.119,2,tong,1,25.9,160,NA
2015-09-10,85000100,"Antwerpen, Kennedytunnel",150151.9337,210616.119,2,bot,1,5.8,2.4,NA
2015-09-10,85000100,"Antwerpen, Kennedytunnel",150151.9337,210616.119,2,bot,1,5,1.6,NA
2015-09-10,85000100,"Antwerpen, Kennedytunnel",150151.9337,210616.119,2,bot,1,11.4,15.8,NA
2015-09-10,85000100,"Antwerpen, Kennedytunnel",150151.9337,210616.119,2,brakwatergrondel,1,4,0.6,NA
2015-09-10,85000100,"Antwerpen, Kennedytunnel",150151.9337,210616.119,2,tong,1,29,243,NA
2015-09-10,85000100,"Antwerpen, Kennedytunnel",150151.9337,210616.119,2,bot,1,16.5,47,NA
2015-09-10,85000100,"Antwerpen, Kennedytunnel",150151.9337,210616.119,2,bot,1,28,228.8,NA
2015-09-10,85000100,"Antwerpen, Kennedytunnel",150151.9337,210616.119,2,bot,1,8.7,7.4,NA
2015-09-10,85000100,"Antwerpen, Kennedytunnel",150151.9337,210616.119,2,bot,1,11,16.1,NA
2015-09-10,85000100,"Antwerpen, Kennedytunnel",150151.9337,210616.119,2,bot,1,9.3,8.9,NA
2015-09-10,85000100,"Antwerpen, Kennedytunnel",150151.9337,210616.119,2,bot,1,9,33.614801768964085,NA
2015-09-10,85000100,"Antwerpen, Kennedytunnel",150151.9337,210616.119,2,bot,1,6.4,3,NA
2015-09-10,85000100,"Antwerpen, Kennedytunnel",150151.9337,210616.119,2,bot,1,5.4,1.6,NA
2015-09-10,85000100,"Antwerpen, Kennedytunnel",150151.9337,210616.119,2,bot,1,5.6,1.7,NA
2015-09-10,85000100,"Antwerpen, Kennedytunnel",150151.9337,210616.119,2,bot,1,5.8,2.2,NA
2015-09-10,85000100,"Antwerpen, Kennedytunnel",150151.9337,210616.119,2,bot,1,5.6,1.3,NA
2015-09-10,85000100,"Antwerpen, Kennedytunnel",150151.9337,210616.119,2,bot,1,21.4,106.1,NA
2015-09-10,85000100,"Antwerpen, Kennedytunnel",150151.9337,210616.119,2,bot,1,10,12.1,NA
2015-09-10,85000100,"Antwerpen, Kennedytunnel",150151.9337,210616.119,2,bot,1,6.6,3.5,NA
2015-09-10,85000100,"Antwerpen, Kennedytunnel",150151.9337,210616.119,2,bot,1,7,3,NA
2015-09-10,85000100,"Antwerpen, Kennedytunnel",150151.9337,210616.119,2,bot,1,7.7,5,NA
2015-09-10,85000100,"Antwerpen, Kennedytunnel",150151.9337,210616.119,2,bot,1,8.5,6.4,NA
2015-09-10,85000100,"Antwerpen, Kennedytunnel",150151.9337,210616.119,2,bot,1,5.9,2.8,NA
2015-09-10,85000100,"Antwerpen, Kennedytunnel",150151.9337,210616.119,2,dikkopje,1,5.2,1.6,NA
2015-09-10,85000100,"Antwerpen, Kennedytunnel",150151.9337,210616.119,2,brakwatergrondel,1,3.7,0.4,NA
2015-09-10,85000100,"Antwerpen, Kennedytunnel",150151.9337,210616.119,2,brakwatergrondel,1,4,0.6,NA
2015-09-10,85000100,"Antwerpen, Kennedytunnel",150151.9337,210616.119,2,brakwatergrondel,1,4,0.4,NA
2015-09-10,85000100,"Antwerpen, Kennedytunnel",150151.9337,210616.119,2,brakwatergrondel,1,3.1,0.1,NA
2015-09-10,85000100,"Antwerpen, Kennedytunnel",150151.9337,210616.119,2,brakwatergrondel,1,3.6,0.7,NA
2015-09-10,85000100,"Antwerpen, Kennedytunnel",150151.9337,210616.119,2,baars,1,7.2,3.5,NA
2015-09-10,85000100,"Antwerpen, Kennedytunnel",150151.9337,210616.119,2,baars,1,6.4,4,NA
2015-09-10,85000100,"Antwerpen, Kennedytunnel",150151.9337,210616.119,2,europese_meerval,1,6.4,1.6,NA
2015-09-10,85000100,"Antwerpen, Kennedytunnel",150151.9337,210616.119,2,brakwatergrondel,1,3.7,0.5,NA
2015-09-10,85000100,"Antwerpen, Kennedytunnel",150151.9337,210616.119,2,dikkopje,1,4.1,0.6,NA
2015-09-10,85000100,"Antwerpen, Kennedytunnel",150151.9337,210616.119,2,brakwatergrondel,1,3.7,0.5,NA
2015-09-10,85000100,"Antwerpen, Kennedytunnel",150151.9337,210616.119,2,dikkopje,1,6,2.2,NA
2015-09-10,85000100,"Antwerpen, Kennedytunnel",150151.9337,210616.119,2,dikkopje,1,5.5,1.3,NA
2015-09-10,85000100,"Antwerpen, Kennedytunnel",150151.9337,210616.119,2,dikkopje,1,5,1.1,NA
2015-09-10,85000100,"Antwerpen, Kennedytunnel",150151.9337,210616.119,2,dikkopje,1,7.1,2.7,NA
2015-09-10,85000100,"Antwerpen, Kennedytunnel",150151.9337,210616.119,2,dikkopje,1,5.5,1.2,NA
2015-09-10,85000100,"Antwerpen, Kennedytunnel",150151.9337,210616.119,2,dikkopje,1,4.2,0.6,NA
2015-09-10,85000100,"Antwerpen, Kennedytunnel",150151.9337,210616.119,2,dikkopje,1,5.2,1.3,NA
2015-09-10,85000100,"Antwerpen, Kennedytunnel",150151.9337,210616.119,2,bot,1,17.7,58.2,NA
2015-09-10,85000100,"Antwerpen, Kennedytunnel",150151.9337,210616.119,2,bot,1,5.7,4,NA
2015-09-10,85000100,"Antwerpen, Kennedytunnel",150151.9337,210616.119,2,dikkopje,1,6,2,NA
2015-09-10,85000100,"Antwerpen, Kennedytunnel",150151.9337,210616.119,2,brakwatergrondel,1,3.8,0.4,NA
2015-09-10,85000100,"Antwerpen, Kennedytunnel",150151.9337,210616.119,2,tong,1,9.7,8.8,NA
2015-09-10,85000100,"Antwerpen, Kennedytunnel",150151.9337,210616.119,2,brakwatergrondel,1,3.3,0.3,NA
2015-09-10,85000100,"Antwerpen, Kennedytunnel",150151.9337,210616.119,2,brakwatergrondel,1,4,0.4,NA
2015-09-10,85000100,"Antwerpen, Kennedytunnel",150151.9337,210616.119,2,brakwatergrondel,1,3.6,0.5,NA
2015-09-10,85000100,"Antwerpen, Kennedytunnel",150151.9337,210616.119,2,brakwatergrondel,1,3.2,0.4,NA
2015-09-10,85000100,"Antwerpen, Kennedytunnel",150151.9337,210616.119,2,brakwatergrondel,1,4,0.7,NA
2015-09-10,85000100,"Antwerpen, Kennedytunnel",150151.9337,210616.119,2,brakwatergrondel,1,3.5,0.3,NA
2015-09-10,85000100,"Antwerpen, Kennedytunnel",150151.9337,210616.119,2,brakwatergrondel,1,3.5,0.5,NA
2015-09-10,85000100,"Antwerpen, Kennedytunnel",150151.9337,210616.119,2,brakwatergrondel,1,3.2,0.2,NA
2015-09-10,85000100,"Antwerpen, Kennedytunnel",150151.9337,210616.119,2,brakwatergrondel,1,3.6,0.6,NA
2015-09-10,85000100,"Antwerpen, Kennedytunnel",150151.9337,210616.119,2,brakwatergrondel,1,3.7,0.5,NA
2015-09-10,85000100,"Antwerpen, Kennedytunnel",150151.9337,210616.119,2,brakwatergrondel,1,3.7,0.4,NA
2015-09-10,85000100,"Antwerpen, Kennedytunnel",150151.9337,210616.119,2,brakwatergrondel,1,3.5,0.7,NA
2015-09-10,85000100,"Antwerpen, Kennedytunnel",150151.9337,210616.119,2,brakwatergrondel,1,3.9,0.5,NA
2015-09-10,85000100,"Antwerpen, Kennedytunnel",150151.9337,210616.119,2,brakwatergrondel,1,3,0.3,NA
2015-09-10,85000100,"Antwerpen, Kennedytunnel",150151.9337,210616.119,2,brakwatergrondel,1,3.8,0.5,NA
2015-09-10,85000100,"Antwerpen, Kennedytunnel",150151.9337,210616.119,2,brakwatergrondel,1,4,0.6,NA
2015-09-10,85000100,"Antwerpen, Kennedytunnel",150151.9337,210616.119,2,brakwatergrondel,1,3.8,0.4,NA
2015-09-10,85000100,"Antwerpen, Kennedytunnel",150151.9337,210616.119,2,brakwatergrondel,1,3.5,0.4,NA
2015-09-10,85000100,"Antwerpen, Kennedytunnel",150151.9337,210616.119,2,brakwatergrondel,1,4,0.4,NA
2015-09-10,85000100,"Antwerpen, Kennedytunnel",150151.9337,210616.119,2,tong,1,6.9,3.7,NA
2015-09-10,85000100,"Antwerpen, Kennedytunnel",150151.9337,210616.119,2,brakwatergrondel,1,3.5,0.2,NA
2015-09-10,85000100,"Antwerpen, Kennedytunnel",150151.9337,210616.119,2,zeebaars,1,5.3,3.4,NA
2015-09-10,85000100,"Antwerpen, Kennedytunnel",150151.9337,210616.119,2,snoekbaars,1,5.3,0.8,NA
2015-09-10,85000100,"Antwerpen, Kennedytunnel",150151.9337,210616.119,2,zeebaars,1,4.7,1.2,NA
2015-09-10,85000100,"Antwerpen, Kennedytunnel",150151.9337,210616.119,2,zeebaars,1,6.5,2.6,NA
2015-09-10,85000100,"Antwerpen, Kennedytunnel",150151.9337,210616.119,2,zeebaars,1,6,2.6,NA
2015-09-10,85000100,"Antwerpen, Kennedytunnel",150151.9337,210616.119,2,bot,1,28.4,220.5,NA
2015-09-10,85000100,"Antwerpen, Kennedytunnel",150151.9337,210616.119,2,zeebaars,1,6.5,3.3,NA
