TAG,LU1,LU2,LU3,cbc_Onbeb,cbc_Groen,cbc_Natuur,Alle_gewgemSCORE,RL_gewgemSCORE,RL/ALL,Rlpercent
FS1198,4.282225935,4.311014008,4.349055391,,,,10.71107109,58.12944494,5.427043146,12.96457731
FS1224,2.658418505,2.67312175,2.675273445,,,,24.59577461,110.1048984,4.476577791,24.55663338
FS1225,3.49880048,3.520291883,3.520291883,3.600337982,0.339067638,0.027671203,22.44068839,87.65018458,3.905859885,19.54857123
FS1226,3.733306677,3.743902439,3.743902439,3.966543674,0.153007433,0.015446072,21.39543397,108.7723119,5.083903044,24.25942737
FS1227,3.237305078,3.266493403,3.304478209,2.902838945,0.502962768,0.038570594,22.28619918,131.7265423,5.910677782,29.37889643
FS1228,3.299180328,3.325169932,3.325169932,7.717361927,0.386888176,0.091400348,22.62603406,108.8320076,4.810034641,24.27274126
FS1229,3.058076769,3.091463415,3.093062775,10.95978928,0.552162588,0.09029568,24.58087546,129.111069,5.252500839,28.79556889
FS1230,3.947920832,3.951419432,4.081467413,12.64071178,0.087700203,0.004250131,16.11273006,120.9707862,7.50777713,26.98004621
FS1231,3.400639744,3.403238705,3.426829268,12.42716026,0.09203355,0.077152006,19.37368849,93.01854115,4.801281966,20.74587276
FS1232,3.246101559,3.24730108,3.334166333,11.61604881,0.276148498,0.225647271,20.05657035,141.1154446,7.035871144,31.47289801
FS1233,3.756521739,3.778110945,3.897251374,7.283781528,0.100716159,0.046932966,19.13871685,104.6301084,5.466934341,23.33559405
FS1234,3.461715314,3.493902439,3.49780088,2.8343997,0.107264444,0.014939714,22.86377132,90.86456489,3.974172223,20.26547265
FS1235,4.048680528,4.052578968,4.098360656,1.090193748,0.020603517,0.000122361,11.84973642,59.14197191,4.990994721,13.19040063
FS1236,3.916733307,3.929128349,3.971911236,3.19189024,0.032031119,0.000990344,15.99442783,72.90842095,4.558363808,16.260724
FS1237,3.714542729,3.722538731,3.80089955,5.555766106,0.016555263,0.008602439,18.60938407,97.34573392,5.231002464,21.71096413
FS1238,3.612255098,3.629548181,3.736705318,3.056967735,0.202631041,0.021716746,20.13504473,89.32053709,4.436073439,19.921109
FS1239,3.091654173,3.122138931,3.140529735,3.210533142,0.174794927,0.021012124,24.75588812,161.2421284,6.513283936,35.96174094
FS1240,3.287485006,3.294982007,3.351959216,9.722349167,1.250573874,0.041572273,20.44642428,60.01087552,2.935030336,13.38419172
FS1241,3.18792483,3.212315074,3.268092763,10.10787868,2.882185459,1.430191755,21.18783519,114.8242363,5.419347248,25.60918466
FS1242,2.897640944,2.920731707,2.948820472,10.45190716,2.85308075,1.617545605,21.42759932,95.85387504,4.47338377,21.37823568
FS1243,3.43442623,3.444922031,3.571471411,9.215929985,0.893503606,0.549579859,17.68345941,116.4778513,6.586824928,25.97798946
FS1244,3.664934026,3.679028389,3.859356257,5.819777489,0.005152739,0.000965064,13.42812534,55.26022828,4.115260089,12.32465754
FS1245,3.891154423,3.911944028,4.131934033,3.472071886,0.005695253,0.000411274,14.64325416,50.81026562,3.46987528,11.33218488
FS1246,3.907237105,3.933726509,3.966113555,0.491035551,0.0301519,0.002956477,18.14485513,47.17537707,2.599931316,10.52149774
FS1247,3.303478609,3.320971611,3.320971611,1.591837049,0.591508508,0.173619017,18.55181103,71.22031285,3.838995166,15.8842262
FS1248,2.911044478,2.935132434,2.937931034,4.299590111,1.473463297,0.340000302,27.53042369,221.1329333,8.032311299,49.31915337
FS1249,3.328335832,3.35802099,3.477561219,3.482308865,1.00420785,0.155995384,22.9719952,162.5506776,7.076036547,36.25358593
FS1250,3.145941623,3.196221511,3.325769692,3.927517176,1.183960319,0.044760238,24.48905146,97.28434527,3.97256486,21.69727265
FS1251,3.184589246,3.257045773,3.257045773,4.522672653,2.355778933,0.039024264,24.96804124,213.6662578,8.557589912,47.65386496
FS1252,3.157437025,3.25139944,3.25139944,4.291306973,1.574791431,0.015696632,21.72659478,139.5382733,6.422464021,31.12114238
FS1253,3.490703719,3.530187925,3.583966413,3.953493118,0.193372503,0.008773961,19.98329652,143.4870391,7.180348796,32.0018334
FS1254,3.055772114,3.132333833,3.137531234,3.535994768,0.236610904,0.010266337,24.79297578,147.2901981,5.940803533,32.8500498
FS1255,3.829468213,3.840863655,3.908136745,1.019676566,0.009161126,0.000260726,10.69949131,30.3660028,2.838079112,6.772512476
FS1256,3.701479113,3.729962023,3.74895063,2.033979893,0.007978284,0.002155217,16.44054014,49.14252853,2.989106692,10.96023042
FS1257,3.969215392,3.992903548,4.014892554,2.900470734,0.005977931,0.002117041,16.191177,113.9077791,7.03517595,25.40478771
FS1258,4.156821589,4.193903048,4.218590705,2.274286747,0.002767426,0.00012016,12.56814875,57.66344618,4.588062038,12.86064588
FS1259,3.694122351,3.718312675,3.901239504,2.068433046,0.011628029,0.001208557,14.70532615,57.75580637,3.92754338,12.88124492
FS1260,3.770514743,3.791004498,3.883958021,3.520110607,0.015644979,0.006103049,12.97430966,60.66387537,4.67569196,13.5298299
FS1261,4.105347326,4.129735132,4.139630185,4.295036793,0.068524227,0.002231814,12.74597405,24.86897208,1.951123703,5.546512815
FS1262,4.143713772,4.153108135,4.179692185,3.684537649,0.01905385,0.000352269,11.81358661,32.26996742,2.731597819,7.197152631
FS1263,3.962015194,3.978408637,3.986205518,5.191077232,0.004364534,0.000234496,11.12357376,45.35573505,4.07744274,10.115664
FS1264,3.974112944,3.990604698,3.990604698,4.882164001,0.011632334,0.004490295,17.53614698,81.38289745,4.640865382,18.15078171
FS1265,3.204697651,3.231584208,3.236981509,1.05142045,0.039721362,0.012552453,26.83428472,200.0313358,7.454319645,44.61287598
FS1266,3.179828069,3.218012795,3.303978409,1.19167614,0.088828072,0.032766823,21.16556961,131.9879125,6.235972618,29.43718967
FS1267,3.290254873,3.341929035,3.354022989,0.417206109,0.290428251,0.128627226,24.878383,128.8814659,5.180459917,28.74436064
FS1268,2.505147426,2.551124438,2.551124438,0.782875657,0.663728476,0.198330581,26.96343391,162.5067887,6.026932226,36.24379743
FS1269,3.454527284,3.488906656,3.514691185,1.869119167,0.014909545,0.000669368,21.5088485,111.9743105,5.205964905,24.9735673
FS1270,3.747226387,3.769715142,3.827486257,3.281398773,0.027786918,0.006910375,14.85876625,60.0457511,4.041099381,13.39197
FS1271,3.916933227,3.944522191,3.982007197,1.605130911,0.005687475,0.0000795,11.17211713,35.31840298,3.161299024,7.877043495
FS1272,3.757045773,3.786528083,3.830201879,1.549977183,0.061197992,0.007141025,15.78888641,51.15567377,3.239979846,11.40922107
FS1273,2.537485006,2.551879248,2.551879248,0.251187891,0.097567424,0.008477738,23.18627544,138.1330134,5.95753353,30.80772805
FS1274,3.227863282,3.256745952,3.256745952,1.161426783,0.205035344,0.038870327,26.07979691,174.8576357,6.704716156,38.99839985
FS1275,2.763941635,2.800219868,2.800219868,3.478023291,1.656167746,0.489203542,28.61654281,276.8258262,9.673629272,61.74030785
FS1276,2.913751749,2.936837897,2.936837897,4.323847771,1.549369097,0.590580821,27.39934416,213.8063718,7.803339032,47.68511449
FS1277,2.428528589,2.429828069,2.429828069,6.216451645,4.456473351,2.462918282,29.27340354,245.6814522,8.392650749,54.7941957
FS1278,3.231561063,3.262642415,3.262642415,2.870961189,1.826766729,0.911466479,27.66843961,213.814733,7.727748151,47.6869793
FS1279,3.734059564,3.773036178,3.773036178,0.636380732,0.18431814,0.000163412,21.47069119,95.31945594,4.439515017,21.25904449
FS1280,3.488504598,3.56287485,3.56287485,0.993377745,0.104525819,0.000630258,21.6169822,89.91941926,4.159665695,20.05467736
FS1281,3.44097951,3.492953523,3.492953523,1.788141251,0.85187465,0.000827506,21.66976687,113.0873616,5.218669967,25.22181046
FS1282,2.950329802,3.004597242,3.004597242,6.961286545,2.789130926,1.124967217,23.88112726,249.1654786,10.43357275,55.57123615
FS1283,2.660503698,2.676094343,2.676094343,10.65144062,4.415473938,2.102407932,27.17991852,243.4579477,8.957272905,54.29828875
FS1284,3.372476514,3.378872676,3.426544074,10.52534771,1.299107075,0.769486368,26.93927584,218.6353914,8.115860008,48.76212802
FS1285,4.265540676,4.269238457,4.321806916,11.25324917,0.365063012,0.020040074,18.26628139,184.7976807,10.11687473,41.21532249
FS1286,3.050474763,3.055672164,3.055672164,8.29274559,0.779790878,0.07840538,28.25018109,277.6053424,9.826674795,61.91416293
FS1287,3.296821907,3.301619029,3.301619029,3.732042551,0.21637246,0.086084202,24.18028894,208.4907481,8.622343127,46.49957395
FS1288,4.051668999,4.072156706,4.072156706,2.3602314,0.002043884,0.001319528,9.545825083,47.90076577,5.017980672,10.68328077
FS1289,3.742054767,3.758245053,3.818608835,14.57542992,0.010361063,0.003429463,17.68304489,60.27131125,3.408423811,13.44227655
FS1290,4.209474315,4.211173296,4.231960824,18.27347755,0.00118361,0.001060734,10.9505934,50.44793654,4.606867836,11.25137483
FS1291,3.382170698,3.384369378,3.384369378,16.1313343,3.551274776,3.236269236,23.6180306,234.008768,9.908055924,52.19084354
FS1292,1.902258645,1.902258645,1.902258645,11.6649456,4.442968845,4.299756527,30.72302415,370.8837552,12.07185052,82.71799471
FS1293,2.906656006,2.911752948,2.911752948,10.16186142,2.18955183,2.126672268,27.63498062,323.8198165,11.71775081,72.221351
FS1294,3.974007798,3.983205038,3.983205038,10.04014587,0.009453423,0.002029241,13.37278565,107.4530167,8.035200705,23.9651857
FS1295,3.834799121,3.853487907,3.904557266,9.491580963,0.01818176,0.000394863,19.31600353,127.4386587,6.597568617,28.42257217
FS1296,4.207596202,4.211494253,4.230184908,7.398703098,0.001010065,0.000182669,14.23406181,86.44574575,6.073160768,19.27994591
FS1297,4.048770738,4.066460124,4.066460124,8.236368179,0.001342564,0.00000794,12.97233903,92.67745405,7.144236198,20.6698003
FS1298,4.373459396,4.382576397,4.382576397,,,,10.54923109,73.19145076,6.938083933,16.32384798
FS1322,3.088629046,3.120657516,3.140993052,,,,23.30073012,119.9505511,5.147931009,26.75250375
FS1323,3.56547381,3.605357857,3.605357857,2.47396946,0.607873499,0.006335156,20.93958252,75.47987426,3.604650389,16.83423378
FS1324,3.058776489,3.087365054,3.104058377,3.300834894,1.242034912,0.406648219,24.780972,142.5403901,5.75200965,31.79070279
FS1325,2.799180328,2.81327469,2.81327469,2.745889187,1.044380307,0.568674862,26.75484278,145.5175983,5.438925561,32.45470786
FS1326,3.426129548,3.445821671,3.445821671,1.657329321,0.090816543,0.029163375,22.38277472,109.441266,4.889530782,24.40862382
FS1327,3.632447021,3.646341463,3.668032787,4.320264816,0.095324248,0.025758727,20.9100686,114.5664417,5.47900841,25.55168887
FS1328,2.770991603,2.832367053,2.864854058,4.580187321,1.234508991,0.602353871,23.24542392,132.0714964,5.68161273,29.45583135
FS1329,2.649540184,2.692522991,2.709216313,4.692117691,1.086709738,0.513769627,25.57919914,133.9417568,5.236354591,29.87295448
FS1330,3.456117553,3.480407837,3.555977609,10.16320515,0.021488717,0.005716663,20.01514272,88.52655705,4.422979057,19.74402808
FS1331,3.836065574,3.846161535,3.948220712,9.996718407,0.005078339,0.004062585,15.83714471,74.90636948,4.72979005,16.70632533
FS1332,3.909636146,3.917532987,4.030287885,7.660603046,0.013688746,0.010001429,16.51117526,107.6295332,6.518587049,24.00455407
FS1333,3.834266293,3.838964414,3.919832067,7.579123974,0.011883399,0.011373091,16.18302204,109.3100468,6.754612737,24.37935808
FS1334,3.836565374,3.851559376,3.887744902,4.089892387,0.010310026,0.000146182,13.44897096,96.72729319,7.192170574,21.57303364
FS1335,3.945521791,3.978908437,3.979508197,0.797060311,0.019112136,0.001579658,20.43961199,50.86849587,2.488721209,11.34517194
FS1336,3.704418233,3.734306277,3.795981607,5.51475811,0.058185197,0.002019932,19.07391964,80.99608632,4.24643114,18.06451144
FS1337,2.737804878,2.740703719,2.740803679,6.089846611,0.828608632,0.50968802,25.97086848,172.9138356,6.65799204,38.56487522
FS1338,3.132047181,3.138844462,3.346961216,6.110822678,0.614478171,0.352631927,23.43751417,151.3274418,6.456633613,33.75047398
FS1339,3.718112755,3.767792883,3.825269892,2.933752298,0.320426047,0.004180628,19.14211381,57.4811538,3.002863444,12.81998931
FS1340,3.435582209,3.48055972,3.496351824,7.642496586,2.279798508,0.098218165,21.91274126,74.11285872,3.382181073,16.52934908
FS1341,3.211894053,3.223988006,3.242078961,7.40433979,1.12869215,0.291653574,20.64232886,102.1427417,4.948217927,22.78083807
FS1342,3.494402239,3.513994402,3.541983207,7.580810547,0.97318083,0.383826047,17.274338,63.64767974,3.684522079,14.19530611
FS1343,3.703248376,3.738130935,3.770714643,7.038385391,0.814565957,0.395382792,19.53431883,62.96037611,3.223064836,14.04201717
FS1344,3.6001999,3.619590205,3.75842079,3.584007025,0.010945688,0.001123119,12.90156482,45.5392612,3.529747115,10.15659574
FS1345,3.481207517,3.513194722,3.742802879,2.643147469,0.247998938,0.067475043,21.56139743,105.8085714,4.907315112,23.598426
FS1346,3.331767293,3.409836066,3.422431028,1.244122982,0.499497056,0.053323302,19.97204776,81.61044584,4.086233262,18.2015317
FS1347,3.163434626,3.198620552,3.210515794,2.02226758,0.828021586,0.277193934,20.52198746,76.06426426,3.706476499,16.96456995
FS1348,3.305577769,3.331567373,3.339764094,3.434532642,1.208877802,0.162596807,21.98875639,112.5649968,5.119207052,25.10530773
FS1349,3.43462615,3.486305478,3.618852459,2.369765043,0.351118565,0.00170108,21.32790834,115.9699154,5.437472515,25.86470482
FS1350,2.928128749,2.952219112,3.050779688,4.719826698,1.201929688,0.231485739,27.41327162,190.0300345,6.932045074,42.3822914
FS1351,2.842878561,2.891654173,2.891654173,4.44131279,2.205307484,0.23044534,28.21128546,214.6291821,7.607919263,47.86862541
FS1352,3.350224888,3.434982509,3.502748626,4.902175426,0.841058552,0.004128426,22.93531309,176.3396232,7.688564026,39.32892669
FS1353,3.513243378,3.537431284,3.548525737,4.23149538,0.121850096,0.00776142,23.41287924,188.476516,8.050121219,42.03581105
FS1354,3.189505247,3.217491254,3.262668666,4.432462692,0.408771127,0.079803512,26.68780882,272.944328,10.22730378,60.87461951
FS1355,3.458016793,3.521291483,3.531487405,2.125323772,0.042285129,0.004094752,18.15980994,79.69539255,4.388558737,17.77441845
FS1356,3.653838465,3.667532987,3.717213115,1.428992629,0.034965627,0.004744112,20.42765134,79.76527596,3.904769796,17.7900045
FS1357,3.99760096,4.023790484,4.086565374,1.643555284,0.010084227,0.000980178,11.26594515,27.92714698,2.478899604,6.228575838
FS1358,3.897740904,3.926929228,3.949920032,2.087854385,0.003952539,0.000144232,10.40216641,29.04147903,2.791868338,6.477104687
FS1359,3.897851074,3.940029985,4.030484758,2.688454866,0.002768456,0.0000326,11.459412,45.09863859,3.935510705,10.05832392
FS1360,3.589905047,3.661169415,3.693253373,2.62366581,0.019780342,0.003289695,12.98533227,27.11466474,2.088099417,6.047368381
FS1361,4.234306277,4.31197521,4.362355058,1.089174271,0.002016793,0.0000037,13.28581882,33.12092591,2.492953303,7.386941423
FS1362,3.723738131,3.745027486,3.791104448,3.996237755,0.020790216,0.000732414,11.49533906,36.73419445,3.19557294,8.192806667
FS1363,3.925229908,3.929228309,3.929228309,5.20958519,0.012203499,0.0000927,8.50269591,29.30429991,3.446471592,6.535721479
FS1364,4.011594203,4.022288856,4.022288856,3.961005211,0.010182099,0.000623019,11.54042627,51.14380202,4.431708226,11.40657331
FS1365,3.294652674,3.333833083,3.351624188,1.842402697,0.060859591,0.028206347,27.63912852,190.5826977,6.895394608,42.50555157
FS1366,3.587206397,3.664667666,3.742628686,1.040540338,0.115410842,0.041232202,18.36142538,44.93353532,2.447170325,10.02150104
FS1367,3.67826087,3.725537231,3.725537231,0.608153999,0.074526437,0.005095222,20.133111,53.58134735,2.661354589,11.95021767
FS1368,3.002098951,3.026086957,3.026086957,1.657457948,1.056215167,0.16631265,31.49427402,285.5237344,9.065893509,63.68019742
FS1369,2.336697981,2.371776934,2.371776934,0.70224297,0.428426832,0.028909953,25.19298259,185.0822364,7.346578982,41.27878677
FS1370,3.332833583,3.35852074,3.363318341,1.975078106,0.072900616,0.011931125,24.40163249,175.4694618,7.190890276,39.13485509
FS1371,3.853773113,3.875162419,3.887156422,2.559057951,0.00580019,0.000557921,14.84255215,48.29999578,3.254157054,10.77232081
FS1372,3.226309476,3.238204718,3.238204718,1.291067123,0.0881005,0.017497443,21.43206605,104.7718285,4.88855476,23.36720181
FS1373,2.625724565,2.654807116,2.654807116,0.918621719,0.406306714,0.257829994,27.05207442,181.9285696,6.725124543,40.57542626
FS1374,3.168732507,3.180927629,3.197520992,2.231755733,1.062800884,0.70253551,20.25096521,127.7592613,6.308798616,28.49407598
FS1375,3.294323406,3.308215071,3.308215071,7.253928661,2.344029903,0.999882877,26.49233435,242.6361643,9.158731016,54.11500686
FS1376,2.503797721,2.517289626,2.517289626,7.516031742,4.564543724,2.550536394,24.94370652,224.504262,9.000437116,50.07105892
FS1377,2.930334833,2.947026487,2.947026487,7.246638298,3.96927166,1.895555377,25.24857979,203.4704352,8.058688324,45.37989638
FS1378,3.256471764,3.286056972,3.286056972,3.681435823,0.841935575,0.139476895,27.05069501,176.8141594,6.536399875,39.43476224
FS1379,3.544527736,3.628085957,3.628085957,0.637579381,0.325726032,0.006632993,24.64908534,125.8735291,5.106620688,28.0735022
FS1380,3.953627823,3.963821707,3.963821707,0.770891428,0.041349407,0.002308845,23.57520501,171.3954132,7.27015579,38.22622233
FS1381,3.748125937,3.783008496,3.783008496,1.522768021,0.340560853,0.002445547,18.45067829,96.36798942,5.223005241,21.49289832
FS1382,3.127536232,3.210694653,3.210694653,10.82948399,3.383026123,0.172999099,25.95126095,215.1063798,8.288860424,47.97505456
FS1383,2.523485908,2.536478113,2.536478113,12.77469921,4.579641819,0.799445629,25.70727759,197.337284,7.676319801,44.01202313
FS1384,3.176511744,3.179410295,3.179410295,11.89540863,0.988198221,0.501552045,25.15657017,202.8132839,8.062040352,45.2333323
FS1385,3.95982009,3.962918541,3.969415292,11.64890003,0.011335043,0.009010675,29.03157236,305.4943061,10.52283019,68.13422277
FS1386,3.577469012,3.6232507,3.62804878,11.09837723,0.04743477,0.034797981,23.52315953,228.9752569,9.734034944,51.06822239
FS1387,3.795122926,3.823206076,3.823206076,5.381469727,0.016947713,0.008977533,16.14816475,57.74706503,3.576076039,12.87929534
FS1388,4.0001999,4.015892054,4.035182409,1.473002791,0.00028081,0.0000001,9.689099737,65.6405871,6.774683807,14.63978311
FS1389,4.209774136,4.247551469,4.286228263,0.942569315,0.001575625,0.0000192,12.01791214,39.46873827,3.284159329,8.802690433
FS1390,4.259370315,4.293153423,4.304747626,3.634337187,0.001761999,0.0000461,15.25719321,52.29670603,3.427675412,11.66370485
FS1391,4.346092345,4.351888867,4.373775735,8.931787491,0.163092569,0.145244464,9.264704662,32.62466168,3.521392518,7.276259891
