record_id,month,day,year,plot_id,species_id,sex,hindfoot_length,weight
1121,8,4,1978,1,DM,M,38,50
1122,8,4,1978,3,DS,M,53,126
1123,8,4,1978,4,DM,F,33,44
1124,8,4,1978,3,PF,M,15,8
1125,8,4,1978,3,DM,M,38,44
1126,8,4,1978,4,PP,F,22,13
1127,8,4,1978,2,DM,M,37,39
1128,8,4,1978,3,DS,F,52,115
1129,8,4,1978,1,DO,M,35,38
1130,8,4,1978,1,DS,M,51,138
1131,8,4,1978,2,NL,F,33,179
1133,8,4,1978,2,DS,M,52,105
1134,8,4,1978,4,DM,F,35,43
1135,8,4,1978,3,PP,M,19,14
1136,8,4,1978,4,DM,M,35,32
1137,8,4,1978,2,DM,F,36,36
1138,8,4,1978,3,DM,M,38,40
1139,8,4,1978,4,DM,M,37,36
1140,8,4,1978,4,PM,M,20,19
1141,8,4,1978,3,DS,F,47,139
1142,8,4,1978,1,OL,M,20,20
1143,8,4,1978,4,DS,F,52,108
1144,8,4,1978,3,OT,M,19,12
1145,8,4,1978,4,DM,F,37,39
1146,8,4,1978,1,NL,F,32,149
1148,8,5,1978,2,DM,F,38,43
1149,8,5,1978,2,DM,M,38,48
1150,8,5,1978,4,DM,F,36,33
1151,8,5,1978,3,DS,M,52,165
1152,8,5,1978,1,DM,F,37,41
1153,8,5,1978,1,DS,M,49,112
1154,8,5,1978,4,DM,F,36,35
1155,8,5,1978,3,DS,F,50,100
1157,8,5,1978,1,DM,F,34,34
1158,8,5,1978,3,DS,F,48,88
1159,8,5,1978,2,DM,F,36,31
1160,8,5,1978,1,DS,F,49,123
1161,8,5,1978,1,PF,F,16,6
1162,8,5,1978,1,DS,M,53,137
1164,8,5,1978,3,NL,M,34,199
1166,8,5,1978,2,DS,M,48,96
1167,8,5,1978,3,DM,F,34,41
1168,8,5,1978,1,NL,F,31,196
1169,8,5,1978,1,DS,M,51,100
1170,8,5,1978,2,DM,M,37,40
1172,8,5,1978,2,DS,F,49,98
1173,8,5,1978,4,DM,F,37,34
1174,8,5,1978,4,OL,F,21,29
1176,8,5,1978,4,DM,F,33,36
1177,8,5,1978,4,DM,M,35,36
1178,8,5,1978,4,DM,M,38,49
1179,8,5,1978,1,DM,M,35,30
1180,8,5,1978,1,DS,F,48,83
1181,8,5,1978,3,PP,F,21,14
1182,8,5,1978,4,DS,F,50,88
1183,8,5,1978,4,DM,F,37,47
1184,8,5,1978,1,DM,F,36,43
1185,8,5,1978,3,DS,F,51,136
1186,8,5,1978,4,DS,F,47,82
1188,8,5,1978,3,DS,M,51,70
1189,8,5,1978,3,DS,F,50,119
1191,8,5,1978,4,DS,F,51,115
1196,9,3,1978,3,OL,F,21,33
1198,9,3,1978,3,DM,M,37,46
1199,9,3,1978,3,DS,M,51,107
1200,9,3,1978,4,DS,M,51,126
1201,9,3,1978,2,PP,M,23,19
1202,9,3,1978,4,PE,F,30,24
1203,9,3,1978,3,DM,F,35,45
1205,9,3,1978,2,DS,F,52,122
1206,9,3,1978,2,DM,F,37,39
1207,9,3,1978,2,DM,F,35,31
1208,9,3,1978,3,DM,M,36,30
1209,9,3,1978,3,DS,F,51,124
1210,9,3,1978,1,DO,M,35,54
1211,9,3,1978,1,DS,F,51,133
1212,9,3,1978,2,DS,F,51,122
1214,9,3,1978,2,PF,M,16,7
1215,9,3,1978,1,DM,M,39,52
1216,9,3,1978,4,DM,M,39,49
1217,9,3,1978,3,PF,M,16,8
1218,9,3,1978,1,PE,M,21,19
1219,9,3,1978,4,DM,M,38,43
1220,9,3,1978,2,NL,F,31,181
1221,9,3,1978,2,PP,F,22,14
1222,9,3,1978,3,OT,M,20,24
1223,9,3,1978,1,DS,F,50,128
1224,9,3,1978,3,DS,M,51,136
1225,9,3,1978,3,DS,F,50,100
1226,9,3,1978,2,DM,F,34,44
1227,9,3,1978,2,PP,M,22,13
1228,9,3,1978,4,DM,F,36,40
1229,9,3,1978,4,DM,M,38,41
1230,9,3,1978,1,PF,M,16,6
1231,9,3,1978,1,DS,M,51,127
1232,9,3,1978,3,PF,M,15,7
1233,9,3,1978,2,OL,M,21,24
1234,9,3,1978,2,DS,F,49,134
1235,9,3,1978,1,OT,F,20,20
1236,9,3,1978,3,PP,M,22,15
1238,9,3,1978,3,DS,F,50,125
1239,9,3,1978,3,DS,F,50,100
1240,9,3,1978,3,PE,F,20,13
1241,9,3,1978,3,DM,M,34,37
1242,9,3,1978,3,DM,F,35,40
1243,9,3,1978,1,DS,F,47,114
1244,9,3,1978,2,DS,F,52,110
1245,9,3,1978,4,DM,M,38,41
1246,9,3,1978,4,PF,M,15,8
1247,9,3,1978,1,DM,M,38,47
1250,9,4,1978,2,NL,F,34,141
1251,9,4,1978,1,DM,F,38,46
1252,9,4,1978,3,DM,F,36,40
1253,9,4,1978,2,OL,M,21,36
1254,9,4,1978,2,DS,M,52,107
1255,9,4,1978,4,DM,F,37,39
1256,9,4,1978,2,OT,M,21,27
1257,9,4,1978,2,PP,F,21,13
1259,9,4,1978,2,DM,M,36,47
1260,9,4,1978,4,DS,F,48,134
1261,9,4,1978,2,NL,M,32,197
1262,9,4,1978,2,DM,F,36,39
1263,9,4,1978,1,DS,F,48,86
1264,9,4,1978,3,PP,F,20,15
1265,9,4,1978,2,PF,F,16,6
1266,9,4,1978,2,DS,M,53,158
1267,9,4,1978,4,DS,M,51,118
1268,9,4,1978,4,DS,F,48,123
1269,9,4,1978,1,DM,F,38,41
1270,9,4,1978,3,DM,F,35,49
1271,9,4,1978,4,DS,M,51,124
1272,9,4,1978,4,DM,F,36,42
1274,9,4,1978,4,DS,F,51,106
1275,9,4,1978,3,PF,F,17,7
1276,9,4,1978,1,DM,M,35,38
1277,9,4,1978,1,DM,F,38,47
1278,9,4,1978,4,DS,F,49,114
1280,9,4,1978,1,DS,M,52,140
1282,9,4,1978,2,PF,F,16,6
1283,9,4,1978,1,PE,F,20,20
1284,9,4,1978,1,DO,M,33,45
1285,9,4,1978,1,NL,M,32,118
1286,9,4,1978,1,OT,F,20,28
1287,9,4,1978,1,DS,F,48,112
1288,9,4,1978,2,OT,M,19,20
1289,9,4,1978,2,DM,F,36,47
1291,9,4,1978,4,DM,F,37,38
1292,9,4,1978,4,DS,F,47,77
1293,9,4,1978,4,DS,F,51,126
1294,9,4,1978,3,PP,M,21,19
1295,9,4,1978,3,PE,F,18,16
1296,9,4,1978,4,DS,F,52,138
1297,9,4,1978,2,DS,F,52,125
1298,9,4,1978,3,DS,F,51,106
1299,9,4,1978,1,DM,M,34,43
1300,9,4,1978,3,DM,F,37,38
1301,9,4,1978,2,PE,M,20,17
1302,9,4,1978,1,DM,F,36,37
1305,10,6,1978,3,DS,F,47,120
1306,10,6,1978,4,DM,F,34,38
1307,10,6,1978,1,DS,M,50,125
1309,10,6,1978,3,DM,F,36,51
1310,10,7,1978,3,DM,F,36,41
1311,10,7,1978,4,OT,M,20,18
1312,10,7,1978,1,DM,F,34,45
1313,10,7,1978,4,OL,M,20,30
1314,10,7,1978,2,DS,F,50,118
1315,10,7,1978,3,DS,M,50,108
1316,10,7,1978,4,OL,M,20,30
1317,10,7,1978,3,DM,M,37,45
1318,10,7,1978,4,PP,F,21,15
1320,10,7,1978,2,DM,F,35,35
1321,10,7,1978,1,DO,M,36,50
1322,10,7,1978,4,DM,F,37,41
1323,10,7,1978,4,DS,F,51,112
1324,10,7,1978,2,DM,F,37,41
1325,10,7,1978,4,DS,F,50,129
1326,10,7,1978,3,DS,M,52,131
1327,10,7,1978,1,DO,M,34,45
1328,10,7,1978,2,DM,F,35,41
1329,10,7,1978,4,DM,M,36,40
1330,10,7,1978,1,DS,M,52,134
1331,10,7,1978,1,DS,M,50,132
1332,10,7,1978,4,DM,F,37,42
1333,10,7,1978,1,DS,F,50,121
1334,10,7,1978,1,DS,F,51,120
1335,10,7,1978,2,DS,F,50,98
1336,10,7,1978,2,DS,F,50,124
1339,10,7,1978,4,DM,M,38,48
1340,10,7,1978,2,DS,F,49,118
1341,10,7,1978,2,DM,M,37,37
1342,10,7,1978,1,DS,F,50,99
1343,10,7,1978,4,PF,F,15,6
1344,10,7,1978,2,DM,M,38,38
1346,10,7,1978,2,DM,F,35,41
1348,10,7,1978,2,DM,F,36,35
1351,10,8,1978,1,PF,M,15,6
1353,10,8,1978,2,DM,F,35,36
1354,10,8,1978,3,OT,F,21,20
1355,10,8,1978,4,OT,M,20,19
1356,10,8,1978,1,DM,F,36,37
1357,10,8,1978,3,PF,F,15,7
1358,10,8,1978,2,DS,M,52,131
1359,10,8,1978,3,DM,F,37,37
1360,10,8,1978,2,DS,M,48,113
1363,10,8,1978,3,DS,M,49,112
1364,10,8,1978,4,DS,F,50,121
1365,10,8,1978,4,DS,M,53,149
1367,10,8,1978,3,DS,F,52,110
1368,10,8,1978,4,PP,F,21,16
1369,10,8,1978,2,DM,M,37,38
1370,10,8,1978,2,DM,F,36,39
1371,10,8,1978,3,DS,M,53,115
1372,10,8,1978,4,PF,F,15,7
1373,10,8,1978,2,DS,F,51,135
1375,10,8,1978,2,PP,M,23,20
1376,10,8,1978,4,DS,F,48,102
1378,10,8,1978,4,PP,M,21,16
1379,10,8,1978,3,DM,M,38,45
1380,10,8,1978,4,PF,F,16,6
1381,10,8,1978,1,OT,F,20,25
1382,10,8,1978,1,DM,F,38,42
1383,10,8,1978,4,DM,F,36,46
1384,10,8,1978,3,DS,F,48,106
1385,10,8,1978,2,OL,F,20,24
1386,10,8,1978,3,PF,F,15,7
1387,10,8,1978,3,DS,F,51,120
1389,10,8,1978,1,DM,F,37,37
1390,10,8,1978,3,OT,M,20,25
1391,10,8,1978,2,OL,M,20,34
1392,10,8,1978,1,DM,M,36,45
1394,10,8,1978,1,DM,M,36,39
1396,11,4,1978,2,DM,M,35,42
1397,11,4,1978,2,DM,F,36,37
1398,11,4,1978,1,DS,F,50,120
1399,11,4,1978,4,DS,F,50,116
1400,11,4,1978,1,PF,M,15,6
1401,11,4,1978,4,DS,F,49,124
1402,11,4,1978,3,DM,F,36,39
1404,11,4,1978,4,DS,F,47,125
1405,11,4,1978,3,OT,F,20,23
1406,11,4,1978,2,DM,F,37,38
1407,11,4,1978,4,DM,M,36,32
1408,11,4,1978,1,DM,F,33,40
1409,11,4,1978,2,DO,M,35,54
1410,11,4,1978,2,OL,M,20,33
1411,11,4,1978,4,DS,F,50,126
1412,11,4,1978,4,DS,M,48,136
1413,11,4,1978,2,OL,F,20,28
1415,11,4,1978,3,DM,F,35,37
1416,11,4,1978,1,DM,F,35,39
1417,11,4,1978,3,DM,F,35,42
1418,11,4,1978,3,DO,F,32,45
1419,11,4,1978,4,DM,F,33,39
1420,11,4,1978,4,OT,M,20,21
1421,11,4,1978,2,OT,F,21,22
1422,11,4,1978,2,DS,M,52,130
1423,11,4,1978,2,DS,F,50,101
1424,11,4,1978,1,DO,F,31,45
1425,11,4,1978,1,DS,F,49,129
1426,11,4,1978,1,DM,M,37,45
1427,11,4,1978,1,PF,F,15,6
1428,11,4,1978,3,DM,M,37,45
1429,11,4,1978,1,DS,M,50,130
1430,11,4,1978,1,DM,M,37,39
1431,11,4,1978,2,DS,F,46,108
1432,11,4,1978,4,OL,F,20,28
1433,11,4,1978,2,DM,M,39,49
1434,11,4,1978,1,DM,M,38,39
1435,11,4,1978,4,SH,M,29,89
1436,11,4,1978,2,OT,F,20,24
1439,11,5,1978,1,DM,M,35,43
1440,11,5,1978,2,DM,F,36,36
1441,11,5,1978,3,DM,F,36,41
1442,11,5,1978,3,DM,F,39,40
1443,11,5,1978,2,OT,M,20,21
1444,11,5,1978,2,DM,F,34,37
1445,11,5,1978,2,DM,F,35,36
1447,11,5,1978,2,DS,F,50,111
1448,11,5,1978,3,DM,M,37,45
1449,11,5,1978,3,DS,M,52,132
1450,11,5,1978,4,DS,F,48,107
1451,11,5,1978,1,DS,M,50,119
1452,11,5,1978,3,DS,F,51,121
1454,11,5,1978,1,DS,M,49,111
1455,11,5,1978,2,OL,M,20,37
1456,11,5,1978,4,DM,M,37,37
1457,11,5,1978,4,OL,M,20,26
1458,11,5,1978,1,DM,M,35,38
1459,11,5,1978,2,DS,F,47,105
1460,11,5,1978,4,DM,M,36,41
1461,11,5,1978,4,DM,F,36,38
1462,11,5,1978,1,OT,F,20,22
1463,11,5,1978,4,DS,F,46,121
1464,11,5,1978,4,DM,F,36,38
1465,11,5,1978,4,NL,M,32,153
1466,11,5,1978,2,DM,F,36,43
1467,11,5,1978,4,PE,M,20,22
1468,11,5,1978,1,DM,F,37,40
1469,11,5,1978,2,DM,F,38,41
1471,11,5,1978,2,DM,F,37,37
1472,11,5,1978,3,OT,F,20,23
1473,11,5,1978,4,OT,M,20,28
1477,12,2,1978,1,OL,F,21,28
1478,12,2,1978,3,RM,M,17,8
1479,12,2,1978,2,OL,M,21,34
1481,12,2,1978,3,OL,F,21,29
1482,12,2,1978,1,OL,M,20,28
1483,12,2,1978,3,DM,F,36,37
1484,12,2,1978,2,DS,F,51,128
1485,12,2,1978,3,DM,F,34,40
1486,12,2,1978,2,DM,M,38,44
1487,12,2,1978,3,DM,F,36,37
1488,12,2,1978,2,DS,F,47,119
1489,12,2,1978,4,DM,M,35,39
1490,12,2,1978,1,NL,M,32,223
1491,12,2,1978,1,OL,M,21,33
1492,12,2,1978,2,DM,F,34,38
1493,12,2,1978,1,OT,F,20,25
1494,12,2,1978,1,RM,F,17,7
1495,12,2,1978,2,OL,F,21,32
1496,12,2,1978,2,DM,F,36,41
1497,12,2,1978,1,DS,M,51,136
1498,12,2,1978,3,DM,M,38,46
1499,12,2,1978,4,DS,F,49,101
1500,12,2,1978,1,DO,M,33,52
1501,12,2,1978,4,DS,F,49,122
1503,12,2,1978,1,DS,F,50,118
1504,12,2,1978,3,DS,F,51,116
1505,12,2,1978,4,OL,F,21,30
1506,12,2,1978,2,DO,F,33,44
1507,12,2,1978,1,OL,M,21,44
1508,12,2,1978,4,OL,M,20,27
1509,12,2,1978,2,DS,F,51,132
1511,12,2,1978,2,DM,M,37,42
1512,12,2,1978,1,NL,F,31,181
1513,12,2,1978,4,DM,M,38,40
1514,12,2,1978,4,DM,M,38,38
1515,12,2,1978,3,DM,M,37,42
1516,12,2,1978,1,OL,M,21,32
1519,12,3,1978,1,DM,M,38,46
1520,12,3,1978,4,DS,F,47,120
1521,12,3,1978,1,DS,F,52,113
1522,12,3,1978,1,DM,F,38,42
1523,12,3,1978,3,DM,F,36,44
1524,12,3,1978,2,DM,F,36,37
1525,12,3,1978,1,DS,M,47,126
1526,12,3,1978,4,DS,F,51,124
1527,12,3,1978,3,DS,F,50,111
1528,12,3,1978,4,DM,M,36,42
1529,12,3,1978,3,DM,M,38,38
1531,12,3,1978,3,DS,M,51,118
1532,12,3,1978,4,OL,F,21,29
1533,12,3,1978,4,OT,F,20,23
1534,12,3,1978,4,DM,F,37,40
1535,12,3,1978,2,DM,F,38,43
1536,12,3,1978,4,DM,F,35,38
1537,12,3,1978,1,DS,M,51,142
1538,12,3,1978,1,DM,M,38,45
1539,12,3,1978,2,DM,M,36,49
1540,12,3,1978,2,DS,F,47,111
1542,12,3,1978,4,OT,M,20,28
1543,12,3,1978,2,OL,F,22,38
1544,12,3,1978,4,OL,M,21,32
1546,12,3,1978,4,OL,M,22,36
1547,12,3,1978,2,OT,F,22,26
1548,12,3,1978,4,OT,M,20,21
1551,12,3,1978,4,DM,M,38,45
1552,1,28,1979,1,DM,F,37,37
1553,1,28,1979,1,DS,F,48,128
1554,1,28,1979,1,DM,F,37,42
1555,1,28,1979,2,DM,M,36,37
1557,1,28,1979,1,DM,F,36,48
1558,1,28,1979,4,DM,M,36,45
1559,1,28,1979,3,DM,F,34,42
1560,1,28,1979,3,DO,M,34,52
1561,1,28,1979,4,OL,M,19,35
1562,1,28,1979,3,DM,M,39,50
1563,1,28,1979,1,OL,M,19,46
1564,1,28,1979,3,DM,F,36,43
1565,1,28,1979,2,DM,M,38,47
1566,1,28,1979,2,OL,M,21,35
1567,1,28,1979,2,DM,M,37,43
1573,1,29,1979,4,OL,F,19,31
1581,1,29,1979,4,DM,F,38,42
1586,1,29,1979,4,DM,M,38,45
1593,1,29,1979,1,DM,F,34,42
1617,2,24,1979,2,OL,F,20,40
1618,2,24,1979,2,OL,M,21,37
1619,2,24,1979,2,DM,M,36,50
1620,2,24,1979,1,DM,M,36,47
1621,2,24,1979,3,DM,F,36,44
1622,2,24,1979,2,OL,F,21,32
1624,2,24,1979,3,DM,M,37,48
1625,2,24,1979,4,DS,F,52,123
1626,2,24,1979,2,OL,M,21,36
1627,2,24,1979,1,DS,M,52,109
1628,2,24,1979,3,DM,M,35,46
1629,2,24,1979,4,DM,M,36,44
1631,2,24,1979,4,DS,F,52,127
1632,2,24,1979,1,DO,F,34,48
1633,2,24,1979,4,DS,F,50,125
1634,2,24,1979,3,DM,M,36,42
1635,2,24,1979,2,DM,M,37,45
1636,2,24,1979,3,DM,M,36,47
1637,2,24,1979,4,DS,F,50,124
1638,2,24,1979,2,DS,F,50,131
1644,2,25,1979,2,DM,F,37,44
1645,2,25,1979,3,OT,M,21,26
1646,2,25,1979,4,OL,F,20,30
1647,2,25,1979,4,DS,M,52,142
1648,2,25,1979,3,DM,F,36,43
1649,2,25,1979,3,DS,M,52,139
1650,2,25,1979,3,OT,F,20,30
1651,2,25,1979,4,DM,M,38,43
1652,2,25,1979,2,DS,F,52,132
1653,2,25,1979,1,PM,F,19,26
1654,2,25,1979,2,DM,M,37,48
1655,2,25,1979,1,DS,F,50,119
1656,2,25,1979,3,DS,M,51,137
1657,2,25,1979,3,PM,F,19,24
1658,2,25,1979,3,DS,M,49,130
1659,2,25,1979,3,DS,M,51,60
1660,2,25,1979,1,DS,F,51,127
1661,2,25,1979,3,DM,F,35,44
1662,2,25,1979,3,OL,F,22,35
1663,2,25,1979,2,DM,M,35,46
1664,2,25,1979,2,OL,M,21,34
1665,2,25,1979,3,DM,F,35,39
1666,2,25,1979,2,DM,M,36,40
1667,2,25,1979,1,DM,M,38,44
1668,2,25,1979,4,DM,F,37,43
1669,2,25,1979,3,OL,F,22,39
1670,2,25,1979,4,PM,M,21,26
1671,3,31,1979,1,DS,M,51,86
1672,3,31,1979,1,DM,F,34,23
1673,3,31,1979,2,DS,F,48,82
1674,3,31,1979,2,DM,F,36,37
1675,3,31,1979,3,PE,M,20,23
1676,3,31,1979,2,DM,M,36,54
1677,3,31,1979,4,DM,M,36,53
1679,3,31,1979,3,DM,M,37,50
1680,3,31,1979,1,DS,F,47,71
1681,3,31,1979,2,DS,M,54,142
1682,3,31,1979,1,DM,F,35,46
1683,3,31,1979,2,DS,M,51,71
1684,3,31,1979,3,DS,F,52,125
1685,3,31,1979,2,DS,F,47,73
1686,3,31,1979,1,PF,F,16,7
1687,3,31,1979,3,DO,F,32,29
1688,3,31,1979,3,PF,F,20,7
1689,3,31,1979,2,DS,M,51,141
1690,3,31,1979,2,DS,M,50,78
1691,3,31,1979,4,DM,F,37,49
1692,3,31,1979,2,DM,M,37,45
1693,3,31,1979,1,DS,F,52,144
1694,3,31,1979,1,DS,F,58,123
1695,3,31,1979,1,DS,M,50,141
1696,3,31,1979,3,DS,F,50,115
1697,3,31,1979,1,DS,M,52,140
1698,3,31,1979,1,DS,M,51,127
1699,3,31,1979,2,DM,M,37,54
1700,3,31,1979,2,DO,F,35,49
1701,3,31,1979,2,DM,F,36,46
1702,3,31,1979,1,DM,M,37,53
1703,3,31,1979,1,DS,F,48,129
1704,3,31,1979,2,DS,F,48,112
1705,3,31,1979,1,DS,F,48,71
1706,3,31,1979,4,DO,F,34,50
1707,3,31,1979,1,DO,M,35,54
1708,3,31,1979,1,DS,F,47,58
1709,3,31,1979,4,DM,M,37,55
1711,3,31,1979,2,DM,M,37,31
1712,3,31,1979,3,DM,M,38,46
1713,3,31,1979,1,DS,F,49,112
1714,3,31,1979,3,DS,M,51,129
1715,3,31,1979,4,DM,M,37,45
1725,4,28,1979,3,DM,M,39,47
1726,4,28,1979,4,DS,M,48,73
1727,4,28,1979,3,DS,F,48,75
1728,4,28,1979,2,DS,F,50,140
1729,4,28,1979,2,NL,F,31,86
1730,4,28,1979,1,DM,F,36,50
1731,4,28,1979,1,NL,F,32,239
1732,4,28,1979,1,DS,F,52,127
1733,4,28,1979,3,DS,M,51,144
1734,4,28,1979,2,DM,F,36,46
1735,4,28,1979,4,DS,F,50,71
1736,4,28,1979,4,DS,M,50,76
1737,4,28,1979,1,DS,F,44,51
1738,4,28,1979,2,DS,F,50,130
1739,4,28,1979,3,DS,M,50,143
1740,4,28,1979,1,DS,M,46,49
1741,4,28,1979,1,DS,F,49,124
1742,4,28,1979,2,DS,F,43,46
1743,4,28,1979,4,DM,M,37,34
1744,4,28,1979,4,DS,M,46,71
1745,4,28,1979,4,DS,F,48,119
1746,4,28,1979,2,PE,M,19,19
1747,4,28,1979,3,DS,F,52,143
1748,4,28,1979,4,DS,M,47,85
1749,4,28,1979,2,DS,F,47,63
1750,4,28,1979,3,DO,F,34,51
1755,4,29,1979,4,OT,M,18,28
1756,4,29,1979,1,NL,M,33,166
1757,4,29,1979,3,PP,F,21,15
1758,4,29,1979,1,DO,F,36,48
1759,4,29,1979,4,DS,M,46,67
1760,4,29,1979,4,PE,M,18,13
1761,4,29,1979,4,DS,M,52,143
1762,4,29,1979,2,OT,M,20,23
1763,4,29,1979,3,NL,F,30,126
1764,4,29,1979,3,DS,M,52,97
1765,4,29,1979,4,PM,M,22,18
1766,4,29,1979,1,DS,M,47,61
1768,4,29,1979,3,DM,M,39,43
1769,4,29,1979,1,DM,F,37,65
1770,4,29,1979,1,DS,M,50,99
1771,4,29,1979,4,DM,F,38,45
1772,4,29,1979,1,DS,F,47,135
1773,4,29,1979,2,DS,F,51,92
1774,4,29,1979,2,DS,M,49,95
1775,4,29,1979,1,DM,M,34,27
1776,4,29,1979,3,NL,M,32,101
1781,5,29,1979,1,DS,F,51,136
1782,5,29,1979,2,NL,M,27,66
1783,5,29,1979,4,DS,M,51,91
1784,5,29,1979,2,NL,M,30,72
1785,5,29,1979,3,DM,F,34,43
1786,5,29,1979,1,DS,M,49,96
1787,5,29,1979,3,DS,F,49,73
1788,5,29,1979,3,DM,F,37,47
1789,5,29,1979,4,PP,M,21,20
1790,5,29,1979,1,DM,M,37,43
1791,5,29,1979,2,DS,M,49,75
1792,5,29,1979,3,DS,F,48,76
1793,5,29,1979,4,DS,M,43,62
1794,5,29,1979,2,DS,F,49,114
1795,5,29,1979,4,DS,F,47,119
1797,5,29,1979,1,DS,F,44,63
1798,5,29,1979,1,NL,M,29,70
1799,5,29,1979,2,DS,M,49,147
1800,5,29,1979,1,DS,F,49,136
1802,5,29,1979,4,DS,F,47,60
1803,5,29,1979,3,DS,M,48,71
1804,5,29,1979,1,DS,M,50,63
1805,5,29,1979,3,DM,F,37,47
1806,5,29,1979,3,DS,F,50,135
1807,5,29,1979,3,NL,M,27,40
1808,5,29,1979,4,DM,M,37,46
1809,5,29,1979,4,DO,M,34,41
1810,5,29,1979,4,DS,F,45,47
1811,5,29,1979,2,DO,M,33,29
1812,5,29,1979,1,DS,M,47,66
1813,5,29,1979,2,DM,M,38,46
1814,5,29,1979,4,DS,F,52,147
1817,5,30,1979,4,DM,F,35,53
1818,5,30,1979,2,NL,M,32,184
1819,5,30,1979,4,OT,M,20,24
1820,5,30,1979,3,DM,M,32,19
1821,5,30,1979,3,DS,F,49,128
1822,5,30,1979,4,OT,F,18,15
1824,5,30,1979,2,DS,F,52,113
1825,5,30,1979,1,DM,F,33,20
1826,5,30,1979,1,DO,F,32,44
1828,5,30,1979,4,DS,M,50,114
1829,5,30,1979,3,DS,F,50,101
1830,5,30,1979,1,DO,M,35,40
1831,5,30,1979,3,DM,M,35,40
1832,5,30,1979,4,DS,F,47,112
1833,5,30,1979,3,DM,F,35,45
1834,5,30,1979,3,DM,M,32,21
1835,5,30,1979,4,DS,M,51,105
1836,5,30,1979,1,DS,M,51,140
1837,5,30,1979,1,DS,F,50,107
1838,5,30,1979,4,DS,F,51,123
1839,5,30,1979,2,DM,M,37,50
1840,5,30,1979,3,DS,M,51,132
1841,5,30,1979,3,DS,M,49,93
1842,5,30,1979,3,PP,M,22,20
1843,5,30,1979,3,DM,F,37,44
1844,5,30,1979,2,DM,M,36,36
1845,5,30,1979,2,DM,F,36,53
1846,5,30,1979,2,DM,M,37,45
1847,5,30,1979,1,DM,F,35,57
1853,7,3,1979,4,DS,M,51,105
1854,7,3,1979,1,OT,F,21,18
1855,7,3,1979,4,OT,M,20,27
1856,7,3,1979,4,PF,F,16,8
1857,7,3,1979,4,DS,F,48,116
1858,7,3,1979,2,DM,F,35,41
1859,7,3,1979,1,DS,M,50,120
1860,7,3,1979,4,PF,F,15,9
1861,7,3,1979,4,DS,F,46,96
1862,7,3,1979,4,DS,M,52,143
1863,7,3,1979,3,NL,F,30,94
1864,7,3,1979,2,DS,F,49,128
1865,7,3,1979,2,DS,M,50,91
1868,7,3,1979,2,DM,M,36,44
1869,7,3,1979,2,DO,M,33,38
1870,7,3,1979,4,DS,M,46,86
1871,7,3,1979,1,PF,F,15,7
1872,7,3,1979,2,PF,M,15,8
1873,7,3,1979,1,PE,F,20,27
1875,7,3,1979,2,DS,M,46,43
1876,7,3,1979,1,DM,F,33,32
1877,7,3,1979,2,DM,M,36,48
1880,7,4,1979,1,OL,F,19,21
1881,7,4,1979,3,DM,M,35,34
1882,7,4,1979,1,NL,M,32,206
1883,7,4,1979,4,DS,M,46,60
1884,7,4,1979,4,PP,F,22,14
1885,7,4,1979,3,DM,F,34,27
1886,7,4,1979,3,DM,F,35,50
1887,7,4,1979,2,DS,F,49,120
1888,7,4,1979,1,DS,M,46,59
1891,7,4,1979,4,DS,F,51,138
1893,7,4,1979,2,DS,F,50,95
1894,7,4,1979,4,DM,F,38,53
1895,7,4,1979,4,PP,F,20,16
1896,7,4,1979,3,DS,M,49,70
1898,7,4,1979,1,PP,M,20,10
1899,7,4,1979,3,DO,F,34,53
1900,7,4,1979,1,DS,M,50,79
1901,7,4,1979,2,DM,M,38,44
1902,7,4,1979,3,DM,M,35,41
1907,7,24,1979,1,PE,F,19,24
1908,7,24,1979,4,OT,F,20,27
1909,7,24,1979,3,DM,F,34,32
1910,7,24,1979,1,PF,M,17,10
1911,7,24,1979,3,DM,F,35,40
1912,7,24,1979,4,DS,M,51,141
1913,7,24,1979,1,DS,F,51,165
1914,7,24,1979,1,NL,F,30,116
1916,7,24,1979,2,PF,F,20,9
1918,7,24,1979,1,DS,F,47,78
1921,7,25,1979,2,PE,M,18,8
1922,7,25,1979,4,DS,F,50,80
1924,7,25,1979,4,OT,F,19,25
1925,7,25,1979,3,DM,M,37,45
1926,7,25,1979,1,DM,F,36,44
1927,7,25,1979,3,DS,M,51,99
1928,7,25,1979,4,NL,M,36,151
1929,7,25,1979,1,DS,F,50,133
1930,7,25,1979,1,OT,M,22,19
1931,7,25,1979,2,DM,M,35,31
1932,7,25,1979,2,DO,M,36,46
1933,7,25,1979,3,DS,M,51,108
1934,7,25,1979,4,DS,F,51,126
1935,7,25,1979,3,DS,M,51,145
1936,7,25,1979,3,DS,F,49,93
1937,7,25,1979,3,DS,M,51,98
1938,7,25,1979,2,DO,F,34,42
1939,7,25,1979,2,DS,F,49,125
1940,7,25,1979,3,PP,M,22,16
1942,7,25,1979,3,OL,F,21,36
1943,7,25,1979,1,OT,F,20,25
1945,7,26,1979,4,DS,M,49,108
1946,7,26,1979,2,PP,F,22,16
1947,7,26,1979,1,DM,F,34,44
1948,7,26,1979,2,PP,F,20,17
1949,7,26,1979,4,DM,F,36,44
1950,7,26,1979,4,OL,F,20,31
1951,7,26,1979,3,DM,M,35,40
1952,7,26,1979,3,OL,M,20,35
