lon;lat;species;year;n
3,46161;50,84329;Celastrina argiolus;2000;1,000000
3,46161;50,84329;Celastrina argiolus;2003;1,000000
3,46161;50,84329;Gonepteryx rhamni;2000;1,000000
3,46161;50,84329;Gonepteryx rhamni;2005;1,000000
3,46161;50,84329;Vanessa atalanta;2000;8,000000
3,46161;50,84329;Vanessa atalanta;2002;1,333333
3,46161;50,84329;Vanessa atalanta;2003;2,666667
3,46161;50,84329;Vanessa atalanta;2004;1,375000
3,46161;50,84329;Vanessa atalanta;2005;1,000000
3,46161;50,84329;Vanessa atalanta;2006;1,000000
3,46205;50,88825;Celastrina argiolus;2005;1,000000
3,46205;50,88825;Celastrina argiolus;2006;1,000000
3,46205;50,88825;Celastrina argiolus;2007;1,000000
3,46205;50,88825;Vanessa atalanta;2000;1,000000
3,46205;50,88825;Vanessa atalanta;2003;1,000000
3,46205;50,88825;Vanessa atalanta;2005;1,000000
3,46205;50,88825;Vanessa atalanta;2007;1,500000
3,46250;50,93321;Celastrina argiolus;2010;3,000000
3,46294;50,97817;Celastrina argiolus;2005;1,000000
3,46294;50,97817;Gonepteryx rhamni;2004;1,666667
3,46294;50,97817;Gonepteryx rhamni;2005;1,000000
3,46294;50,97817;Vanessa atalanta;2004;1,000000
3,46294;50,97817;Vanessa atalanta;2005;2,166667
3,46384;51,06809;Vanessa atalanta;2004;1,000000
3,46384;51,06809;Vanessa atalanta;2010;1,000000
3,53211;50,79802;Gonepteryx rhamni;2004;1,000000
3,53211;50,79802;Vanessa atalanta;2004;1,333333
3,53262;50,84298;Celastrina argiolus;2003;1,000000
3,53262;50,84298;Vanessa atalanta;2003;1,000000
4,88506;50,91891;Celastrina argiolus;2005;1,000000
4,88506;50,91891;Celastrina argiolus;2006;2,000000
4,88506;50,91891;Celastrina argiolus;2007;1,250000
4,88506;50,91891;Celastrina argiolus;2008;1,000000
4,88506;50,91891;Gonepteryx rhamni;2001;1,000000
4,88506;50,91891;Gonepteryx rhamni;2002;1,000000
4,88506;50,91891;Gonepteryx rhamni;2004;1,000000
4,88506;50,91891;Gonepteryx rhamni;2006;1,000000
4,88506;50,91891;Ochlodes sylvanus;2007;3,000000
4,88506;50,91891;Ochlodes sylvanus;2008;1,000000
4,88506;50,91891;Vanessa atalanta;2004;1,000000
4,88506;50,91891;Vanessa atalanta;2005;1,000000
4,88506;50,91891;Vanessa atalanta;2006;2,000000
4,88506;50,91891;Vanessa atalanta;2007;1,333333
4,88506;50,91891;Vanessa atalanta;2008;1,000000
4,88688;50,96385;Celastrina argiolus;2007;1,000000
2,60713;51,11331;Celastrina argiolus;2007;2,000000
2,60713;51,11331;Celastrina argiolus;2008;1,500000
2,60713;51,11331;Gonepteryx rhamni;2007;1,000000
2,60713;51,11331;Vanessa atalanta;2008;1,625000
2,60713;51,11331;Vanessa atalanta;2009;2,000000
2,67825;51,15849;Ochlodes sylvanus;2007;1,000000
2,67825;51,15849;Vanessa atalanta;2007;2,666667
2,67825;51,15849;Vanessa atalanta;2008;2,000000
2,67825;51,15849;Vanessa atalanta;2009;10,000000
2,67887;51,06857;Celastrina argiolus;2008;1,000000
2,67887;51,06857;Vanessa atalanta;2008;1,000000
2,67918;51,02361;Celastrina argiolus;2007;1,000000
2,67918;51,02361;Vanessa atalanta;2007;4,666667
2,82124;51,15880;Celastrina argiolus;2007;1,000000
2,82124;51,15880;Celastrina argiolus;2008;1,000000
2,82124;51,15880;Celastrina argiolus;2009;1,500000
2,82124;51,15880;Ochlodes sylvanus;2008;2,000000
2,82124;51,15880;Vanessa atalanta;2007;2,200000
2,82124;51,15880;Vanessa atalanta;2008;2,250000
2,82124;51,15880;Vanessa atalanta;2009;1,666667
2,82159;51,06888;Vanessa atalanta;2009;1,500000
2,89264;51,20385;Celastrina argiolus;2007;1,166667
2,89264;51,20385;Celastrina argiolus;2009;1,000000
2,89264;51,20385;Ochlodes sylvanus;2007;1,000000
2,89264;51,20385;Vanessa atalanta;2007;4,500000
2,89264;51,20385;Vanessa atalanta;2009;2,666667
2,89347;50,84415;Celastrina argiolus;2007;2,750000
2,89347;50,84415;Celastrina argiolus;2008;1,800000
2,89347;50,84415;Gonepteryx rhamni;2007;3,000000
2,89347;50,84415;Gonepteryx rhamni;2008;1,000000
2,89347;50,84415;Vanessa atalanta;2007;2,000000
2,89347;50,84415;Vanessa atalanta;2008;2,200000
3,03550;50,84419;Celastrina argiolus;2007;1,000000
3,03550;50,84419;Celastrina argiolus;2008;1,000000
3,03550;50,84419;Vanessa atalanta;2007;1,666667
3,03550;50,84419;Vanessa atalanta;2008;1,250000
3,03550;50,84419;Vanessa atalanta;2009;1,000000
3,03571;51,11397;Celastrina argiolus;2008;1,000000
3,03571;51,11397;Celastrina argiolus;2009;1,500000
3,03571;51,11397;Ochlodes sylvanus;2009;2,500000
3,03571;51,11397;Vanessa atalanta;2008;2,333333
3,03571;51,11397;Vanessa atalanta;2009;1,666667
3,10704;51,06896;Celastrina argiolus;2009;1,000000
3,10704;51,06896;Gonepteryx rhamni;2007;1,000000
3,10704;51,06896;Vanessa atalanta;2007;1,000000
3,10704;51,06896;Vanessa atalanta;2009;1,692308
3,17857;51,11384;Gonepteryx rhamni;2007;2,000000
3,17857;51,11384;Vanessa atalanta;2007;1,000000
3,32143;51,11353;Celastrina argiolus;2007;1,000000
3,32143;51,11353;Gonepteryx rhamni;2007;1,000000
3,32143;51,11353;Gonepteryx rhamni;2009;3,000000
3,32143;51,11353;Ochlodes sylvanus;2009;8,000000
3,32143;51,11353;Vanessa atalanta;2007;5,000000
3,32206;51,20345;Celastrina argiolus;2008;1,000000
3,32206;51,20345;Gonepteryx rhamni;2008;1,000000
3,32206;51,20345;Ochlodes sylvanus;2009;1,000000
3,32206;51,20345;Vanessa atalanta;2008;3,333333
3,32206;51,20345;Vanessa atalanta;2009;4,000000
3,32332;51,38329;Ochlodes sylvanus;2007;1,000000
3,32332;51,38329;Vanessa atalanta;2007;3,000000
3,32332;51,38329;Vanessa atalanta;2009;2,000000
3,39210;51,02339;Vanessa atalanta;2008;1,000000
3,39286;51,11331;Ochlodes sylvanus;2009;2,000000
3,39286;51,11331;Vanessa atalanta;2009;1,000000
3,39401;51,24820;Celastrina argiolus;2007;1,142857
3,39401;51,24820;Celastrina argiolus;2008;1,000000
3,39401;51,24820;Celastrina argiolus;2009;1,000000
3,39401;51,24820;Ochlodes sylvanus;2009;3,000000
3,39401;51,24820;Vanessa atalanta;2007;2,090909
3,39401;51,24820;Vanessa atalanta;2008;1,000000
3,39401;51,24820;Vanessa atalanta;2009;1,333333
3,46519;51,20297;Celastrina argiolus;2007;2,750000
3,46519;51,20297;Celastrina argiolus;2008;2,250000
3,46519;51,20297;Celastrina argiolus;2009;1,000000
3,46519;51,20297;Vanessa atalanta;2007;2,125000
3,46519;51,20297;Vanessa atalanta;2008;1,000000
3,46519;51,20297;Vanessa atalanta;2009;3,333333
3,46565;51,24793;Celastrina argiolus;2007;2,500000
3,46565;51,24793;Vanessa atalanta;2007;4,333333
3,46565;51,24793;Vanessa atalanta;2008;1,500000
3,46565;51,24793;Vanessa atalanta;2009;1,666667
3,53416;50,97787;Celastrina argiolus;2007;2,000000
3,53416;50,97787;Celastrina argiolus;2008;1,000000
3,53416;50,97787;Vanessa atalanta;2007;1,833333
3,53416;50,97787;Vanessa atalanta;2008;1,000000
3,53676;51,20267;Vanessa atalanta;2008;4,000000
3,53728;51,24763;Celastrina argiolus;2007;2,000000
3,53728;51,24763;Celastrina argiolus;2008;1,000000
3,53728;51,24763;Celastrina argiolus;2009;1,000000
3,53728;51,24763;Vanessa atalanta;2007;2,266667
3,53728;51,24763;Vanessa atalanta;2008;2,400000
3,53728;51,24763;Vanessa atalanta;2009;2,500000
3,60480;50,93256;Celastrina argiolus;2007;2,142857
3,60480;50,93256;Vanessa atalanta;2007;2,166667
3,60951;51,29223;Celastrina argiolus;2007;1,200000
3,60951;51,29223;Celastrina argiolus;2008;1,500000
3,60951;51,29223;Celastrina argiolus;2009;1,000000
3,60951;51,29223;Ochlodes sylvanus;2007;1,000000
3,60951;51,29223;Vanessa atalanta;2007;3,375000
3,60951;51,29223;Vanessa atalanta;2008;2,333333
3,60951;51,29223;Vanessa atalanta;2009;1,333333
3,67400;50,79729;Vanessa atalanta;2009;2,600000
3,67660;50,97713;Vanessa atalanta;2009;1,000000
3,67922;51,15696;Celastrina argiolus;2007;3,400000
3,67922;51,15696;Celastrina argiolus;2008;1,333333
3,67922;51,15696;Celastrina argiolus;2009;1,000000
3,67922;51,15696;Vanessa atalanta;2007;1,800000
3,67922;51,15696;Vanessa atalanta;2008;1,900000
3,67922;51,15696;Vanessa atalanta;2009;3,500000
3,74422;50,75190;Vanessa atalanta;2007;1,000000
3,74637;50,88678;Celastrina argiolus;2007;1,000000
3,74637;50,88678;Vanessa atalanta;2007;1,200000
3,74709;50,93174;Celastrina argiolus;2007;1,000000
3,74709;50,93174;Celastrina argiolus;2008;1,000000
3,74709;50,93174;Celastrina argiolus;2009;2,000000
3,74709;50,93174;Celastrina argiolus;2010;1,000000
3,74709;50,93174;Vanessa atalanta;2007;3,000000
3,74709;50,93174;Vanessa atalanta;2009;6,000000
3,74854;51,02165;Celastrina argiolus;2007;1,000000
3,74854;51,02165;Vanessa atalanta;2008;1,000000
3,74926;51,06661;Celastrina argiolus;2007;1,000000
3,74999;51,11157;Celastrina argiolus;2007;1,000000
3,74999;51,11157;Celastrina argiolus;2008;1,000000
3,74999;51,11157;Vanessa atalanta;2007;1,333333
3,81824;50,93126;Celastrina argiolus;2007;1,000000
3,82061;51,06613;Celastrina argiolus;2007;2,666667
3,82061;51,06613;Vanessa atalanta;2007;2,750000
3,82221;51,15605;Celastrina argiolus;2008;1,000000
3,82221;51,15605;Vanessa atalanta;2008;1,500000
3,88597;50,75091;Celastrina argiolus;2007;1,000000
3,88597;50,75091;Celastrina argiolus;2009;1,500000
3,88597;50,75091;Gonepteryx rhamni;2009;2,000000
3,88597;50,75091;Ochlodes sylvanus;2007;2,000000
3,88597;50,75091;Vanessa atalanta;2007;1,615385
3,88597;50,75091;Vanessa atalanta;2008;2,142857
3,88597;50,75091;Vanessa atalanta;2009;1,000000
4,09856;50,74910;Vanessa atalanta;2007;1,000000
4,09961;50,79405;Celastrina argiolus;2007;1,000000
4,09961;50,79405;Celastrina argiolus;2008;1,333333
4,09961;50,79405;Ochlodes sylvanus;2008;1,000000
4,09961;50,79405;Vanessa atalanta;2007;1,000000
4,09961;50,79405;Vanessa atalanta;2008;3,000000
4,11030;51,24359;Celastrina argiolus;2007;1,500000
4,11030;51,24359;Celastrina argiolus;2008;1,000000
4,11030;51,24359;Vanessa atalanta;2007;1,833333
4,11030;51,24359;Vanessa atalanta;2008;1,500000
4,11030;51,24359;Vanessa atalanta;2009;1,000000
4,16942;50,74841;Celastrina argiolus;2008;1,000000
4,16942;50,74841;Ochlodes sylvanus;2008;1,000000
4,16942;50,74841;Vanessa atalanta;2007;1,000000
4,16942;50,74841;Vanessa atalanta;2008;1,416667
4,16942;50,74841;Vanessa atalanta;2009;1,000000
4,17054;50,79336;Vanessa atalanta;2008;1,000000
4,23909;50,70272;Celastrina argiolus;2007;2,800000
4,23909;50,70272;Celastrina argiolus;2008;7,333333
4,23909;50,70272;Celastrina argiolus;2009;1,000000
4,23909;50,70272;Ochlodes sylvanus;2008;5,500000
4,23909;50,70272;Vanessa atalanta;2007;1,750000
4,23909;50,70272;Vanessa atalanta;2008;1,400000
4,23909;50,70272;Vanessa atalanta;2009;1,333333
4,24147;50,79263;Celastrina argiolus;2008;1,333333
4,24147;50,79263;Celastrina argiolus;2009;1,000000
4,24147;50,79263;Ochlodes sylvanus;2009;4,000000
4,24147;50,79263;Vanessa atalanta;2008;1,000000
4,24147;50,79263;Vanessa atalanta;2009;1,800000
4,24266;50,83758;Celastrina argiolus;2008;1,000000
4,24266;50,83758;Vanessa atalanta;2009;3,000000
4,24626;50,97244;Celastrina argiolus;2009;1,142857
4,24626;50,97244;Ochlodes sylvanus;2009;9,500000
4,24626;50,97244;Vanessa atalanta;2008;2,000000
4,24626;50,97244;Vanessa atalanta;2009;2,000000
4,24867;51,06234;Celastrina argiolus;2007;1,000000
4,24867;51,06234;Ochlodes sylvanus;2007;1,000000
4,24867;51,06234;Vanessa atalanta;2007;3,600000
4,32128;51,10651;Celastrina argiolus;2007;1,333333
4,32128;51,10651;Ochlodes sylvanus;2007;1,000000
4,32128;51,10651;Vanessa atalanta;2007;4,714286
4,32385;51,19641;Celastrina argiolus;2007;1,333333
4,32385;51,19641;Ochlodes sylvanus;2007;5,200000
4,32385;51,19641;Vanessa atalanta;2007;1,375000
4,32644;51,28631;Vanessa atalanta;2007;1,000000
4,39133;51,06073;Celastrina argiolus;2007;1,000000
4,39133;51,06073;Celastrina argiolus;2009;1,600000
4,39133;51,06073;Vanessa atalanta;2007;1,000000
4,39133;51,06073;Vanessa atalanta;2009;2,000000
4,39403;51,15063;Celastrina argiolus;2007;4,500000
4,39403;51,15063;Celastrina argiolus;2008;1,500000
4,39403;51,15063;Celastrina argiolus;2009;1,000000
4,39403;51,15063;Ochlodes sylvanus;2008;3,250000
4,39403;51,15063;Vanessa atalanta;2007;1,777778
4,39403;51,15063;Vanessa atalanta;2008;4,000000
4,39403;51,15063;Vanessa atalanta;2009;1,000000
4,39675;51,24052;Celastrina argiolus;2007;1,000000
4,39675;51,24052;Ochlodes sylvanus;2007;1,000000
4,39675;51,24052;Vanessa atalanta;2007;1,600000
4,39948;51,33042;Celastrina argiolus;2007;3,714286
4,39948;51,33042;Celastrina argiolus;2008;2,000000
4,39948;51,33042;Celastrina argiolus;2009;3,800000
4,39948;51,33042;Gonepteryx rhamni;2007;1,333333
4,39948;51,33042;Ochlodes sylvanus;2007;12,500000
4,39948;51,33042;Ochlodes sylvanus;2008;1,000000
4,39948;51,33042;Vanessa atalanta;2007;1,750000
4,39948;51,33042;Vanessa atalanta;2008;3,000000
4,39948;51,33042;Vanessa atalanta;2009;3,333333
4,45983;50,96997;Celastrina argiolus;2007;1,000000
4,45983;50,96997;Vanessa atalanta;2007;1,000000
4,46124;51,01491;Celastrina argiolus;2007;2,500000
4,46124;51,01491;Ochlodes sylvanus;2007;1,000000
4,46124;51,01491;Vanessa atalanta;2007;2,250000
4,46692;51,19470;Vanessa atalanta;2007;1,000000
4,46835;51,23965;Celastrina argiolus;2007;1,333333
4,47556;51,46437;Celastrina argiolus;2007;1,000000
4,47556;51,46437;Celastrina argiolus;2008;1,250000
4,47556;51,46437;Celastrina argiolus;2009;1,750000
4,47556;51,46437;Gonepteryx rhamni;2007;1,000000
4,47556;51,46437;Gonepteryx rhamni;2008;1,000000
4,47556;51,46437;Gonepteryx rhamni;2009;2,000000
4,47556;51,46437;Ochlodes sylvanus;2007;1,000000
4,47556;51,46437;Ochlodes sylvanus;2008;2,000000
4,47556;51,46437;Ochlodes sylvanus;2009;2,400000
4,47556;51,46437;Vanessa atalanta;2007;1,700000
4,47556;51,46437;Vanessa atalanta;2008;1,600000
4,47556;51,46437;Vanessa atalanta;2009;1,400000
4,52807;50,87916;Celastrina argiolus;2008;1,666667
4,52807;50,87916;Vanessa atalanta;2008;1,000000
4,53398;51,05895;Vanessa atalanta;2007;1,333333
4,54296;51,32862;Celastrina argiolus;2008;2,000000
4,54296;51,32862;Celastrina argiolus;2009;3,000000
4,54447;51,37356;Celastrina argiolus;2007;1,000000
4,54447;51,37356;Ochlodes sylvanus;2007;1,000000
4,54447;51,37356;Vanessa atalanta;2007;2,000000
4,54599;51,41850;Celastrina argiolus;2007;1,000000
4,54599;51,41850;Celastrina argiolus;2009;2,000000
4,54599;51,41850;Gonepteryx rhamni;2009;1,000000
4,54599;51,41850;Ochlodes sylvanus;2007;4,000000
4,54599;51,41850;Ochlodes sylvanus;2008;3,000000
4,54599;51,41850;Ochlodes sylvanus;2009;9,833333
4,54599;51,41850;Vanessa atalanta;2007;1,750000
4,54599;51,41850;Vanessa atalanta;2008;1,000000
4,54599;51,41850;Vanessa atalanta;2009;1,142857
4,59758;50,83326;Celastrina argiolus;2007;1,857143
4,59758;50,83326;Celastrina argiolus;2008;1,000000
4,59758;50,83326;Celastrina argiolus;2009;1,000000
4,59758;50,83326;Ochlodes sylvanus;2007;4,000000
4,59758;50,83326;Ochlodes sylvanus;2009;1,000000
4,59758;50,83326;Vanessa atalanta;2007;2,250000
4,59758;50,83326;Vanessa atalanta;2008;2,000000
4,59758;50,83326;Vanessa atalanta;2009;1,000000
4,60375;51,01304;Celastrina argiolus;2007;3,333333
4,60375;51,01304;Celastrina argiolus;2008;1,250000
4,60375;51,01304;Celastrina argiolus;2009;1,333333
4,60375;51,01304;Gonepteryx rhamni;2007;1,000000
4,60375;51,01304;Gonepteryx rhamni;2009;1,000000
4,60375;51,01304;Ochlodes sylvanus;2007;4,166667
4,60375;51,01304;Ochlodes sylvanus;2008;2,000000
4,60375;51,01304;Ochlodes sylvanus;2009;5,000000
4,60375;51,01304;Vanessa atalanta;2007;2,357143
4,60375;51,01304;Vanessa atalanta;2008;1,666667
4,60375;51,01304;Vanessa atalanta;2009;1,000000
4,61628;51,37259;Celastrina argiolus;2007;3,000000
4,61628;51,37259;Celastrina argiolus;2009;5,000000
4,61628;51,37259;Ochlodes sylvanus;2007;1,000000
4,61628;51,37259;Vanessa atalanta;2007;1,250000
4,66695;50,78732;Celastrina argiolus;2007;2,500000
4,66695;50,78732;Gonepteryx rhamni;2008;1,000000
4,66695;50,78732;Ochlodes sylvanus;2007;7,000000
4,66695;50,78732;Vanessa atalanta;2007;2,000000
4,66855;50,83227;Celastrina argiolus;2007;1,285714
4,66855;50,83227;Ochlodes sylvanus;2007;1,500000
4,66855;50,83227;Vanessa atalanta;2007;1,750000
4,67015;50,87721;Celastrina argiolus;2007;1,909091
4,67015;50,87721;Celastrina argiolus;2008;1,500000
4,67015;50,87721;Ochlodes sylvanus;2007;1,000000
4,67015;50,87721;Vanessa atalanta;2007;1,125000
4,67015;50,87721;Vanessa atalanta;2008;2,000000
4,67338;50,96710;Celastrina argiolus;2007;1,000000
4,67338;50,96710;Ochlodes sylvanus;2007;8,250000
4,67338;50,96710;Vanessa atalanta;2007;2,666667
4,67661;51,05699;Celastrina argiolus;2007;1,500000
4,67661;51,05699;Celastrina argiolus;2008;2,000000
4,67661;51,05699;Gonepteryx rhamni;2007;3,000000
4,67661;51,05699;Ochlodes sylvanus;2008;3,333333
4,67661;51,05699;Vanessa atalanta;2007;2,750000
4,67661;51,05699;Vanessa atalanta;2008;2,000000
4,67987;51,14687;Celastrina argiolus;2007;7,500000
4,67987;51,14687;Vanessa atalanta;2007;8,200000
4,68974;51,41652;Celastrina argiolus;2007;1,000000
4,68974;51,41652;Vanessa atalanta;2007;3,333333
4,73952;50,83123;Celastrina argiolus;2009;4,500000
4,73952;50,83123;Gonepteryx rhamni;2009;1,000000
4,73952;50,83123;Vanessa atalanta;2009;1,500000
4,74119;50,87618;Celastrina argiolus;2007;1,000000
4,74287;50,92112;Celastrina argiolus;2007;1,200000
4,74287;50,92112;Celastrina argiolus;2008;2,500000
4,74287;50,92112;Gonepteryx rhamni;2007;1,000000
4,74287;50,92112;Vanessa atalanta;2007;1,300000
4,74287;50,92112;Vanessa atalanta;2008;1,000000
4,74623;51,01100;Celastrina argiolus;2009;1,000000
4,74623;51,01100;Ochlodes sylvanus;2009;1,333333
4,74623;51,01100;Vanessa atalanta;2009;1,250000
4,75302;51,19076;Celastrina argiolus;2007;4,500000
4,75302;51,19076;Gonepteryx rhamni;2007;1,000000
4,75302;51,19076;Ochlodes sylvanus;2007;4,000000
4,75302;51,19076;Vanessa atalanta;2007;2,000000
4,75644;51,28064;Celastrina argiolus;2007;1,916667
4,75644;51,28064;Celastrina argiolus;2008;1,428571
4,75644;51,28064;Celastrina argiolus;2009;2,000000
4,75644;51,28064;Gonepteryx rhamni;2007;1,571429
4,75644;51,28064;Gonepteryx rhamni;2008;2,333333
4,75644;51,28064;Gonepteryx rhamni;2009;3,076923
4,75644;51,28064;Ochlodes sylvanus;2007;1,714286
4,75644;51,28064;Ochlodes sylvanus;2008;2,750000
4,75644;51,28064;Ochlodes sylvanus;2009;2,000000
4,75644;51,28064;Vanessa atalanta;2007;2,333333
4,75644;51,28064;Vanessa atalanta;2008;3,000000
4,75644;51,28064;Vanessa atalanta;2009;2,000000
4,75988;51,37052;Celastrina argiolus;2009;2,000000
4,75988;51,37052;Gonepteryx rhamni;2007;1,000000
4,75988;51,37052;Vanessa atalanta;2007;1,000000
4,81222;50,87509;Celastrina argiolus;2007;1,700000
4,81222;50,87509;Celastrina argiolus;2008;1,500000
4,81222;50,87509;Ochlodes sylvanus;2007;1,000000
4,81222;50,87509;Vanessa atalanta;2007;1,960000
4,81222;50,87509;Vanessa atalanta;2008;1,666667
4,81923;51,05485;Celastrina argiolus;2007;1,800000
4,81923;51,05485;Gonepteryx rhamni;2007;1,250000
4,81923;51,05485;Ochlodes sylvanus;2007;3,000000
4,81923;51,05485;Vanessa atalanta;2007;2,200000
4,83347;51,41436;Celastrina argiolus;2007;1,200000
4,83347;51,41436;Gonepteryx rhamni;2007;1,000000
4,83347;51,41436;Ochlodes sylvanus;2007;3,750000
4,83347;51,41436;Vanessa atalanta;2007;3,555556
4,87963;50,78409;Celastrina argiolus;2007;1,000000
4,87963;50,78409;Vanessa atalanta;2007;3,000000
4,88506;50,91891;Celastrina argiolus;2007;9,666667
4,88506;50,91891;Celastrina argiolus;2008;1,000000
4,88506;50,91891;Celastrina argiolus;2009;2,000000
4,88506;50,91891;Gonepteryx rhamni;2008;1,000000
4,88506;50,91891;Gonepteryx rhamni;2009;3,000000
4,88506;50,91891;Ochlodes sylvanus;2007;10,750000
4,88506;50,91891;Vanessa atalanta;2007;1,500000
4,88506;50,91891;Vanessa atalanta;2009;1,000000
4,89237;51,09866;Celastrina argiolus;2008;1,000000
4,89237;51,09866;Celastrina argiolus;2009;5,000000
4,89237;51,09866;Gonepteryx rhamni;2008;1,000000
4,89237;51,09866;Gonepteryx rhamni;2009;4,400000
4,89237;51,09866;Ochlodes sylvanus;2009;1,000000
4,89237;51,09866;Vanessa atalanta;2009;1,000000
4,89605;51,18853;Celastrina argiolus;2007;4,400000
4,89605;51,18853;Celastrina argiolus;2008;1,000000
4,89605;51,18853;Celastrina argiolus;2009;1,500000
4,89605;51,18853;Gonepteryx rhamni;2007;1,000000
4,89605;51,18853;Gonepteryx rhamni;2008;1,000000
4,89605;51,18853;Gonepteryx rhamni;2009;5,500000
4,89605;51,18853;Ochlodes sylvanus;2008;1,000000
4,89605;51,18853;Ochlodes sylvanus;2009;1,000000
4,89605;51,18853;Vanessa atalanta;2007;2,000000
4,89974;51,27841;Celastrina argiolus;2007;2,875000
4,89974;51,27841;Celastrina argiolus;2008;1,500000
4,89974;51,27841;Celastrina argiolus;2009;1,800000
4,89974;51,27841;Gonepteryx rhamni;2007;3,333333
4,89974;51,27841;Gonepteryx rhamni;2008;1,400000
4,89974;51,27841;Gonepteryx rhamni;2009;2,000000
4,89974;51,27841;Ochlodes sylvanus;2007;4,222222
4,89974;51,27841;Ochlodes sylvanus;2008;9,000000
4,89974;51,27841;Ochlodes sylvanus;2009;6,000000
4,89974;51,27841;Vanessa atalanta;2007;1,764706
4,89974;51,27841;Vanessa atalanta;2008;3,750000
4,89974;51,27841;Vanessa atalanta;2009;2,000000
4,90346;51,36828;Celastrina argiolus;2007;6,000000
4,90346;51,36828;Gonepteryx rhamni;2007;1,000000
4,90346;51,36828;Ochlodes sylvanus;2007;1,750000
4,90346;51,36828;Vanessa atalanta;2007;3,500000
4,95239;50,82786;Vanessa atalanta;2007;1,333333
4,95427;50,87280;Celastrina argiolus;2007;1,166667
4,95427;50,87280;Celastrina argiolus;2008;1,000000
4,95427;50,87280;Gonepteryx rhamni;2007;1,000000
4,95427;50,87280;Vanessa atalanta;2007;2,866667
4,95427;50,87280;Vanessa atalanta;2008;6,166667
4,95804;50,96267;Celastrina argiolus;2007;3,125000
4,95804;50,96267;Gonepteryx rhamni;2007;1,000000
4,95804;50,96267;Ochlodes sylvanus;2007;9,500000
4,95804;50,96267;Vanessa atalanta;2007;2,857143
