key,nubKey,nameKey,taxonID,kingdom,phylum,order,family,genus,species,kingdomKey,phylumKey,classKey,orderKey,familyKey,genusKey,speciesKey,datasetKey,parentKey,parent,scientificName,canonicalName,vernacularName,authorship,nameType,rank,origin,taxonomicStatus,nomenclaturalStatus,numDescendants,lastCrawled,lastInterpreted,issues,class
164615454,1924713,5984480,eurobutt-checklist:taxon:c61dd3f593dfd8b4796dcd5e6af6e092,Animalia,Arthropoda,Lepidoptera,Lycaenidae,Lampides,Lampides boeticus,196469383,196469384,196469385,196469386,196469469,196469494,164615454,f9af6ffd-febc-4626-b2e8-809b1c60fa01,196469494,Lampides,"Lampides boeticus (Linnaeus, 1767)",Lampides boeticus,Long-tailed Blue,"(Linnaeus, 1767) ",SCIENTIFIC,SPECIES,SOURCE,ACCEPTED,,0,2023-08-24T10:32:37.154+00:00,2022-07-08T16:47:32.245+00:00,"disinv,scina",Insecta
164615456,1922197,5964345,eurobutt-checklist:taxon:b2f85239c0b863e638cf259eb548e988,Animalia,Arthropoda,Lepidoptera,Lycaenidae,Laeosopis,Laeosopis roboris,196469383,196469384,196469385,196469386,196469469,196469492,164615456,f9af6ffd-febc-4626-b2e8-809b1c60fa01,196469492,Laeosopis,"Laeosopis roboris (Esper, 1789)",Laeosopis roboris,Spanish Purple Hairstreak,"(Esper, 1789) ",SCIENTIFIC,SPECIES,SOURCE,ACCEPTED,,0,2023-08-24T10:32:37.154+00:00,2022-07-08T16:47:32.234+00:00,scina,Insecta
164615458,1925410,19950299,eurobutt-checklist:taxon:c39132e03cc75b8d6c98548163a23c99,Animalia,Arthropoda,Lepidoptera,Lycaenidae,Cyclyrius,Cyclyrius webbianus,196469383,196469384,196469385,196469386,196469469,196469500,164615458,f9af6ffd-febc-4626-b2e8-809b1c60fa01,196469500,Cyclyrius,"Cyclyrius webbianus (Brullé, 1839)",Cyclyrius webbianus,Canary Blue,"(Brullé, 1839) ",SCIENTIFIC,SPECIES,SOURCE,ACCEPTED,,0,2023-08-24T10:32:37.154+00:00,2022-07-08T16:47:32.277+00:00,scina,Insecta
164615460,1928248,10207452,eurobutt-checklist:taxon:afc34878692cb4e8ce93a4c606513881,Animalia,Arthropoda,Lepidoptera,Lycaenidae,Scolitantides,Scolitantides orion,196469383,196469384,196469385,196469386,196469469,196469497,164615460,f9af6ffd-febc-4626-b2e8-809b1c60fa01,196469497,Scolitantides,"Scolitantides orion (Pallas, 1771)",Scolitantides orion,Checkered Blue,"(Pallas, 1771) ",SCIENTIFIC,SPECIES,SOURCE,ACCEPTED,,0,2023-08-24T10:32:37.154+00:00,2022-07-08T16:47:32.258+00:00,scina,Insecta
164615462,5772762,8884885,eurobutt-checklist:taxon:e0f3ba14c5de1c51c7069e2c6ddf1edc,Animalia,Arthropoda,Lepidoptera,Lycaenidae,Plebejus,Plebejus bellieri,196469383,196469384,196469385,196469386,196469469,196469488,164615462,f9af6ffd-febc-4626-b2e8-809b1c60fa01,196469488,Plebejus,"Plebejus bellieri (Oberthür, 1910)",Plebejus bellieri,Bellier's Blue,"(Oberthür, 1910) ",SCIENTIFIC,SPECIES,SOURCE,ACCEPTED,,0,2023-08-24T10:32:37.154+00:00,2022-07-08T16:47:32.194+00:00,scina,Insecta
164615463,5714680,8884718,eurobutt-checklist:taxon:c8cb32b8fb95eec0b21016972abef698,Animalia,Arthropoda,Lepidoptera,Lycaenidae,Plebejus,Plebejus argyrognomon,196469383,196469384,196469385,196469386,196469469,196469488,164615463,f9af6ffd-febc-4626-b2e8-809b1c60fa01,196469488,Plebejus,"Plebejus argyrognomon (Bergsträsser, 1779)",Plebejus argyrognomon,Reverdin's Blue,"(Bergsträsser, 1779) ",SCIENTIFIC,SPECIES,SOURCE,ACCEPTED,,0,2023-08-24T10:32:37.154+00:00,2022-07-08T16:47:32.198+00:00,"disinv,scina",Insecta
164615464,5138561,8884383,eurobutt-checklist:taxon:a79700f8e51941c3c1e1a2c2dee7514a,Animalia,Arthropoda,Lepidoptera,Lycaenidae,Plebejus,Plebejus argus,196469383,196469384,196469385,196469386,196469469,196469488,164615464,f9af6ffd-febc-4626-b2e8-809b1c60fa01,196469488,Plebejus,"Plebejus argus (Linnaeus, 1758)",Plebejus argus,Silver-studded Blue,"(Linnaeus, 1758) ",SCIENTIFIC,SPECIES,SOURCE,ACCEPTED,,0,2023-08-24T10:32:37.154+00:00,2022-07-08T16:47:32.196+00:00,"disinv,scina",Insecta
164615465,5714690,8885055,eurobutt-checklist:taxon:98487d0a47960ad00b5f3a742281aa91,Animalia,Arthropoda,Lepidoptera,Lycaenidae,Plebejus,Plebejus idas,196469383,196469384,196469385,196469386,196469469,196469488,164615465,f9af6ffd-febc-4626-b2e8-809b1c60fa01,196469488,Plebejus,"Plebejus idas (Linnaeus, 1760)",Plebejus idas,Idas Blue,"(Linnaeus, 1760) ",SCIENTIFIC,SPECIES,SOURCE,ACCEPTED,,0,2023-08-24T10:32:37.154+00:00,2022-07-08T16:47:32.201+00:00,"disinv,scina",Insecta
164615467,4535180,4413765,eurobutt-checklist:taxon:99f2608e1c557a795f777a9202acc14b,Animalia,Arthropoda,Lepidoptera,Lycaenidae,Favonius,Favonius quercus,196469383,196469384,196469385,196469386,196469469,196469481,164615467,f9af6ffd-febc-4626-b2e8-809b1c60fa01,196469481,Favonius,"Favonius quercus (Linnaeus, 1758)",Favonius quercus,Purple Hairstreak,"(Linnaeus, 1758) ",SCIENTIFIC,SPECIES,SOURCE,ACCEPTED,,0,2023-08-24T10:32:37.154+00:00,2022-07-08T16:47:32.083+00:00,"disinv,scina",Insecta
164615469,1933793,14073722,eurobutt-checklist:taxon:975309cbf92362caf6915b4db27dc870,Animalia,Arthropoda,Lepidoptera,Lycaenidae,Eumedonia,Eumedonia eumedon,196469383,196469384,196469385,196469386,196469469,196469474,164615469,f9af6ffd-febc-4626-b2e8-809b1c60fa01,196469474,Eumedonia,"Eumedonia eumedon (Esper, 1780)",Eumedonia eumedon,Geranium argus,"(Esper, 1780) ",SCIENTIFIC,SPECIES,SOURCE,ACCEPTED,,0,2023-08-24T10:32:37.154+00:00,2022-07-08T16:47:32.033+00:00,"disinv,scina",Insecta
164615471,4535187,11299237,eurobutt-checklist:taxon:83a82467dec48bbb95d5a4dee7701c72,Animalia,Arthropoda,Lepidoptera,Lycaenidae,Tomares,Tomares callimachus,196469383,196469384,196469385,196469386,196469469,196469499,164615471,f9af6ffd-febc-4626-b2e8-809b1c60fa01,196469499,Tomares,"Tomares callimachus (Eversmann, 1848)",Tomares callimachus,Caucasian Vernal Copper,"(Eversmann, 1848) ",SCIENTIFIC,SPECIES,SOURCE,ACCEPTED,,0,2023-08-24T10:32:37.154+00:00,2022-07-08T16:47:32.268+00:00,scina,Insecta
164615472,1926385,11299131,eurobutt-checklist:taxon:64ea13e7606f5e912739d22f72ea9007,Animalia,Arthropoda,Lepidoptera,Lycaenidae,Tomares,Tomares ballus,196469383,196469384,196469385,196469386,196469469,196469499,164615472,f9af6ffd-febc-4626-b2e8-809b1c60fa01,196469499,Tomares,"Tomares ballus (Fabricius, 1787)",Tomares ballus,Provence Hairstreak,"(Fabricius, 1787) ",SCIENTIFIC,SPECIES,SOURCE,ACCEPTED,,0,2023-08-24T10:32:37.154+00:00,2022-07-08T16:47:32.272+00:00,scina,Insecta
164615473,4535185,11299363,eurobutt-checklist:taxon:64f6e9c6a8f4c147e5c0c88d0c27650d,Animalia,Arthropoda,Lepidoptera,Lycaenidae,Tomares,Tomares nogelii,196469383,196469384,196469385,196469386,196469469,196469499,164615473,f9af6ffd-febc-4626-b2e8-809b1c60fa01,196469499,Tomares,"Tomares nogelii (Herrich-Schäffer, 1851)",Tomares nogelii,Nogel's Hairstreak,"(Herrich-Schäffer, 1851) ",SCIENTIFIC,SPECIES,SOURCE,ACCEPTED,,0,2023-08-24T10:32:37.154+00:00,2022-07-08T16:47:32.270+00:00,scina,Insecta
164615475,10286210,32844362,eurobutt-checklist:taxon:666285ab6256c0067aef99c24b0f844f,Animalia,Arthropoda,Lepidoptera,Lycaenidae,Glabroculus,Glabroculus cyane,196469383,196469384,196469385,196469386,196469469,196469483,164615475,f9af6ffd-febc-4626-b2e8-809b1c60fa01,196469483,Glabroculus,"Glabroculus cyane (Eversmann, 1837)",Glabroculus cyane,,"(Eversmann, 1837) ",SCIENTIFIC,SPECIES,SOURCE,ACCEPTED,,0,2023-08-24T10:32:37.154+00:00,2022-07-08T16:47:32.095+00:00,scina,Insecta
164615477,1923019,5714915,eurobutt-checklist:taxon:7627230ecedaa5d23a40bb87f18a0a4a,Animalia,Arthropoda,Lepidoptera,Lycaenidae,Iolana,Iolana iolas,196469383,196469384,196469385,196469386,196469469,196469472,164615477,f9af6ffd-febc-4626-b2e8-809b1c60fa01,196469472,Iolana,"Iolana iolas (Ochsenheimer, 1816)",Iolana iolas,Iolas Blue,"(Ochsenheimer, 1816) ",SCIENTIFIC,SPECIES,SOURCE,ACCEPTED,,0,2023-08-24T10:32:37.154+00:00,2022-07-08T16:47:32.020+00:00,"disinv,scina",Insecta
164615478,1923037,5714894,eurobutt-checklist:taxon:5671d31e25c59822f32d1d6aa7d004d0,Animalia,Arthropoda,Lepidoptera,Lycaenidae,Iolana,Iolana debilitata,196469383,196469384,196469385,196469386,196469469,196469472,164615478,f9af6ffd-febc-4626-b2e8-809b1c60fa01,196469472,Iolana,"Iolana debilitata (Schultz, 1905)",Iolana debilitata,,"(Schultz, 1905) ",SCIENTIFIC,SPECIES,SOURCE,ACCEPTED,,0,2023-08-24T10:32:37.154+00:00,2022-07-08T16:47:32.022+00:00,scina,Insecta
164615480,1931561,11305557,eurobutt-checklist:taxon:4bcf3427480be3ac16da7b35aeb0fb2d,Animalia,Arthropoda,Lepidoptera,Lycaenidae,Tongeia,Tongeia fischeri,196469383,196469384,196469385,196469386,196469469,196469479,164615480,f9af6ffd-febc-4626-b2e8-809b1c60fa01,196469479,Tongeia,"Tongeia fischeri (Eversmann, 1843)",Tongeia fischeri,,"(Eversmann, 1843) ",SCIENTIFIC,SPECIES,SOURCE,ACCEPTED,,0,2023-08-24T10:32:37.154+00:00,2022-07-08T16:47:32.073+00:00,scina,Insecta
164615482,10879371,32844364,eurobutt-checklist:taxon:42b4843b1146f685542ff9933d4d33f0,Animalia,Arthropoda,Lepidoptera,Lycaenidae,Plebejidea,Plebejidea loewii,196469383,196469384,196469385,196469386,196469469,196469475,164615482,f9af6ffd-febc-4626-b2e8-809b1c60fa01,196469475,Plebejidea,"Plebejidea loewii (Zeller, 1847)",Plebejidea loewii,Loew's Blue,"(Zeller, 1847) ",SCIENTIFIC,SPECIES,SOURCE,ACCEPTED,,0,2023-08-24T10:32:37.154+00:00,2022-07-08T16:47:32.038+00:00,scina,Insecta
164615484,5139156,3128661,eurobutt-checklist:taxon:27b7f62f8bdaf918a10972ef9ea6c60d,Animalia,Arthropoda,Lepidoptera,Lycaenidae,Cyaniris,Cyaniris semiargus,196469383,196469384,196469385,196469386,196469469,196469471,164615484,f9af6ffd-febc-4626-b2e8-809b1c60fa01,196469471,Cyaniris,"Cyaniris semiargus (Rottemburg, 1775)",Cyaniris semiargus,Mazarine Blue,"(Rottemburg, 1775) ",SCIENTIFIC,SPECIES,SOURCE,ACCEPTED,,0,2023-08-24T10:32:37.154+00:00,2022-07-08T16:47:32.014+00:00,"disinv,scina",Insecta
164615486,1926722,2501867,eurobutt-checklist:taxon:23a60c5a73ae8ce6cda8b79581b48495,Animalia,Arthropoda,Lepidoptera,Lycaenidae,Cigaritis,Cigaritis acamas,196469383,196469384,196469385,196469386,196469469,196469489,164615486,f9af6ffd-febc-4626-b2e8-809b1c60fa01,196469489,Cigaritis,"Cigaritis acamas (Klug, 1834)",Cigaritis acamas,Levantine Leopard,"(Klug, 1834) ",SCIENTIFIC,SPECIES,SOURCE,ACCEPTED,,0,2023-08-24T10:32:37.154+00:00,2022-07-08T16:47:32.205+00:00,scina,Insecta
164615488,4535106,11034116,eurobutt-checklist:taxon:c8efc4c3a4c58ff04a1f1b3e6c79d7f3,Animalia,Arthropoda,Lepidoptera,Lycaenidae,Tarucus,Tarucus balkanicus,196469383,196469384,196469385,196469386,196469469,196469480,164615488,f9af6ffd-febc-4626-b2e8-809b1c60fa01,196469480,Tarucus,"Tarucus balkanicus (Freyer, 1844)",Tarucus balkanicus,Little Tiger Blue,"(Freyer, 1844) ",SCIENTIFIC,SPECIES,SOURCE,ACCEPTED,,0,2023-08-24T10:32:37.154+00:00,2022-07-08T16:47:32.077+00:00,scina,Insecta
164615489,1930904,11034335,eurobutt-checklist:taxon:29508697ae3b772edae7047a96f57d29,Animalia,Arthropoda,Lepidoptera,Lycaenidae,Tarucus,Tarucus theophrastus,196469383,196469384,196469385,196469386,196469469,196469480,164615489,f9af6ffd-febc-4626-b2e8-809b1c60fa01,196469480,Tarucus,"Tarucus theophrastus (Fabricius, 1793)",Tarucus theophrastus,Common Tiger Blue,"(Fabricius, 1793) ",SCIENTIFIC,SPECIES,SOURCE,ACCEPTED,,0,2023-08-24T10:32:37.154+00:00,2022-07-08T16:47:32.079+00:00,scina,Insecta
164615491,4535160,11558067,eurobutt-checklist:taxon:2896725d078d99cdea60d85bcb447915,Animalia,Arthropoda,Lepidoptera,Lycaenidae,Turanana,Turanana taygetica,196469383,196469384,196469385,196469386,196469469,196469473,164615491,f9af6ffd-febc-4626-b2e8-809b1c60fa01,196469473,Turanana,"Turanana taygetica (Rebel, 1902)",Turanana taygetica,Odd-spot Blue,"(Rebel, 1902) ",SCIENTIFIC,SPECIES,SOURCE,ACCEPTED,,0,2023-08-24T10:32:37.154+00:00,2022-07-08T16:47:32.028+00:00,scina,Insecta
164615493,4535194,7451594,eurobutt-checklist:taxon:22bb89532a2c301cd97bf978f0d278c3,Animalia,Arthropoda,Lepidoptera,Lycaenidae,Neolycaena,Neolycaena rhymnus,196469383,196469384,196469385,196469386,196469469,196469498,164615493,f9af6ffd-febc-4626-b2e8-809b1c60fa01,196469498,Neolycaena,"Neolycaena rhymnus (Eversmann, 1832)",Neolycaena rhymnus,,"(Eversmann, 1832) ",SCIENTIFIC,SPECIES,SOURCE,ACCEPTED,,0,2023-08-24T10:32:37.154+00:00,2022-07-08T16:47:32.264+00:00,scina,Insecta
164615495,1932398,1840964,eurobutt-checklist:taxon:d1227569944d35fce3d7593e71c4aa7b,Animalia,Arthropoda,Lepidoptera,Lycaenidae,Callophrys,Callophrys suaveola,196469383,196469384,196469385,196469386,196469469,196469502,164615495,f9af6ffd-febc-4626-b2e8-809b1c60fa01,196469502,Callophrys,"Callophrys suaveola (Staudinger, 1881)",Callophrys suaveola,Alpine Green Hairstreak,"(Staudinger, 1881) ",SCIENTIFIC,SPECIES,SOURCE,ACCEPTED,,0,2023-08-24T10:32:37.154+00:00,2022-07-08T16:47:32.294+00:00,scina,Insecta
164615496,1932411,1840722,eurobutt-checklist:taxon:dd08ded9f06f8301e55475d82f3ed071,Animalia,Arthropoda,Lepidoptera,Lycaenidae,Callophrys,Callophrys rubi,196469383,196469384,196469385,196469386,196469469,196469502,164615496,f9af6ffd-febc-4626-b2e8-809b1c60fa01,196469502,Callophrys,"Callophrys rubi (Linnaeus, 1758)",Callophrys rubi,Green Hairstreak,"(Linnaeus, 1758) ",SCIENTIFIC,SPECIES,SOURCE,ACCEPTED,,0,2023-08-24T10:32:37.154+00:00,2022-07-08T16:47:32.287+00:00,"disinv,scina",Insecta
164615497,1932430,1840106,eurobutt-checklist:taxon:37036120d839b018e9e2102dc86fb8af,Animalia,Arthropoda,Lepidoptera,Lycaenidae,Callophrys,Callophrys chalybeitincta,196469383,196469384,196469385,196469386,196469469,196469502,164615497,f9af6ffd-febc-4626-b2e8-809b1c60fa01,196469502,Callophrys,"Callophrys chalybeitincta Sovinsky, 1905",Callophrys chalybeitincta,Sovinsky's Green Hairstreak,"Sovinsky, 1905",SCIENTIFIC,SPECIES,SOURCE,ACCEPTED,,0,2023-08-24T10:32:37.154+00:00,2022-07-08T16:47:32.290+00:00,scina,Insecta
164615498,1932393,1840012,eurobutt-checklist:taxon:207f5ac5d65c5bc241badb7415f374ef,Animalia,Arthropoda,Lepidoptera,Lycaenidae,Callophrys,Callophrys avis,196469383,196469384,196469385,196469386,196469469,196469502,164615498,f9af6ffd-febc-4626-b2e8-809b1c60fa01,196469502,Callophrys,"Callophrys avis Chapman, 1909",Callophrys avis,Chapman's Green Hairstreak,"Chapman, 1909",SCIENTIFIC,SPECIES,SOURCE,ACCEPTED,,0,2023-08-24T10:32:37.154+00:00,2022-07-08T16:47:32.292+00:00,scina,Insecta
164615500,7552387,10082763,eurobutt-checklist:taxon:d74c47130c44f23e243c2c7821759d80,Animalia,Arthropoda,Lepidoptera,Lycaenidae,Satyrium,Satyrium esculi,196469383,196469384,196469385,196469386,196469469,196469491,164615500,f9af6ffd-febc-4626-b2e8-809b1c60fa01,196469491,Satyrium,"Satyrium esculi (Hübner, 1804)",Satyrium esculi,False Ilex Hairstreak,"(Hübner, 1804) ",SCIENTIFIC,SPECIES,SOURCE,ACCEPTED,,0,2023-08-24T10:32:37.154+00:00,2022-07-08T16:47:32.223+00:00,scina,Insecta
164615501,7508312,10081923,eurobutt-checklist:taxon:ca52be43d693c2d48f038c505818ec6d,Animalia,Arthropoda,Lepidoptera,Lycaenidae,Satyrium,Satyrium acaciae,196469383,196469384,196469385,196469386,196469469,196469491,164615501,f9af6ffd-febc-4626-b2e8-809b1c60fa01,196469491,Satyrium,"Satyrium acaciae (Fabricius, 1787)",Satyrium acaciae,Sloe Hairstreak,"(Fabricius, 1787) ",SCIENTIFIC,SPECIES,SOURCE,ACCEPTED,,0,2023-08-24T10:32:37.154+00:00,2022-07-08T16:47:32.229+00:00,"disinv,scina",Insecta
164615502,7391741,32844365,eurobutt-checklist:taxon:cab13355f3eefcee05b03581dacc36f9,Animalia,Arthropoda,Lepidoptera,Lycaenidae,Satyrium,Satyrium spini,196469383,196469384,196469385,196469386,196469469,196469491,164615502,f9af6ffd-febc-4626-b2e8-809b1c60fa01,196469491,Satyrium,"Satyrium spini (Denis & Schiffermüller), 1775",Satyrium spini,Blue-spot Hairstreak,"(Denis & Schiffermüller) , 1775",SCIENTIFIC,SPECIES,SOURCE,ACCEPTED,,0,2023-08-24T10:32:37.154+00:00,2022-07-08T16:47:32.215+00:00,"disinv,scina",Insecta
164615503,5882969,10083132,eurobutt-checklist:taxon:9fcb16982b7493f702f97571977cde82,Animalia,Arthropoda,Lepidoptera,Lycaenidae,Satyrium,Satyrium ilicis,196469383,196469384,196469385,196469386,196469469,196469491,164615503,f9af6ffd-febc-4626-b2e8-809b1c60fa01,196469491,Satyrium,"Satyrium ilicis (Esper, 1779)",Satyrium ilicis,Ilex Hairstreak,"(Esper, 1779) ",SCIENTIFIC,SPECIES,SOURCE,ACCEPTED,,0,2023-08-24T10:32:37.154+00:00,2022-07-08T16:47:32.221+00:00,"disinv,scina",Insecta
164615504,5882965,10084645,eurobutt-checklist:taxon:3714e38de8729c2814172a0cbd60ed1c,Animalia,Arthropoda,Lepidoptera,Lycaenidae,Satyrium,Satyrium w-album,196469383,196469384,196469385,196469386,196469469,196469491,164615504,f9af6ffd-febc-4626-b2e8-809b1c60fa01,196469491,Satyrium,"Satyrium w-album (Knoch, 1782)",Satyrium w-album,White-letter Hairstreak,"(Knoch, 1782) ",SCIENTIFIC,SPECIES,SOURCE,ACCEPTED,,0,2023-08-24T10:32:37.154+00:00,2022-07-08T16:47:32.217+00:00,"disinv,scina",Insecta
164615505,8830632,10083245,eurobutt-checklist:taxon:3f9b489dfbcce49536a134f9e7efd887,Animalia,Arthropoda,Lepidoptera,Lycaenidae,Satyrium,Satyrium ledereri,196469383,196469384,196469385,196469386,196469469,196469491,164615505,f9af6ffd-febc-4626-b2e8-809b1c60fa01,196469491,Satyrium,"Satyrium ledereri (Boisduval, 1848)",Satyrium ledereri,Orange-banded Hairstreak,"(Boisduval, 1848) ",SCIENTIFIC,SPECIES,SOURCE,ACCEPTED,,0,2023-08-24T10:32:37.154+00:00,2022-07-08T16:47:32.226+00:00,scina,Insecta
164615506,5882980,10083906,eurobutt-checklist:taxon:15fb7d16640d99dfc170cd070797e12c,Animalia,Arthropoda,Lepidoptera,Lycaenidae,Satyrium,Satyrium pruni,196469383,196469384,196469385,196469386,196469469,196469491,164615506,f9af6ffd-febc-4626-b2e8-809b1c60fa01,196469491,Satyrium,"Satyrium pruni (Linnaeus, 1758)",Satyrium pruni,Black Hairstreak,"(Linnaeus, 1758) ",SCIENTIFIC,SPECIES,SOURCE,ACCEPTED,,0,2023-08-24T10:32:37.154+00:00,2022-07-08T16:47:32.220+00:00,"disinv,scina",Insecta
164615508,10442031,5904573,eurobutt-checklist:taxon:d45bc8b3a673df9862bf1115993a28f1,Animalia,Arthropoda,Lepidoptera,Lycaenidae,Kretania,Kretania eurypilus,196469383,196469384,196469385,196469386,196469469,196469476,164615508,f9af6ffd-febc-4626-b2e8-809b1c60fa01,196469476,Kretania,"Kretania eurypilus (Freyer, 1851)",Kretania eurypilus,Eastern Brown Argus,"(Freyer, 1851) ",SCIENTIFIC,SPECIES,SOURCE,ACCEPTED,,0,2023-08-24T10:32:37.154+00:00,2022-07-08T16:47:32.051+00:00,scina,Insecta
164615509,10637927,19950286,eurobutt-checklist:taxon:aba74b5eed6af1cda4dd75209606c4e4,Animalia,Arthropoda,Lepidoptera,Lycaenidae,Kretania,Kretania hesperica,196469383,196469384,196469385,196469386,196469469,196469476,164615509,f9af6ffd-febc-4626-b2e8-809b1c60fa01,196469476,Kretania,"Kretania hesperica (Rambur, 1839)",Kretania hesperica,Spanish Zephyr Blue,"(Rambur, 1839) ",SCIENTIFIC,SPECIES,SOURCE,ACCEPTED,,0,2023-08-24T10:32:37.154+00:00,2022-07-08T16:47:32.043+00:00,scina,Insecta
164615510,1922299,5904592,eurobutt-checklist:taxon:7aec0491c59ecd8183cde3edfac30b10,Animalia,Arthropoda,Lepidoptera,Lycaenidae,Kretania,Kretania psylorita,196469383,196469384,196469385,196469386,196469469,196469476,164615510,f9af6ffd-febc-4626-b2e8-809b1c60fa01,196469476,Kretania,"Kretania psylorita (Freyer, 1845)",Kretania psylorita,Cretan Argus,"(Freyer, 1845) ",SCIENTIFIC,SPECIES,SOURCE,ACCEPTED,,0,2023-08-24T10:32:37.154+00:00,2022-07-08T16:47:32.049+00:00,scina,Insecta
164615511,10148074,32844366,eurobutt-checklist:taxon:79cc354c365285f0c149126cfe93e126,Animalia,Arthropoda,Lepidoptera,Lycaenidae,Kretania,Kretania pylaon,196469383,196469384,196469385,196469386,196469469,196469476,164615511,f9af6ffd-febc-4626-b2e8-809b1c60fa01,196469476,Kretania,"Kretania pylaon (Fischer, 1832)",Kretania pylaon,Fischer's Blue,"(Fischer, 1832) ",SCIENTIFIC,SPECIES,SOURCE,ACCEPTED,,0,2023-08-24T10:32:37.154+00:00,2022-07-08T16:47:32.045+00:00,scina,Insecta
164615512,9764604,32844367,eurobutt-checklist:taxon:17ad308f86bba9fe2353d109ce6b18ce,Animalia,Arthropoda,Lepidoptera,Lycaenidae,Kretania,Kretania sephirus,196469383,196469384,196469385,196469386,196469469,196469476,164615512,f9af6ffd-febc-4626-b2e8-809b1c60fa01,196469476,Kretania,"Kretania sephirus (Frivaldszky, 1835)",Kretania sephirus,Zephyr Blue,"(Frivaldszky, 1835) ",SCIENTIFIC,SPECIES,SOURCE,ACCEPTED,,0,2023-08-24T10:32:37.154+00:00,2022-07-08T16:47:32.054+00:00,"disinv,scina",Insecta
164615513,10854079,32844368,eurobutt-checklist:taxon:13d8d78c239f17ac6f600e9c8fbdd6df,Animalia,Arthropoda,Lepidoptera,Lycaenidae,Kretania,Kretania trappi,196469383,196469384,196469385,196469386,196469469,196469476,164615513,f9af6ffd-febc-4626-b2e8-809b1c60fa01,196469476,Kretania,"Kretania trappi (Verity, 1927)",Kretania trappi,Alpine Zephyr Blue,"(Verity, 1927) ",SCIENTIFIC,SPECIES,SOURCE,ACCEPTED,,0,2023-08-24T10:32:37.154+00:00,2022-07-08T16:47:32.047+00:00,scina,Insecta
164615515,1924097,4708209,eurobutt-checklist:taxon:beaa36d8b48d3d679ff6ca5029c5aa63,Animalia,Arthropoda,Lepidoptera,Lycaenidae,Glaucopsyche,Glaucopsyche alexis,196469383,196469384,196469385,196469386,196469469,196469482,164615515,f9af6ffd-febc-4626-b2e8-809b1c60fa01,196469482,Glaucopsyche,"Glaucopsyche alexis (Poda, 1761)",Glaucopsyche alexis,Green-underside Blue,"(Poda, 1761) ",SCIENTIFIC,SPECIES,SOURCE,ACCEPTED,,0,2023-08-24T10:32:37.154+00:00,2022-07-08T16:47:32.087+00:00,"disinv,scina",Insecta
164615516,1924077,4708636,eurobutt-checklist:taxon:5d057305cb6fd8b2a18be72c10b4eb36,Animalia,Arthropoda,Lepidoptera,Lycaenidae,Glaucopsyche,Glaucopsyche paphos,196469383,196469384,196469385,196469386,196469469,196469482,164615516,f9af6ffd-febc-4626-b2e8-809b1c60fa01,196469482,Glaucopsyche,"Glaucopsyche paphos Chapman, 1920",Glaucopsyche paphos,Paphos Blue,"Chapman, 1920",SCIENTIFIC,SPECIES,SOURCE,ACCEPTED,,0,2023-08-24T10:32:37.154+00:00,2022-07-08T16:47:32.091+00:00,scina,Insecta
164615517,1924082,4708438,eurobutt-checklist:taxon:14aed65a07e808e07e19087d82c02f0f,Animalia,Arthropoda,Lepidoptera,Lycaenidae,Glaucopsyche,Glaucopsyche melanops,196469383,196469384,196469385,196469386,196469469,196469482,164615517,f9af6ffd-febc-4626-b2e8-809b1c60fa01,196469482,Glaucopsyche,"Glaucopsyche melanops (Boisduval, 1828)",Glaucopsyche melanops,Black-eyed Blue,"(Boisduval, 1828) ",SCIENTIFIC,SPECIES,SOURCE,ACCEPTED,,0,2023-08-24T10:32:37.154+00:00,2022-07-08T16:47:32.088+00:00,scina,Insecta
164615519,7664111,9040695,eurobutt-checklist:taxon:f7161ed86b743cf385739b5821a14e41,Animalia,Arthropoda,Lepidoptera,Lycaenidae,Polyommatus,Polyommatus ripartii,196469383,196469384,196469385,196469386,196469469,196469486,164615519,f9af6ffd-febc-4626-b2e8-809b1c60fa01,196469486,Polyommatus,"Polyommatus ripartii (Freyer, 1830)",Polyommatus ripartii,Ripart's Anomalous Blue,"(Freyer, 1830) ",SCIENTIFIC,SPECIES,SOURCE,ACCEPTED,,0,2023-08-24T10:32:37.154+00:00,2022-07-08T16:47:32.144+00:00,"disinv,scina",Insecta
164615520,5772725,9039580,eurobutt-checklist:taxon:ef7d04ffa1e961bf7adbc03597de1614,Animalia,Arthropoda,Lepidoptera,Lycaenidae,Polyommatus,Polyommatus humedasae,196469383,196469384,196469385,196469386,196469469,196469486,164615520,f9af6ffd-febc-4626-b2e8-809b1c60fa01,196469486,Polyommatus,"Polyommatus humedasae (Toso & Balletto, 1976)",Polyommatus humedasae,Piedmont Anomalous Blue,"(Toso & Balletto, 1976) ",SCIENTIFIC,SPECIES,SOURCE,ACCEPTED,,0,2023-08-24T10:32:37.154+00:00,2022-07-08T16:47:32.133+00:00,scina,Insecta
164615521,7445680,9039122,eurobutt-checklist:taxon:ea17e905f23e72cc67369d7a2c5327a3,Animalia,Arthropoda,Lepidoptera,Lycaenidae,Polyommatus,Polyommatus escheri,196469383,196469384,196469385,196469386,196469469,196469486,164615521,f9af6ffd-febc-4626-b2e8-809b1c60fa01,196469486,Polyommatus,"Polyommatus escheri (Hübner, 1823)",Polyommatus escheri,Escher's Blue,"(Hübner, 1823) ",SCIENTIFIC,SPECIES,SOURCE,ACCEPTED,,0,2023-08-24T10:32:37.154+00:00,2022-07-08T16:47:32.110+00:00,"disinv,scina",Insecta
